$ID,$ID_NAME,CoolDown,Description,Effect,Effect_CaptionRatio,Effect_CaptionRatio2,Effect_CaptionRatio3,Effect_CaptionTime,Effect_SkillFactor,Effect_SkillSR,Effect_SpendItemCount,Effect_SpendPoison,Effect_SpendSP,Element,Icon,IsEnchanter,IsPardoner,IsShinobi,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
40304,Bokor_Zombify,25,"{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Creates a magic circle that raises a dead enemy as a zombie. The stats of the raised zombie are affected by those of the dead enemy, and its HP and STR increases with the caster's INT and SPR.",Magic Circle Duration: #{CaptionTime}# seconds{nl}Can summon up to 8 Zombies{nl}Increases Zombie damage per level,,,,"[""var value = 5 + skill.Level * 5"", ""return value;""]",,,,,,0,icon_cler_zombierize,False,False,False,20,5,"[404008, 404009]",643739,4004,Zombify,0,0,0,0.0,0.0,0.0,0.0,50.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,48,10.2,"[0, 1]"
40305,Bokor_Mackangdal,67,"{#DD5500}{ol}[Buff] - [Physical]{/}{/}{nl}Throw a talisman to an ally that temporarily suppresses pain. The ally is invulnerable to any damage when the talisman is active, but receives the accumulated damage at once when the effect ends.",Invincibility Duration: #{CaptionTime}# seconds,,,,"[""var value = 10 + skill.Level"", """", ""if (IsPVPServer(pc) == 1) {"", ""    value = value * 0.7"", ""}"", ""return Math.floor(value);""]",,,,,,0,icon_cler_mackandal,False,False,False,20,5,[404004],643740,4004,Mackangdal,0,0,0,0.0,0.0,0.0,0.0,50.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,45,11.4,"[0, 6]"
40306,Bokor_BwaKayiman,10,{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Instruct your summoned zombies to celebrate. The zombies will deal little damage to anything they touch. Zombie's STR stat applies as additional damage.,Attack: #{SkillFactor}#%{nl}Maximum Duration: 10 seconds{nl}Requires summoned Zombies,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Bokor18\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,0,icon_cler_bwakayiman,False,False,False,20,5,"[404005, 404013]",643741,4004,Bwa Kayiman,0,0,0,0.0,0.0,171.0,12.0,50.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,42,10.8,"[0, 9, 6]"
40307,Bokor_Samdiveve,51,"{#DD5500}{ol}[Buff] - [Physical]{/}{/}{nl}Plant a glyph on the ground symbolizing Baron Samedi, the loa of death. Increases the maximum HP and movement speed of you and your zombies nearby the glyph. Only half of the effect applies to you.",Maximum HP: +#{CaptionRatio}#{nl}Movement Speed: +#{CaptionRatio2}#{nl}Duration: #{CaptionTime}# seconds{nl}Glyph Duration: 15 seconds,"[""var value = 298.6 + ((pc.MHP * (0.005 * skill.Level)))"", ""return Math.floor(value)""]","[""var value = 3 + skill.Level * 1"", """", ""if (IsPVPServer(pc) == 1  ||  zone == 'pvp_Mine') {"", ""    value = value * 0.5"", ""}"", ""return value""]",,"[""var value = 60 + skill.Level * 10"", ""return value""]",,,,,,0,icon_cler_samdiveve,False,False,False,20,5,[404016],643742,4004,Samediveve,0,0,0,0.0,0.0,0.0,0.0,50.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,45,11.4,"[0, 6]"
40308,Bokor_Ogouveve,51,"{#DD5500}{ol}[Buff] - [Physical]{/}{/}{nl}Place a glyph on the ground symbolizing Ogoun Feray, the loa of power. Increases STR and AoE attack ratio of your zombies nearby the glyph.",Zombie Damage: +#{CaptionRatio3}#%{nl}STR: +#{CaptionRatio}#{nl}AoE Attack Ratio: +#{CaptionRatio2}#{nl}Duration: #{CaptionTime}# seconds{nl}Glyph Duration: 15 seconds,"[""var value = skill.Level * 5"", ""return Math.floor(value);""]","[""var value = 1 + skill.Level * 0.5"", ""return Math.floor(value);""]","[""var skillLevel = TryGetProp(skill, 'Level');"", """", ""if (skillLevel == null) {"", ""    skillLevel = 0;"", ""}"", ""var value = skillLevel * 10;"", ""return Math.floor(value);""]","[""var value = 60 + skill.Level * 10"", ""return Math.floor(value);""]",,,,,,0,icon_cler_ogouveve,False,False,False,20,5,"[404011, 404017]",643743,4004,Ogouveve,0,0,0,0.0,0.0,0.0,0.0,50.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,57,17.0,"[0, 6]"
40309,Bokor_Damballa,10,{#993399}{ol}[Magic]{/}{/}{nl}Detonates zombies near the targeted area and deals damage to nearby enemies.,Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Bokor12\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,0,icon_cler_damballa,False,False,False,20,5,"[404007, 404012, 404018]",643744,4004,Damballa,0,0,0,0.0,0.0,566.0,67.900002,2.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,59,17.5,"[0, 1]"
40310,Bokor_ZombieCapsule,60,{#993399}{ol}[Buff] - [Magic] - [Dark]{/}{/}{nl}Zombie Capsule,Maximum Capsule Count: #{CaptionRatio}#,"[""var value = skill.Level"", ""return value""]",,,,,,,,,0,icon_cler_zombiecapsule,False,False,False,-1,-1,,,,Zombie Capsule,0,0,0,485.0,120.0,0.0,0.0,2.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,48,15.6,"[0, 1]"
40401,Dievdirbys_CarveVakarine,85,"{#DD5500}{ol}[Physical]{/}{/}{nl}Carve a statue of Vakarine, the Goddess of the Evening Star. You may warp to other areas through the Goddess Statue.",Warps Available: #{CaptionRatio}#{nl}Statue Duration: 30 sec{nl}Consumes Sculpting Wood x1,"[""return skill.Level""]",,,,,,,,,6,icon_cler_cravevakarine,False,False,False,20,5,,643755,4007,Statue of Goddess Vakarine,0,0,0,0.0,0.0,0.0,0.0,50.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,41,8.8,[6]
40402,Dievdirbys_CarveZemina,48,"{#DD5500}{ol}[Physical]{/}{/}{nl}Carve a statue of Zemyna, the goddess of the earth. Decreases the SP cost and SP recovery time when using skills for nearby allies who are within the radius of the Goddess Statue.",SP Costs: -#{CaptionRatio}#{nl}SP recovery shortened by 5 sec{nl}Statue Duration: #{CaptionRatio2}# sec{nl}Consumes Sculpting Wood x1,"[""return 4 + (skill.Level * 4);""]","[""return 25 + (skill.Level * 5);""]",,,,,,,,6,icon_cler_cravezemyna,False,False,False,20,5,,643756,4007,Statue of Goddess Zemyna,0,0,0,0.0,0.0,0.0,0.0,50.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,41,8.8,[6]
40403,Dievdirbys_CarveLaima,47,"{#DD5500}{ol}[Physical]{/}{/}{nl}Carves a statue of Laima, the Goddess of Fate. Decreases the cooldown of your party members' skills within the radius of the Goddess Statue.",Cooldown Time: -#{CaptionRatio}#%{nl}Movement Speed: -#{CaptionTime}#{nl}Statue Duration: #{CaptionRatio2}# sec{nl}Consumes Sculpting Wood x1,"[""return 20""]","[""return 25 + (skill.Level * 5)""]",,"[""var value = skill.Level"", """", ""if (IsPVPServer(pc) == 1) {"", ""    value = Math.floor(value * 0.5);"", ""}"", ""return value;""]",,,,,,6,icon_cler_cravelaima,False,False,False,20,5,[405010],643757,4007,Statue of Goddess Laima,0,0,0,0.0,0.0,0.0,0.0,50.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,41,8.8,[6]
40404,Dievdirbys_Carve,17,{#DD5500}{ol}[Physical] - [Pierce]{/}{/} {#7AE4FF}{ol}[{img tooltip_speedofatk}Attack Speed]{/}{/}{nl}Attack the target by using a carving knife. Plant-type monsters take additional bonus damage and may drop statue materials.,Attack: #{SkillFactor}#% x 5{nl}Additional Dmg. to Plant-type Monsters: +#{CaptionRatio}#{nl}Statue Materials Drop Rate: #{CaptionTime}#%{nl}AoE Attack Ratio: 1,"[""var value = 100;"", ""return Math.floor(value)""]",,,"[""var value = skill.Level * 5"", ""var Dievdirbys1_abil = GetAbility(pc, 'Dievdirbys1');"", """", ""if (Dievdirbys1_abil != null  &&  1 == Dievdirbys1_abil.ActiveState) {"", ""    value = value + Dievdirbys1_abil.Level"", ""}"", ""return Math.floor(value);""]","[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Dievdirbys11\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,6,icon_cler_woodcarve,False,False,False,20,5,"[405001, 405006]",643758,4007,Carve Attack,3,0,0,0.0,0.0,82.0,4.5,-1.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,18,3.9,"[6, 7]"
40405,Dievdirbys_CarveOwl,50,{#993399}{ol}[Magic]{/}{/}{nl}Carve an Owl Sculpture to protect yourself from the attacks of enemies in front of you.,Attack #{SkillFactor}#% x 3 hits{nl}Block count #{CaptionRatio}#{nl}Duration 25 sec{nl}Consumes Sculpting Wood x2,"[""return 40 + skill.Level * 10;""]",,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Dievdirbys12\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,6,icon_cler_craveowl,False,False,False,20,5,[405004],643759,4007,Carve Owl,2,0,0,0.0,0.0,49.0,3.4,50.0,2,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,42,10.7,"[9, 6]"
40406,Dievdirbys_CarveAustrasKoks,92,{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}Carve a divine World Tree that silences nearby enemies.,Statue Duration: #{CaptionRatio}# sec{nl}Consumes Sculpting Wood x1,"[""var value = 12 + skill.Level * 3"", ""var abil = GetAbility(pc, \""Dievdirbys5\"")"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value + abil.Level * 10"", ""}"", ""return value""]",,,,,,,,,6,icon_cler_craveaustraskoks,False,False,False,20,5,[405007],643760,4007,Carve World Tree,0,0,0,0.0,0.0,0.0,0.0,50.0,1,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,55,14.1,"[9, 6]"
40407,Dievdirbys_CarveAusirine,80,"{#DD5500}{ol}[Strike] - [Physical]{/}{/}{nl}Carve a statue of Ausrine, the Goddess of the Morning Star. Those in your party who circle around the Goddess Statue counter-clockwise are granted divine protection and become immune to damage temporarily.",{#339999}{ol}[Blessing of the Goddess]{/}{/} Duration: #{CaptionRatio}# sec{nl}Statue Duration: 30 sec{nl}Consumes Sculpting Wood x1,"[""var value = 8 + (skill.Level * 2)"", """", ""if (IsPVPServer(pc) == 1) {"", ""    value = value * 0.7"", ""}"", ""return Math.floor(value)""]",,,,,,,,,6,icon_cler_craveausirine,False,False,False,20,5,,643761,4007,Statue of Goddess Ausrine,0,0,0,0.0,0.0,0.0,0.0,50.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,70,20.799999,"[9, 6]"
40501,Sadhu_OutofBody,0,{#993399}{ol}[Magic]{/}{/}{nl}Move your spirit out of the body. The spirit can only move near the body.,Spirit's Moving Range: #{CaptionRatio}#,"[""return 140 + skill.Level * 10""]",,,,,,,,,6,icon_cler_oobe,False,False,False,20,5,[406007],643751,4006,Out of Body,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
40502,Sadhu_Prakriti,9,{#993399}{ol}[Magic]{/}{/}{nl}Move body to the spirit to unite again. Can only be used when spirit is out of body.,Movement Time 0.5 ~ 1 second,,,,,,,,,,6,icon_cler_prakriti,False,False,False,1,5,[406009],,4006,Prakriti,0,0,0,0.0,0.0,0.0,0.0,1.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,45,14.9,[1]
40503,Sadhu_VashitaSiddhi,50,"{#993399}{ol}[Magic]{/}{/}{nl}Decreases the STR, CON, INT, SPR and DEX of enemies nearby.","STR, CON, INT, SPR, DEX: -#{CaptionRatio}#{nl}Consumes #{CaptionRatio2}# SP per second{nl}Maximum Duration: 10 seconds","[""return skill.Level * 5;""]","[""var value = 35 + skill.Level * 1;"", ""var abil = GetAbility(pc, \""Sadhu7\"")"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value * 1.2"", ""}"", ""return Math.floor(value);""]",,,,,,,,6,icon_cler_hamasiddhi,False,False,False,20,5,[406012],643753,4006,Vashita Siddhi,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
40504,Sadhu_AstralBodyExplosion,30,{#993399}{ol}[Magic] - [Psychokinesis]{/}{/}{nl}Inflict damage on nearby enemies by separating your soul from your body to cause an explosion. Attacked enemies receive a percentage of Psychokinesis magic damage for 5 seconds.,Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Sadhu11\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,8,icon_cler_oobe_destruct,False,False,False,20,5,"[406001, 406008]",643752,4006,Astral Body Explosion,0,0,0,0.0,0.0,851.0,46.799999,10.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,45,9.6,[1]
40505,Sadhu_Possession,20,{#993399}{ol}[Magic] - [Psychokinesis]{/}{/}{nl}Bind enemy to stop its movement and inflict damage.,0.3 second attack #{SkillFactor}#%{nl}Targets: #{CaptionRatio2}#{nl}Maximum Duration: 6.5 seconds,,"[""var value = skill.Level * 1 + 4;"", ""return Math.floor(value)""]",,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Sadhu12\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,8,icon_cler_possession,False,False,False,20,5,[406005],643754,4006,Possession,0,0,0,0.0,0.0,131.0,9.2,1.0,0,2,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,54,13.8,[1]
40506,Sadhu_TransmitPrana,80,"{#993399}{ol}[Buff] - [Magic]{/}{/}{nl}Transfer a portion of your INT stat to an ally in front of you. When using magic attacks, deals additional Psychokinesis damage proportional to your magic attack and an extra 150% damage when attacking with Psychokinesis skills. You also receive 50% more damage from Psychokinesis attacks.",Transmits: #{CaptionRatio}#% INT{nl}Duration: #{CaptionRatio2}# seconds{nl}Additional Psychokinesis Damage: +#{CaptionRatio3}#,"[""var value = skill.Level * 10"", ""return value""]","[""var value = 30 + skill.Level * 5"", ""return value""]","[""var MATK = pc.MINMATK"", ""var value = MATK * (0.5 + (skill.Level * 0.03))"", ""return Math.floor(value)""]",,,,,,,6,icon_cler_transmitprana,False,False,False,5,5,"[406013, 406014, 406015, 406016]",,4006,Transmit Prana,0,0,0,0.0,0.0,0.0,0.0,1.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,82,24.4,"[0, 1]"
40507,Sadhu_EctoplasmAttack,0,{#993399}{ol}[Magic] - [Soul]{/}{/}{nl}Basic attack on spirits when outside the body.,Attack: #{SkillFactor}#%,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor"", ""var abil = GetAbility(pc, \""Sadhu14\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]",,,,,8,icon_cler_ectoplasmattack,False,False,False,-1,-1,"[406004, 406010]",,,Attack soul,0,0,0,0.0,0.0,129.0,0.0,1.0,0,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,0,0.0,[1]
40508,Sadhu_SpiritualSeal,176,{#993399}{ol}[Buff] - [Magic]{/}{/}{nl}Deals magic damage in Out of Body by drawing a barrier.,Transmits #{CaptionRatio}#% INT,"[""var value = skill.Level * 10"", ""return value""]",,,,,,,,,6,icon_cler_transmitprana,False,False,False,-1,-1,,,,Spirit Barrier,0,0,0,0.0,0.0,0.0,0.0,1.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}]",1,False,44,11.4,"[0, 1]"
40601,Paladin_Smite,9,{#DD5500}{ol}[Physical] - [Strike]{/}{/} {#7AE4FF}{ol}[{img tooltip_speedofatk}Attack Speed]{/}{/}{nl}Strike down enemies with a powerful attack. Deals triple damage to Mutant and Devil-type enemies.,Attack: #{SkillFactor}#%{nl}AoE Attack Ratio: #{SkillSR}#,,,,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Paladin14\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,,6,icon_cler_smite,False,False,False,20,5,"[407002, 407007]",643780,4011,Smite,3,0,0,0.0,0.0,281.0,15.4,4.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,18,4.0,"[9, 6]"
40602,Paladin_Restoration,60,{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl}Activate aura and increase HP recovery of allies nearby.,HP Recovery: +#{CaptionRatio}#{nl} Aura Duration: 300 seconds,"[""var value = 300 + ((skill.Level - 1) * 20)"", ""var Paladin11_abil = GetAbility(pc, \""Paladin11\"")"", """", ""if (Paladin11_abil != null  &&  skill.Level >= 3) {"", ""    value = value * (1 + Paladin11_abil.Level * 0.01);"", ""}"", ""return Math.floor(value)""]",,,,,,,,,3,icon_cler_restoration,False,True,False,20,5,"[407001, 407010]",643781,4011,Restoration,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,73,15.5,"[0, 1]"
40603,Paladin_ResistElements,180,"{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl}Temporarily increases the Fire, Ice, Lightning, Poison and Earth property resistances of you and your party members and has a chance of nullifying the listed property attacks. Decreases the magic defense of nearby enemies on cast. ",Property Resistance +#{CaptionRatio}#{nl}Property Damage Reduction: +#{CaptionRatio3}#%{nl}Nullification Chance #{CaptionRatio2}#%{nl}Enemy Magic Defense: -8%{nl}Duration: #{CaptionTime}# seconds,"[""var value = 24 + 6.3 * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Paladin18\"")"", """", ""if (abil != null  &&  1 == abil.ActiveState  &&  skill.Level >= 3) {"", ""    value = value * (1 + abil.Level * 0.01);"", ""}"", ""return Math.floor(value)""]","[""var value = skill.Level"", ""var abil = GetAbility(pc, \""Paladin1\"")"", """", ""if (abil != null  &&  1 == abil.ActiveState) {"", ""    value = value + abil.Level * 0.8"", ""}"", ""return value""]","[""var value = skill.Level * 2.5"", ""return value""]","[""var value = 60 + skill.Level * 5"", ""return Math.floor(value)""]",,,,,,3,icon_cler_resistelements,False,False,False,20,5,"[407005, 407012]",643782,4011,Resist Elements,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,51,10.8,"[0, 1]"
40604,Paladin_TurnUndead,50,"{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Inflicts Holy property magic damage to enemies all around, with a chance of defeating Mutant or Demon enemies instantly (does not apply to characters or boss monsters).",Attack: #{SkillFactor}#%{nl}AoE Attack Ratio: #{SkillSR}#,,,,,"[""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""return Math.floor(value)""]","[""var value = 5 + skill.Level"", ""return value""]",,,,3,icon_cler_turnundead,False,True,False,20,5,"[407008, 407009]",643783,4011,Turn Undead,2,0,0,0.0,0.0,294.0,16.200001,0.0,1,1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,32,6.8,[1]
40605,Paladin_Conversion,60,{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl}Creates a magic circle which has a chance of converting enemies.,Magic circle duration #{CaptionTime}# seconds{nl}Conversion duration 600 seconds,,,,"[""var value = 10 + skill.Level * 1"", ""return value""]",,,,,,3,icon_cler_conversion,False,False,False,-1,-1,,643784,,Conversion,0,0,0,0.0,0.0,0.0,0.0,50.0,1,-1,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,48,12.4,"[0, 1]"
40606,Paladin_Barrier,40,{#993399}{ol}[Buff] - [Magic] - [Holy]{/}{/}{nl}Push enemies away and create a barrier of protection which doesn't allow others to enter for some time. Increases the magic defense of allies who are inside the barrier.,Magic defense +#{CaptionRatio}#{nl}Duration #{CaptionTime}# sec{nl}Consumes Holy Water x10,"[""var mdefrate = pc.MDEF * (0.1 * skill.Level)"", ""var mdefadd = 30 + (skill.Level * 20) + pc.MNA + mdefrate"", ""return Math.floor(mdefadd)""]",,,"[""var value = skill.Level * 2.5 + 47.5"", ""return Math.floor(value)""]",,,,,,3,icon_cler_barrier,False,True,False,20,5,"[407006, 407014, 407015, 407016]",643785,4011,Barrier,0,0,0,0.0,0.0,100.0,0.0,50.0,10,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,75,22.4,"[0, 1]"
40607,Paladin_Conviction,20,"{#DD5500}{ol}[Physical] - [Strike]{/}{/} {#7AE4FF}{ol}[{img tooltip_speedofatk}Attack Speed]{/}{/}{nl}Attacks an enemy marking them as a traitor. Reduces resistance to Fire, Ice, Lightning and Poison of an enemy that receives the attack. Deals additional damage to a stunned enemy.",Attack: #{SkillFactor}#% x 2{nl}AoE Attack Ratio: #{SkillSR}#{nl}Property Resistance: -#{CaptionRatio2}#,,"[""var value = skill.Level * 20;"", ""return value""]",,,"[""function SCR_ABIL_ADD_SKILLFACTOR(abil, value) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel"", ""var abil = GetAbility(pc, \""Paladin17\"")"", """", ""if (abil != null) {"", ""    value = SCR_ABIL_ADD_SKILLFACTOR(abil, value);"", ""}"", ""return Math.floor(value)""]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", ""return value""]",,,,6,icon_cler_conviction,False,False,False,20,5,[407011],643786,4011,Conviction,3,0,0,0.0,0.0,356.0,42.700001,4.0,1,3,"[{""Name"": ""All"", ""Icon"": ""weapon_all""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}]",0,False,30,9.1,"[9, 6]"
