$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
107002,boss_Iltiswort_Q2,0,強力な植物モンスターの良いところは移動できない固定型という点くらいしかありません。,29592,22752,7,boss_iltiswort,256,,,イルティスウォート,4,0,3,1524,653,1524,653,109,109,0,67,164,128,128,1053,842,67,109,330782,67,3268,120,67
107003,mon_npc_tila_monk2,4,モンスター,0,0,6,icon_item_nothing,1,,,修道士2,,2,1,29,19,29,19,1,1,0,2,4,0,0,80,80,2,1,15,2,26,2,2
107004,boss_deadbone_Q2,3,死から蘇ったモンスターと言われていますが、正確には死を経て魔族に生まれ変わったモンスターです。 ,88358,52272,0,boss_deadbone,294,,,デッドボーン,3,0,3,1496,997,1644,1096,151,109,0,138,131,147,147,987,1234,53,109,752396,65,2964,77,114
107006,boss_Sequoia_TRACK,2,ティルトルビーの名人が人間を守るために作りましたが、その性質が悪く変化してモンスターになりました。,0,0,2,icon_item_nothing,252,,,演出用セルシシア,4,0,3,1498,642,1498,642,108,108,0,66,162,126,126,1034,827,66,108,324471,66,3228,119,66
107007,alchemist_table_1_monster,3,モンスター,0,0,1,icon_item_nothing,1,,"[{""Map"": 3410, ""TimeRespawn"": 0, ""Population"": 5}]",錬金術テーブル1モンスター,3,2,0,24,20,29,23,1,0,0,3,2,0,0,16,21,1,0,10,1,13,1,3
107008,workdesk_02_monster,3,モンスター,0,0,1,icon_item_nothing,1,,"[{""Map"": 3410, ""TimeRespawn"": 0, ""Population"": 2}]",作業台モンスター,3,2,0,24,20,29,23,1,0,0,3,2,0,0,16,21,1,0,10,1,13,1,3
107009,boss_Velorchard_Q2,0,彼らは高位魔族の庭園と果樹の世話をしていた魔族です。 ギルティネが本格的に女神たちと戦うことを決めてからは戦闘にも動員されています。他の魔族と同様にそれまでしていたことと戦闘力には何の関連もありません。,32976,25416,7,boss_velorchard,285,,,ヴェローチャード,1,0,3,1657,1105,1657,1105,162,114,0,51,156,142,142,1071,1071,63,114,343703,134,2565,51,134
107010,boss_Spector_m_Q3,1,魔族の影響を受けた幽霊は様々な見た目と色をしています。,54604,63072,0,boss_spector_m,295,,,スペクターマスター,1,0,3,1860,1002,1860,1002,169,118,0,53,160,147,147,1114,1114,65,118,536679,138,2658,53,138
107011,boss_Riteris_Q1,1,リテリスは過去に人間、それもマスターの一員だったという伝説があります。ウィザード 系ではない数人のマスターが不滅を欲して魔族と契約し、その後自分と似たような人々を見つけては魔界へと呼びよせているそうです。,68976,63763,0,mon_riteris,298,,,リテリス,1,0,3,2025,868,2025,868,171,119,0,53,160,149,149,1127,1127,65,119,542136,139,2678,53,139
107012,boss_durahan_Q3,1,デュラハンは以前から人間の世界で知られる幽霊の一種で、中には人間を襲わない種類もいました。しかし、神樹の日以降はすっかり変わってしまったようです。,82771,53136,0,boss_durahan,298,,,デュラハン,1,0,3,2025,868,2025,868,171,119,0,53,160,149,149,1127,1127,65,119,542136,139,2678,53,139
107013,boss_Gosal_J1,0,一番の謎はゴサルの鼻輪を誰がつけたのか、です。,32976,25416,7,boss_gosal,285,,,ゴサル,4,0,3,1726,740,1726,740,123,123,0,75,185,142,142,1191,952,75,123,382467,75,3644,134,75
107014,boss_Flammidus_Q1,0,フラムミドスは魔界で女性魔将以上の邸宅や宮殿の管理と警備をしています。フラムミドスは担当場所の全体を総括する役割も担っています。,68976,63763,0,boss_flammidus,298,,,フラムミドス,1,0,3,1736,1157,1736,1157,171,119,0,53,160,149,149,1127,1127,65,119,542136,139,2678,53,139
107015,boss_Riteris_Q2,1,リテリスは過去に人間、それもマスターの一員だったという伝説があります。ウィザード 系ではない数人のマスターが不滅を欲して魔族と契約し、その後自分と似たような人々を見つけては魔界へと呼びよせているそうです。,68976,63763,0,mon_riteris,298,,,リテリス,1,0,3,2025,868,2025,868,171,119,0,53,160,149,149,1127,1127,65,119,542136,139,2678,53,139
107016,boss_gesti_Q1,0,ジェスティはギルティネに仕える3大魔王の一人で、唯一の女性です。彼女の下には多くの魔将がおり、その指示に従って女神や人間を攻撃しています。,69552,64281,0,boss_gesti,301,,,ジェスティ,1,0,1,1762,1174,1762,1174,172,120,0,54,164,150,150,1140,1140,67,120,366425,141,2712,54,141
107017,boss_Silva_griffin_J1,0,遥か昔には人間が馴らして乗っていた時代もあったそうです。,32976,25416,7,boss_silva_griffin,285,,,シルバーグリフィン,4,0,3,1480,986,1480,986,123,123,0,75,185,142,142,1191,952,75,123,382467,75,3644,134,75
107018,boss_succubus_Q1,0,サキュバスたちは現在、魔将ナクティスの指揮を受けていますが、本音ではナクティスが気に入らないようです。,82771,53136,7,boss_succubus,298,,,サキュバス,4,0,3,1554,1036,1554,1036,128,128,0,78,191,149,149,1253,1002,78,128,604846,78,3796,139,78
107019,boss_diena_event,0,あだ名は一番先に飲まれた者。噂によると、ジェスティに飲まれてから再び作られて今の姿になったという。ディエナはジェスティの命令を黙々と遂行しているが、果たして忠誠を尽くしているかどうかは定かではない。しかし、ギルティネがディエナに大きな力を与えてはいけないとジェスティに助言したのが事実であれば、彼女は心の奥底にジェスティへの恨みを抱いているかもしれない。彼女の名前は飲まれた時間である昼に由来する。,105,75,1,icon_item_nothing,1,,,魔将ディエナ,1,0,3,41,27,41,27,1,0,0,1,2,0,0,26,26,1,0,113,3,13,1,3
107020,boss_Grimreaper_Q1,1,他の亡霊系モンスターとは違ってリッパーは魔族の世界で長く働いたモンスターで、王国の歴史にもその悪の業績が何度も記録されています。,96782,57312,0,boss_grimreaper,322,,,グリムリーパー,1,0,3,2216,949,2216,949,186,128,0,58,177,161,161,1230,1230,71,128,596727,151,2904,58,151
107021,boss_Kerberos_Q2,2,女神に比べて魔族は自分の領域を守る多くのモンスターを育てたり、作ったりします。ケルベロスも大昔には今のような形ではなかったという伝説があります。,90201,52099,2,boss_kerberos,325,,,ケルベロス,1,0,3,2076,1118,2076,1118,187,129,0,58,179,162,162,1242,1242,72,129,602287,152,2924,58,152
107022,BTR_boss_Zawra,3,魔将ジャウラは戦闘狂で、ほとんどの戦闘狂のように強者にだけ頭を下げます。ですが、彼は少し変わったところがあり、強者だとしても闘士型の魔族ではないと相手にしません。例えば、魔王ヴァイガは気が乗らないという理由だけで他の魔王の手下を倒さなかったため、ヴァイガが自分より強くてもバカにしています。例外があるとしたら、魔神ギルティネくらいです。,26500,20400,0,boss_zawra,330,,,魔将ジャウラ,1,0,3,2612,1741,2612,1741,190,131,0,60,181,165,165,1264,1264,73,131,5573205,155,2984,60,155
107023,Gazing_Golem_yellow_Q1,3,魔王ヴァイガが寵愛する魔界のモンスターです。ヴァイガは世界各地の事情を彼に伝える機能を持つモンスターを好む傾向があります。,0,0,0,boss_gazing_golem,290,,,イエローゲージングゴーレム,3,2,1,1262,679,1419,764,150,108,0,137,131,145,145,764,956,53,108,59862,65,2937,77,113
107024,Leaf_diving_purple_Q1,0,リーフバグの中身は空洞ではありません。,0,0,0,mon_leaf_diving_purple,290,,,パープルリーフバグ,2,2,0,1068,873,1100,899,126,168,0,65,339,145,145,908,812,137,168,36045,65,3249,101,77
107025,boss_yonazolem_Q4,3,ゾーレムと普通のゴーレムの違いは、魔法ではない気によって動いているという点です。,46742,84067,1,boss_yonazolem,337,,,ヒュージゾーレム,3,0,3,1888,1016,2072,1116,173,126,0,157,150,168,168,1150,1438,60,126,919631,74,3395,88,130
107027,boss_varleking_Q1,2,バロル族の高貴な座についているのがバロルキングです。バロルキングたちの大勢が魔王カルタスと手を組んで自分の王国を大きくしようとする野心を抱いています。またジーロット教団はユラテ女神を裏切った海洋型モンスターたちを嫌悪しますが、その中でもボスのバロルキングを特に嫌っています。,155808,120096,4,boss_varleking,337,,,バロルキング,0,0,3,1845,993,2023,1089,163,173,0,144,325,168,168,1222,1366,130,173,2048791,60,3031,60,116
107028,boss_lucy_Q1,0,ルシが幻想図書館の神秘的な力の影響を受けた時点がいつなのかは定かではありません。ですが、普通のウサギから神秘的な力を持つ存在に覚醒してからルシは魔族と手を組み、神樹の日以降はこのような傾向を人間たちも思い知ることになりました。,159840,122976,0,boss_lucy,346,,,ルシ,0,0,3,1754,1169,1921,1280,167,177,0,147,331,173,173,1258,1406,133,177,2119855,62,3117,62,119
107029,boss_warpulis_Q1,1,ワピュリスは魔王カルタスの直属で、気まぐれな上官と気が合う者です。普段は軽々しい態度ですが、いざ戦いが始まると限りなく残酷になります。そのため、他の魔王や魔神は彼を手下にしようとせず、カルタスだけがそのような性格と能力を高く評価して側に置いています。,121176,93312,0,boss_warpulis,350,,,魔将ワピュリス,1,0,3,2079,1386,2079,1386,199,141,0,63,191,175,175,1350,1350,78,141,1549012,164,3157,63,164
200001,AWK_Jukopus,0,ユコプスの内部構造はまだ明らかになっていない研究分野です。,585,347,1,icon_item_nothing,280,,,ユコプス,4,2,0,1348,725,1348,725,140,118,0,58,181,140,140,919,735,73,118,9172,104,3026,89,104
200002,AWK_Weaver_yellow,0,ウィーバーは石の糸を紡ぐという噂があります。,675,208,1,icon_item_nothing,280,,,イエローウィーバー,2,2,1,959,784,1083,886,126,206,0,72,485,140,140,873,781,195,206,12306,39,2376,39,83
200003,AWK_Spion_mage,0,しっかり調教すれば主人に従うようになります。問題はその主人がほとんど魔族だということです。,450,347,1,icon_item_nothing,280,,,スピオンメイジ,4,2,1,1431,954,1087,724,104,113,0,51,154,140,140,919,735,62,113,11172,167,3130,97,51
200004,AWK_ticen_mage,0,ティッケンが持ち歩く槍を見ると、他の種類のティッケンが存在するかもしれないという仮定は現実となり、今では予想以上に多くの種類のティッケンが発生して群れを作り、社会性を得る直前まで進化しています。,450,347,1,icon_item_nothing,280,,,ティッケンウィザード,0,2,1,1431,954,1087,724,104,113,0,51,154,140,140,781,873,62,113,11172,167,3130,97,51
200005,AWK_Panto_Rsword,0,モンスター,450,347,1,icon_item_nothing,280,,,レッドパントファイター,0,2,1,1087,724,1221,814,136,145,0,120,268,140,140,781,873,109,145,14952,51,2532,51,97
200006,AWK_rocktanon,0,それほど強いモンスターではありませんが、むやみに攻撃すると痛い目に遭うでしょう。,450,347,1,icon_item_nothing,280,,,ラクタノン,3,2,0,1131,754,1212,808,134,125,0,107,200,140,140,735,919,80,125,11323,67,2909,80,93
200007,AWK_boss_PantoRex,3,下級のモンスターが何らかのきっかけで強いモンスターになったても、彼らを弱いと誤解する人たちがいます。現在の状況変化に十分に注意しないと、このようなモンスターが命取りになるでしょう。,450,416,1,icon_item_nothing,280,,,パントレックス,0,0,3,1786,595,1887,629,134,125,0,107,200,140,140,991,1108,80,125,21231,67,2909,80,93
200008,AWK_Karas,3,厳密にはゴーレムの一種ですが、作った者の願いがこもった名前を持つ魔法被造物です。,540,208,0,icon_item_nothing,280,,,カラス,3,2,1,994,813,1234,1009,166,180,0,39,402,140,140,735,919,161,180,10416,50,2376,39,139
200009,AWK_defender_spider,3,魔族が長く留まっていた建物の石の欠片や塊が変異して作られました。,450,347,0,icon_item_nothing,280,,,ガードスパイダー,1,2,1,1119,746,1119,746,113,128,0,167,212,140,140,827,827,86,128,17430,62,2532,51,62
200010,AWK_Deadbornscab_mage,3,デッドボーンが脱皮した皮や負傷して身体から落ちた組織から新たにデッドボーンが生まれることがあります。デッドボーンはこのような2次的なデッドボーンを差別する傾向があり、人間もデッドボーンとは区別して別の名で呼んでいます。,450,347,0,icon_item_nothing,280,,,デッドボーンスキャップウィザード,1,2,1,1304,869,1089,726,105,114,0,52,158,140,140,827,827,64,114,11214,124,3637,136,52
200011,AWK_Nuo,2,ヌオの特徴は、魔王カルタスの手下だという点です。カルタスの残酷で予測不能な性格にも関わらず、その手下の魔族であるヌオが力を持ち、数の多さも誇っているということは、現在の魔族内部の事情を考えると、すごいことだと言えるでしょう。,450,347,0,icon_item_nothing,280,,,ヌオ,1,2,1,1087,724,1431,954,186,128,0,62,212,140,140,827,827,86,128,11760,51,2675,62,167
200012,AWK_Fire_Dragon_purple,2,元々は珍しい生物でしたが、最近数が増えています。,585,451,0,icon_item_nothing,280,,,ブラックドレイク,0,2,1,1215,520,1694,726,189,135,0,86,235,140,140,781,873,95,135,13020,37,2350,37,173
200013,AWK_Infroholder_bow,2,魔族の出現が頻繁になると、そこから多くの変種が発生しました。インフロホルダーもそんなモンスターの一種です。,450,347,0,icon_item_nothing,280,,,インフロホルダーアーチャー,1,2,1,1046,697,1464,976,192,160,0,39,329,140,140,827,827,132,160,10416,39,2376,39,178
200014,AWK_boss_Grimreaper,1,他の亡霊系モンスターとは違ってリッパーは魔族の世界で長く働いたモンスターで、王国の歴史にもその悪の業績が何度も記録されています。,585,347,0,icon_item_nothing,280,,,グリムリーパー,1,0,3,1775,760,1723,738,126,108,0,106,143,140,140,1050,1050,59,108,21168,98,2935,82,82
400001,Onion,0,それほど強いモンスターではありませんが、むやみに攻撃すると痛い目に遭うでしょう。,84,6,7,mon_onion,1,,"[{""Map"": 1021, ""TimeRespawn"": 0, ""Population"": 35}, {""Map"": 1021, ""TimeRespawn"": 0, ""Population"": 15}]",ケッピー,4,2,0,27,18,27,18,0,0,0,1,2,0,0,21,16,1,0,12,1,39,3,1
400002,Onion_Big,0,たまにビッグケッピーを食べてみようとする人がいますが、なるべく止めてあげてください。,195,150,7,mon_onion_big,2,,,ビッグケッピー,4,0,2,34,27,34,27,1,1,0,1,2,1,1,30,24,1,1,188,1,58,4,1
400003,Onion_Red,0,あまり強いモンスターではありませんが、不用意に攻撃すると痛い目に遭うかもしれません。年を取ると赤くなる傾向があります。,393,252,2,mon_onion_red,12,,"[{""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 6}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 18}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 8}]",レッドケッピー,4,2,0,40,27,40,27,5,5,0,4,8,6,6,32,25,4,5,146,4,177,8,4
400005,Onion_green,0,それほど強いモンスターではありませんが、むやみに攻撃すると痛い目に遭うでしょう。,268,200,7,onion_green,9,,"[{""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1162, ""TimeRespawn"": 0, ""Population"": 30}]",汚染されたケッピー,1,2,0,43,29,43,29,5,3,0,1,4,4,4,26,26,2,3,108,6,66,1,6
400021,Haming,3,ハミングは比較的扱いやすいモンスターですが、外皮はとても硬いです。,1834,706,5,mon_haming,55,,,ハミング,4,2,0,130,56,130,56,24,24,0,15,35,27,27,86,68,15,24,719,15,725,28,15
400041,Bokchoy,0,見た目と違って植物の茎が変形したモンスターです。,152,139,1,mon_bokchoy,4,,"[{""Map"": 1021, ""TimeRespawn"": 0, ""Population"": 20}]",チネンシー,4,2,1,36,15,36,15,2,2,0,2,4,2,2,24,19,2,2,60,2,85,5,2
400042,Bokchoy_Big,0,他のチネンシーと同じく毒性を持っています。その毒には下級チネンシーたちを支配する効果もあるようです。,152,116,6,mon_bokchoy,4,,,ビッグチネンシー,4,2,2,31,20,31,20,2,2,0,2,4,2,2,24,19,2,2,75,2,85,5,2
400061,Jukopus,0,ユコプスの内部構造はまだ明らかになっていない研究分野です。,426,252,1,mon_jukopus,12,,"[{""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 6}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1041, ""TimeRespawn"": 0, ""Population"": 6}]",ユコプス,4,2,0,44,23,44,23,5,5,0,4,8,6,6,32,25,4,5,146,4,177,8,4
400062,Jukopus_blue,0,ユコプスの内部構造はまだ明らかになっていない研究分野です。ただし、この色は多年生植物のように複数年にわたって生存します。,121,185,4,mon_jukopus_blue,4,,,ブルーユコプス,4,2,0,33,18,33,18,2,2,0,2,4,2,2,24,19,2,2,48,2,85,5,2
400063,Jukopus_gray,0,ユコプスの内部構造はまだ明らかになっていない研究分野です。,1660,3840,4,mon_jukopus_gray,184,,"[{""Map"": 1641, ""TimeRespawn"": 0, ""Population"": 30}, {""Map"": 1641, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1641, ""TimeRespawn"": 0, ""Population"": 8}]",グレーユコプス,4,2,0,706,471,706,471,79,79,0,49,118,92,92,563,450,49,79,13139,49,2357,87,49
400081,arburn_pokubu,2,色々と注意事項はありますが、突進には特に注意してください。,1056,1272,5,mon_auburn_pokubu,84,,,ポクボーン,0,2,2,204,167,248,203,42,44,0,38,83,42,42,164,183,34,44,5018,15,751,15,30
400082,arburn_pokubu_beige,2,色々と注意事項はありますが、突進には特に注意してください。有袋類や卵生及び卵胎生のポクボーンがこの色をしています。,84,60,6,mon_auburn_pokubu_beige,1,,,イエローポクボーン,0,2,2,27,18,29,19,1,1,0,3,6,0,0,17,19,3,1,19,1,13,1,2
400083,arburn_pokubu_blue,2,色々と注意事項はありますが、突進には特に注意してください。ポクボーン同士で争いが起きないように調整する個体がこの色をしています。,2183,2644,4,mon_auburn_pokubu_blue,173,,,ブルーポクボーン,0,2,2,564,462,645,527,85,89,0,75,166,86,86,444,496,68,89,21891,31,1555,31,60
400084,arburn_pokubu_green,2,この色のポクボーンは他のポクボーンより寿命が長いです。,1497,1152,5,mon_auburn_pokubu_green,113,,"[{""Map"": 1141, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1141, ""TimeRespawn"": 0, ""Population"": 15}]",グリーンポクボーン,0,2,2,353,235,413,275,54,59,0,50,110,56,56,255,285,45,59,7242,20,1010,20,40
400085,pokubu_mother,2,見た目はともかく、ポクブーは凶暴な野獣です。この色の野獣型モンスターは同じ種類の間で仲裁役を担うそうです。,1305,1003,4,mon_auburn_pokubu_blue,75,,,ブルーポクブー,0,2,2,184,122,223,149,35,39,41,34,75,37,37,136,152,30,39,1708,13,664,13,27
400101,banshee,1,様々な理由で魔界に足を踏み入れた人々の魂が悪霊となってこの世に現れました。,1491,797,0,mon_banshee,33,,"[{""Map"": 2083, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 2083, ""TimeRespawn"": 0, ""Population"": 10}]",バンシー,1,2,1,100,54,100,54,20,12,0,6,16,16,16,47,47,8,12,509,18,292,6,18
400102,Banshee_pink,1,様々な理由で魔界に足を踏み入れた人々の魂が悪霊となってこの世に現れました。レッドバンシーは千年前の魔界で大爆発を起こした火山の影響を受けた古い亡霊です。,1230,948,0,mon_banshee_pink,51,,,レッドバンシー,1,2,1,129,86,129,86,28,18,0,9,29,25,25,63,63,12,18,799,26,452,9,26
400103,banshee_purple,1,様々な理由で魔界に足を踏み入れた人々の魂が悪霊となってこの世に現れました。,3880,2303,0,mon_banshee_purple,165,,,ブラックバンシー,1,2,1,784,422,784,422,95,65,0,30,89,82,82,443,443,37,65,13486,79,1488,30,79
400141,bushspider,0,日の当らないところに棲息していた害虫が巨大化したモンスターです。,1276,1313,1,mon_bushspider,107,,"[{""Map"": 1081, ""TimeRespawn"": 0, ""Population"": 15}, {""Map"": 1081, ""TimeRespawn"": 0, ""Population"": 15}]",ブッシュスパイダー,2,2,0,367,197,377,203,43,61,0,24,129,53,53,264,236,52,61,3809,24,1204,38,28
400161,boss_dionia,2,ディオニアは魔将ブランブルによって強い魔力を与えられました。そのため、植物が変形したモンスターでありながら魔族に属していると言うことができます。,10395,7425,7,boss_dionia,1,,,吐き気のするディオニア,4,0,3,39,21,39,21,0,0,0,1,2,0,0,29,23,1,0,2261,1,39,3,1
400181,flower_blue,0,変形前に比べて巨大化しましたが、その他はあまり変わっていません。つまり、変化前から危険な植物でした。この色の個体は複数年にわたって生存し、魔力を発散するそうです。,1672,511,4,mon_flower_blue,62,,"[{""Map"": 1211, ""TimeRespawn"": 0, ""Population"": 12}, {""Map"": 1211, ""TimeRespawn"": 0, ""Population"": 15}]",ブルーフラガラス,4,2,1,144,96,144,96,27,27,0,17,39,31,31,112,89,17,27,1023,17,811,31,17
400201,boss_Goblin_Warrior,2,ゴブリンファイターの成長型なのか、先天的なものなのかはまだ明らかになっていません。,402,275,1,mon_goblin_warrior,9,,,ゴブリンファイター,0,0,3,44,24,52,28,4,4,0,6,10,4,4,31,35,5,4,1042,1,66,1,4
400202,boss_Goblin_Warrior_blue,2,ゴブリンファイターの成長型なのか、先天的なものなのかはまだ明らかになっていません。,1861,1438,4,mon_goblin_warrior_blue,76,,,ブルーゴブリンファイター,0,0,2,286,95,336,112,35,40,42,34,77,38,38,168,188,31,40,8656,13,671,13,27
400203,boss_Goblin_Warrior_red,2,ゴブリンファイターの成長型なのか、先天的なものなのかはまだ明らかになっていません。,462,366,2,mon_goblin_warrior_red,11,,,レッドゴブリンファイター,0,0,3,48,26,59,31,5,5,0,7,12,5,5,33,37,6,5,1280,2,93,2,6
400207,GoblinWarrior_blue,2,ゴブリンファイターの成長型なのか、先天的なものなのかはまだ明らかになっていません。,1058,809,4,mon_goblinwarrior_blue,28,,"[{""Map"": 3930, ""TimeRespawn"": 0, ""Population"": 10}]",ブルーゴブリンファイター,0,2,2,52,35,73,48,12,13,0,14,29,14,14,40,45,12,13,569,5,245,5,11
400209,GoblinWarrior,2,ゴブリンファイターの成長型なのか、先天的なものなのかはまだ明らかになっていません。,1420,1452,1,mon_goblinwarrior,23,,"[{""Map"": 1071, ""TimeRespawn"": 0, ""Population"": 3}]",ゴブリンファイター,0,2,2,47,31,59,39,10,11,0,12,27,11,11,36,40,11,11,463,4,199,4,9
400241,jellyfish,1,キロネックスに命を奪われた人の魂と接触できる人もいるそうです。,1640,334,5,mon_jellyfish,66,,"[{""Map"": 1181, ""TimeRespawn"": 15000, ""Population"": 20}]",キロネックス,4,2,1,162,108,162,108,28,28,0,18,41,33,33,127,101,18,28,1093,18,864,33,18
400242,jellyfish_blue,0,キロネックスに命を奪われた人の魂と接触できる人もいるそうです。魔法の影響を受けた個体はこの色をしていると思われます。,1115,855,4,mon_jellyfish_blue,63,,"[{""Map"": 1131, ""TimeRespawn"": 0, ""Population"": 80}]",ブルーキロネックス,4,2,1,148,98,148,98,27,27,0,17,39,31,31,116,92,17,27,1039,17,831,32,17
400243,jellyfish_green,0,キロネックスに命を奪われた人の魂と接触できる人もいるそうです。一定時間魂と接触しないとこの色の個体は死にます。,11808,9100,7,mon_jellyfish_green,255,,"[{""Map"": 2071, ""TimeRespawn"": 0, ""Population"": 15}]",グリーンキロネックス,4,2,1,1035,690,1035,690,109,109,0,67,164,127,127,826,660,67,109,39898,67,3261,120,67
400244,jellyfish_red,1,キロネックスに命を奪われた人の魂と接触できる人もいるそうです。この色は多くの魂と接触した経験のある個体です。,587,1695,2,mon_jellyfish_red,111,,"[{""Map"": 1082, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 1082, ""TimeRespawn"": 0, ""Population"": 15}]",レッドキロネックス,4,2,1,375,250,375,250,48,48,0,30,75,55,55,293,234,30,48,5133,30,1439,54,30
400261,boss_ellaganos,2,エラガノスは墓に使われた石材と死者が結合した特異な形のアンデッドが、長い年月を経てさらに強い力を手に入れたモンスターです。,126,97,0,f_boss_ellaganos,1,,,エラガノス,1,0,3,48,20,48,20,1,0,0,1,2,0,0,26,26,1,0,113,3,13,1,3
400281,honey_bee,2,彼らに噛まれるくらいなら矢に撃たれた方がマシだと言う人もいます。,911,1399,7,mon_honey_bee,115,,"[{""Map"": 1151, ""TimeRespawn"": 0, ""Population"": 20}, {""Map"": 1151, ""TimeRespawn"": 0, ""Population"": 15}]",バイト,2,2,1,406,218,425,229,50,65,0,26,137,57,57,292,261,56,65,5162,26,1296,41,31
400301,puragi,0,顔を覆う仮面の下を知る者はいません。,1543,682,7,mon_puragi,64,,"[{""Map"": 1131, ""TimeRespawn"": 0, ""Population"": 35}]",プラギ,1,2,1,249,83,249,83,38,23,0,11,33,32,32,107,107,14,23,1027,32,565,11,32
400302,puragi_blue,0,顔を覆う仮面の下を知る者はいません。,1203,1622,4,mon_puragi_blue,114,,"[{""Map"": 1151, ""TimeRespawn"": 0, ""Population"": 20}]",ブループラギ,1,2,1,534,229,534,229,65,44,0,20,60,57,57,273,273,25,44,4985,55,1017,20,55
400303,puragi_green,0,顔を覆う仮面の下を知る者はいません。このプラギの色はある種のカモフラージュとも言えます。,1592,696,7,mon_puragi_green,32,,"[{""Map"": 2083, ""TimeRespawn"": 0, ""Population"": 13}, {""Map"": 2083, ""TimeRespawn"": 0, ""Population"": 10}]",グリーンプラギ,1,2,1,115,38,115,38,20,12,0,6,16,16,16,46,46,8,12,494,18,285,6,18
400304,puragi_red,2,顔を覆う仮面の下を知る者はいません。色は個体の好みです。,11577,8928,2,mon_puragi_red,250,,"[{""Map"": 2061, ""TimeRespawn"": 0, ""Population"": 15}]",レッドプラギ,1,2,1,1168,779,1168,779,142,99,0,45,137,125,125,727,727,56,99,35273,118,2253,45,118
400321,zigri,2,この魔族の手下は世界中のあちこちに出現して暴れています。,1120,856,6,mon_zigri,61,,"[{""Map"": 1131, ""TimeRespawn"": 0, ""Population"": 50}, {""Map"": 1131, ""TimeRespawn"": 40000, ""Population"": 10}]",ジグリ,1,2,0,185,123,185,123,36,22,0,11,33,30,30,97,97,14,22,783,31,545,11,31
400322,zigri_brown,2,この魔族の手下は世界中のあちこちに出現して暴れています。この色のジグリは魔界の太陽に必要以上に露出された個体だそうです。,1510,1287,1,mon_zigri_brown,34,,"[{""Map"": 2083, ""TimeRespawn"": 0, ""Population"": 20}]",ブラウンジグリ,1,2,0,101,54,101,54,20,12,0,6,16,17,17,48,48,8,12,420,18,299,6,18
400323,zigri_purple,2,この魔族の手下は世界中のあちこちに出現して暴れています。この色のジグリは魔界で功を奏した個体だそうです。,37514,32238,0,mon_zigri_purple,312,,,ブラックジグリ,1,2,0,1615,870,1615,870,178,124,0,56,168,156,156,933,933,69,124,66762,146,2811,56,146
400324,zigri_red,2,この魔族の手下は世界中のあちこちに出現して暴れています。この色のジグリは自己顕示欲が強いそうです。,2996,2303,2,mon_zigri_red,166,,"[{""Map"": 1173, ""TimeRespawn"": 0, ""Population"": 40}, {""Map"": 1173, ""TimeRespawn"": 0, ""Population"": 25}]",レッドジグリ,1,2,0,728,485,728,485,96,66,0,30,89,83,83,447,447,37,66,10854,79,1495,30,79
400341,Fisherman,0,フィッシャーマンが変異型モンスターに属する理由は、物である釣竿が生命体に影響を与えているためです。,427,1969,4,mon_fisherman,108,,"[{""Map"": 1081, ""TimeRespawn"": 0, ""Population"": 10}, {""Map"": 1081, ""TimeRespawn"": 0, ""Population"": 3}]",フィッシャーマン,3,2,1,314,257,367,300,54,39,0,52,43,54,54,225,282,19,39,5579,24,1080,28,43
400342,Fisherman_blue,0,フィッシャーマンが変異型モンスターに属する理由は、物である釣竿が生命体に影響を与えているためです。ブルーフィッシャーマンは体に魔力が宿っていて、これを全て使うと死にます。,3551,16381,5,mon_fisherman_blue,256,,"[{""Map"": 2071, ""TimeRespawn"": 0, ""Population"": 15}]",ブルーフィッシャーマン,3,2,1,922,755,1039,850,131,96,0,120,112,128,128,664,830,46,96,50033,56,2579,67,99
