$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
38009,R_AMU01_109,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 38009, ""Url"": ""recipes"", ""$ID_NAME"": ""R_AMU01_109"", ""Name"": ""Recipe - Unknown"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645688, ""Url"": ""items"", ""$ID_NAME"": ""misc_0222"", ""Name"": ""Brown Stoulet Helmet Fragment"", ""Icon"": ""icon_item_helm_stoulet""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645655, ""Url"": ""items"", ""$ID_NAME"": ""misc_0189"", ""Name"": ""Gray Stoulet Tendon"", ""Icon"": ""icon_item_leash""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645721, ""Url"": ""items"", ""$ID_NAME"": ""misc_0255"", ""Name"": ""Jukotail Tail"", ""Icon"": ""icon_item_tail_jukotail""}, ""Quantity"": 3}]",,"[{""$ID"": 38009, ""Url"": ""recipes"", ""$ID_NAME"": ""R_AMU01_109"", ""Name"": ""Recipe - Unknown"", ""Icon"": ""icon_item_recipe_misc1""}]",,,Recipe - Unknown,0,1111,21
38010,R_TOP03_130,icon_item_gloves_misc4,,,"[{""Item"": {""$ID"": 38010, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_130"", ""Name"": ""Recipe - Newt Robe"", ""Icon"": ""icon_item_gloves_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 40}, {""Item"": {""$ID"": 645813, ""Url"": ""items"", ""$ID_NAME"": ""misc_0289"", ""Name"": ""Red Fur"", ""Icon"": ""icon_item_fur_00red""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38010, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_130"", ""Name"": ""Recipe - Newt Robe"", ""Icon"": ""icon_item_gloves_misc4""}]",,"{""$ID"": 533130, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP03_130"", ""Name"": ""Newt Robe"", ""Icon"": ""icon_item_shirts_sage_black""}",Recipe - Newt Robe,0,1111,21
38011,R_LEG03_130,icon_item_boots_misc4,,,"[{""Item"": {""$ID"": 38011, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_130"", ""Name"": ""Recipe - Newt Pants"", ""Icon"": ""icon_item_boots_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 40}, {""Item"": {""$ID"": 645816, ""Url"": ""items"", ""$ID_NAME"": ""misc_0292"", ""Name"": ""Peculiar Horn"", ""Icon"": ""icon_item_canine""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38011, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_130"", ""Name"": ""Recipe - Newt Pants"", ""Icon"": ""icon_item_boots_misc4""}]",,"{""$ID"": 523130, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG03_130"", ""Name"": ""Newt Pants"", ""Icon"": ""icon_item_pants_sage_black""}",Recipe - Newt Pants,0,1111,21
38012,R_FOOT03_130,icon_item_pants_misc4,,,"[{""Item"": {""$ID"": 38012, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_130"", ""Name"": ""Recipe - Newt Boots"", ""Icon"": ""icon_item_pants_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 40}, {""Item"": {""$ID"": 645813, ""Url"": ""items"", ""$ID_NAME"": ""misc_0289"", ""Name"": ""Red Fur"", ""Icon"": ""icon_item_fur_00red""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38012, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_130"", ""Name"": ""Recipe - Newt Boots"", ""Icon"": ""icon_item_pants_misc4""}]",,"{""$ID"": 513130, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT03_130"", ""Name"": ""Newt Boots"", ""Icon"": ""icon_item_boots_sage_black""}",Recipe - Newt Boots,0,1111,21
38013,R_HAND03_130,icon_item_shirts_misc4,,,"[{""Item"": {""$ID"": 38013, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_130"", ""Name"": ""Recipe - Newt Gloves"", ""Icon"": ""icon_item_shirts_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 40}, {""Item"": {""$ID"": 645816, ""Url"": ""items"", ""$ID_NAME"": ""misc_0292"", ""Name"": ""Peculiar Horn"", ""Icon"": ""icon_item_canine""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38013, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_130"", ""Name"": ""Recipe - Newt Gloves"", ""Icon"": ""icon_item_shirts_misc4""}]",,"{""$ID"": 503130, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND03_130"", ""Name"": ""Newt Gloves"", ""Icon"": ""icon_item_gloves_sage_black""}",Recipe - Newt Gloves,0,1111,21
38014,R_TOP03_131,icon_item_gloves_misc4,,,"[{""Item"": {""$ID"": 38014, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_131"", ""Name"": ""Recipe - Newt Leather Armor"", ""Icon"": ""icon_item_gloves_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 56}, {""Item"": {""$ID"": 645814, ""Url"": ""items"", ""$ID_NAME"": ""misc_0290"", ""Name"": ""Glossy Leather"", ""Icon"": ""icon_item_fur_06brown""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38014, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_131"", ""Name"": ""Recipe - Newt Leather Armor"", ""Icon"": ""icon_item_gloves_misc4""}]",,"{""$ID"": 533131, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP03_131"", ""Name"": ""Newt Leather Armor"", ""Icon"": ""icon_item_shirts_neo_black""}",Recipe - Newt Leather Armor,0,1111,21
38015,R_LEG03_131,icon_item_boots_misc4,,,"[{""Item"": {""$ID"": 38015, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_131"", ""Name"": ""Recipe - Newt Leather Pants"", ""Icon"": ""icon_item_boots_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 56}, {""Item"": {""$ID"": 645815, ""Url"": ""items"", ""$ID_NAME"": ""misc_0291"", ""Name"": ""Plant Thorn"", ""Icon"": ""icon_item_thorn_green""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38015, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_131"", ""Name"": ""Recipe - Newt Leather Pants"", ""Icon"": ""icon_item_boots_misc4""}]",,"{""$ID"": 523131, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG03_131"", ""Name"": ""Newt Leather Pants"", ""Icon"": ""icon_item_pants_neo_black""}",Recipe - Newt Leather Pants,0,1111,21
38016,R_FOOT03_131,icon_item_pants_misc4,,,"[{""Item"": {""$ID"": 38016, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_131"", ""Name"": ""Recipe - Newt Leather Boots"", ""Icon"": ""icon_item_pants_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 56}, {""Item"": {""$ID"": 645814, ""Url"": ""items"", ""$ID_NAME"": ""misc_0290"", ""Name"": ""Glossy Leather"", ""Icon"": ""icon_item_fur_06brown""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38016, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_131"", ""Name"": ""Recipe - Newt Leather Boots"", ""Icon"": ""icon_item_pants_misc4""}]",,"{""$ID"": 513131, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT03_131"", ""Name"": ""Newt Leather Boots"", ""Icon"": ""icon_item_boots_neo_black""}",Recipe - Newt Leather Boots,0,1111,21
38017,R_HAND03_131,icon_item_shirts_misc4,,,"[{""Item"": {""$ID"": 38017, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_131"", ""Name"": ""Recipe - Newt Leather Gloves"", ""Icon"": ""icon_item_shirts_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 56}, {""Item"": {""$ID"": 645815, ""Url"": ""items"", ""$ID_NAME"": ""misc_0291"", ""Name"": ""Plant Thorn"", ""Icon"": ""icon_item_thorn_green""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38017, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_131"", ""Name"": ""Recipe - Newt Leather Gloves"", ""Icon"": ""icon_item_shirts_misc4""}]",,"{""$ID"": 503131, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND03_131"", ""Name"": ""Newt Leather Gloves"", ""Icon"": ""icon_item_gloves_neo_black""}",Recipe - Newt Leather Gloves,0,1111,21
38018,R_TOP03_132,icon_item_gloves_misc4,,,"[{""Item"": {""$ID"": 38018, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_132"", ""Name"": ""Recipe - Newt Plate Armor"", ""Icon"": ""icon_item_gloves_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 48}, {""Item"": {""$ID"": 645817, ""Url"": ""items"", ""$ID_NAME"": ""misc_0293"", ""Name"": ""Golden Leather"", ""Icon"": ""icon_item_fur_01yellow""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38018, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TOP03_132"", ""Name"": ""Recipe - Newt Plate Armor"", ""Icon"": ""icon_item_gloves_misc4""}]",,"{""$ID"": 533132, ""Url"": ""equipment"", ""$ID_NAME"": ""TOP03_132"", ""Name"": ""Newt Plate Armor"", ""Icon"": ""icon_item_shirts_knight""}",Recipe - Newt Plate Armor,0,1111,21
38019,R_LEG03_132,icon_item_boots_misc4,,,"[{""Item"": {""$ID"": 38019, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_132"", ""Name"": ""Recipe - Newt Plate Leggings"", ""Icon"": ""icon_item_boots_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 48}, {""Item"": {""$ID"": 645818, ""Url"": ""items"", ""$ID_NAME"": ""misc_0294"", ""Name"": ""Refined Ingot"", ""Icon"": ""icon_item_ironbar01_s""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38019, ""Url"": ""recipes"", ""$ID_NAME"": ""R_LEG03_132"", ""Name"": ""Recipe - Newt Plate Leggings"", ""Icon"": ""icon_item_boots_misc4""}]",,"{""$ID"": 523132, ""Url"": ""equipment"", ""$ID_NAME"": ""LEG03_132"", ""Name"": ""Newt Plate Leggings"", ""Icon"": ""icon_item_pants_knight""}",Recipe - Newt Plate Leggings,0,1111,21
38020,R_FOOT03_132,icon_item_pants_misc4,,,"[{""Item"": {""$ID"": 38020, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_132"", ""Name"": ""Recipe - Newt Plate Greaves"", ""Icon"": ""icon_item_pants_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 48}, {""Item"": {""$ID"": 645817, ""Url"": ""items"", ""$ID_NAME"": ""misc_0293"", ""Name"": ""Golden Leather"", ""Icon"": ""icon_item_fur_01yellow""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38020, ""Url"": ""recipes"", ""$ID_NAME"": ""R_FOOT03_132"", ""Name"": ""Recipe - Newt Plate Greaves"", ""Icon"": ""icon_item_pants_misc4""}]",,"{""$ID"": 513132, ""Url"": ""equipment"", ""$ID_NAME"": ""FOOT03_132"", ""Name"": ""Newt Plate Greaves"", ""Icon"": ""icon_item_boots_knight""}",Recipe - Newt Plate Greaves,0,1111,21
38021,R_HAND03_132,icon_item_shirts_misc4,,,"[{""Item"": {""$ID"": 38021, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_132"", ""Name"": ""Recipe - Newt Plate Gauntlets"", ""Icon"": ""icon_item_shirts_misc4""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645459, ""Url"": ""items"", ""$ID_NAME"": ""misc_Cronewt"", ""Name"": ""Cronewt Leather"", ""Icon"": ""icon_item_leather_cronewt""}, ""Quantity"": 48}, {""Item"": {""$ID"": 645818, ""Url"": ""items"", ""$ID_NAME"": ""misc_0294"", ""Name"": ""Refined Ingot"", ""Icon"": ""icon_item_ironbar01_s""}, ""Quantity"": 12}, {""Item"": {""$ID"": 645694, ""Url"": ""items"", ""$ID_NAME"": ""misc_0228"", ""Name"": ""Terranium"", ""Icon"": ""36_item_ore_lapis_philosophorum""}, ""Quantity"": 5}]",,"[{""$ID"": 38021, ""Url"": ""recipes"", ""$ID_NAME"": ""R_HAND03_132"", ""Name"": ""Recipe - Newt Plate Gauntlets"", ""Icon"": ""icon_item_shirts_misc4""}]",,"{""$ID"": 503132, ""Url"": ""equipment"", ""$ID_NAME"": ""HAND03_132"", ""Name"": ""Newt Plate Gauntlets"", ""Icon"": ""icon_item_gloves_knight""}",Recipe - Newt Plate Gauntlets,0,1111,21
40001,R_PRE01_101,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40001, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_101"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 10096, ""Url"": ""recipes"", ""$ID_NAME"": ""R_SWD03_120"", ""Name"": ""Recipe - Pierene Sword"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}, {""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58597, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_fighter"", ""Name"": ""Vilkas Fighter"", ""Icon"": ""mon_vilkas_fighter""}}]","[{""$ID"": 40001, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_101"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
40002,R_PRE01_102,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40002, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_102"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 11085, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TSW03_120"", ""Name"": ""Recipe - Gale Slasher"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}, {""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58597, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_fighter"", ""Name"": ""Vilkas Fighter"", ""Icon"": ""mon_vilkas_fighter""}}]","[{""$ID"": 40002, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_102"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
40003,R_PRE01_103,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40003, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_103"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 12088, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF03_120"", ""Name"": ""Recipe - Windia Rod"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}, {""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58594, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_mage"", ""Name"": ""Vilkas Mage"", ""Icon"": ""mon_vilkas_mage""}}]","[{""$ID"": 40003, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_103"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
40004,R_PRE01_104,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40004, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_104"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 14090, ""Url"": ""recipes"", ""$ID_NAME"": ""R_TBW03_120"", ""Name"": ""Recipe - Aufgowle Bow"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}, {""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58596, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_archer"", ""Name"": ""Vilkas Archer"", ""Icon"": ""mon_vilkas_archer""}}]","[{""$ID"": 40004, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_104"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
40005,R_PRE01_105,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40005, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_105"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 15085, ""Url"": ""recipes"", ""$ID_NAME"": ""R_BOW03_202"", ""Name"": ""Recipe - Silver Hawk"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}, {""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58596, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_archer"", ""Name"": ""Vilkas Archer"", ""Icon"": ""mon_vilkas_archer""}}]","[{""$ID"": 40005, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_105"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
40006,R_PRE01_106,icon_item_recipe_misc1,,,"[{""Item"": {""$ID"": 40006, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_106"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 16090, ""Url"": ""recipes"", ""$ID_NAME"": ""R_MAC03_204"", ""Name"": ""Recipe - Vienarazis Mace"", ""Icon"": ""icon_item_weapon_misc4""}, ""Quantity"": 5}, {""Item"": {""$ID"": 649015, ""Url"": ""items"", ""$ID_NAME"": ""misc_ore16"", ""Name"": ""Artilonium"", ""Icon"": ""18_item_plantite""}, ""Quantity"": 2}]","[{""Map"": null, ""Chance"": 0.25, ""Monster"": {""$ID"": 58592, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_soldier"", ""Name"": ""Vilkas"", ""Icon"": ""mon_vilkas_soldier""}}, {""Map"": null, ""Chance"": 0.01, ""Monster"": {""$ID"": 58593, ""Url"": ""monsters"", ""$ID_NAME"": ""ID_vilkas_warrior"", ""Name"": ""Vilkas Assassin"", ""Icon"": ""mon_vilkas_warrior""}}]","[{""$ID"": 40006, ""Url"": ""recipes"", ""$ID_NAME"": ""R_PRE01_106"", ""Name"": ""Recipe - Cardboard Cube"", ""Icon"": ""icon_item_recipe_misc1""}]",,"{""$ID"": 642813, ""Url"": ""cubes"", ""$ID_NAME"": ""Gacha_G_013"", ""Name"": ""Cardboard Cube"", ""Icon"": ""icon_item_paperbox""}",Recipe - Cardboard Cube,0,1111,21
