$ID,$ID_NAME,CoolDown,Description,Effect,EffectCaptionRatio,EffectCaptionRatio2,EffectCaptionRatio3,EffectCaptionTime,EffectSkillFactor,EffectSkillSR,EffectSpendItemCount,EffectSpendPoison,EffectSpendSP,Element,Icon,LevelMax,LevelPerCircle,Link_Attributes,Link_Gem,Link_Job,Name,OverHeat,Prop_BasicPoison,Prop_LvUpSpendPoison,Prop_SklAtkAdd,Prop_SklAtkAddByLevel,Prop_SklFactor,Prop_SklFactorByLevel,Prop_SklSR,Prop_SpendItemBaseCount,RequiredCircle,RequiredStance,RequiredStanceCompanion,RequiredSubWeapon,SP,SPPerLevel,TypeAttack
31209,Musketeer_SnipersSerenity,0,"{#DD5500}{ol}[Missile: Gun]{/}{/}{nl}Increase your minimum attack gradually. The longer you charge, the more your attack increases. Your movement speed is decreased and you cannot shoot while moving. The duration of the buff decreases by 1 second when hit by an enemy. Full charge time cannot be lower than 0.4 sec.",Full Charge Time: #{CaptionRatio}# sec{nl}Duration: 30 sec{nl}Equals maximum attack power when fully charged{nl}Critical damage +50% when fully charged{nl}Movement speed fixed to 10,"[""var value = 4 - (skill.Level * 0.4)"", """", ""if (value < 0.4) {"", ""    value = 0.4"", ""}"", """", ""return value;""]",,,,,,,,,6,icon_arch_snipersserenity,20,5,"[{""$ID"": 313022, ""Url"": ""attributes"", ""$ID_NAME"": ""Musketeer22"", ""Name"": ""Sniper's Serenity: Exploit Weakness"", ""Icon"": ""ability_archer_musketeer22""}, {""$ID"": 313023, ""Url"": ""attributes"", ""$ID_NAME"": ""Musketeer23"", ""Name"": ""Sniper's Serenity: Armor Break"", ""Icon"": ""ability_archer_musketeer23""}]",,"{""$ID"": 3016, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_16"", ""Name"": ""Musketeer"", ""Icon"": ""c_archer_musketeer""}",Sniper's Serenity,0,0,0,0.0,0.0,0.0,0.0,0.0,1,3,"[{""Name"": ""Musket"", ""Icon"": ""weapon_musket""}]",1,False,147,24.799999,9
31210,Musketeer_PrimeAndLoad,25,Resets the cooldown of certain Musketeer attack skills. The cooldown of Prime and Load increases in proportion to the skills reset. Cooldown reduction effects cannot be applied to Prime and Load.,Additional cooldown per skill{nl}Covering Fire +5 sec{nl}Penetration Shot +5 sec{nl}Volleyfire +5 sec{nl}Headshot +10 sec{nl}Birdfall +10 sec{nl}Snipe +10 sec,,,,,,,,,,6,icon_arch_primeandload,1,1,"[{""$ID"": 313029, ""Url"": ""attributes"", ""$ID_NAME"": ""Musketeer29"", ""Name"": ""Prime and Load: Rapid Reload"", ""Icon"": ""ability_archer_musketeer29""}]",,"{""$ID"": 3016, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_16"", ""Name"": ""Musketeer"", ""Icon"": ""c_archer_musketeer""}",Prime and Load,0,0,0,0.0,0.0,0.0,0.0,0.0,1,3,"[{""Name"": ""Musket"", ""Icon"": ""weapon_musket""}]",1,False,147,27.700001,9
31211,Musketeer_GroovingMuzzle,35,"Enhances your musket's steel wire to increase its accuracy and penetration. While active, Grooving Muzzle provides a chance to make basic attacks critically hit and to change them into consecutive hits.",Accuracy +100{nl}Ignore 15% of enemy defense{nl}30% chance of 3 consecutive hits{nl}100% chance of critical attack on the 3 consecutive hits{nl}Duration: #{CaptionTime}# sec,,,,"[""var value = 10 + (skill.Level - 1);"", ""return Math.floor(value);""]",,,,,,6,icon_arch_groovingmuzzle,20,5,,"{""$ID"": 643851, ""Url"": ""gems"", ""$ID_NAME"": ""Gem_Musketeer_GroovingMuzzle"", ""Name"": ""Yellow Pag Clamper Gem"", ""Icon"": ""gem_mon_pagclamper_yellow""}","{""$ID"": 3016, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_16"", ""Name"": ""Musketeer"", ""Icon"": ""c_archer_musketeer""}",Grooving Muzzle,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,"[{""Name"": ""Musket"", ""Icon"": ""weapon_musket""}]",1,False,103,12.5,9
31301,Hackapell_Skarphuggning,20,{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Aim at the upper part of the enemy and slash.,Attack: #{SkillFactor}#% x 4{nl}AoE Attack Ratio: #{SkillSR}#{nl}Able to use while riding,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Hackapell1\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]","[""var abil = GetAbility(pc, \""Hackapell10\"")"", ""var value = pc.SR + skill.SklSR"", """", ""if (abil != null  &&  abil.ActiveState == 1) {"", ""    value = value + abil.Level"", ""}"", """", ""return value""]",,,,6,icon_arch_skarphuggning,20,5,"[{""$ID"": 314001, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell1"", ""Name"": ""Skarphuggning: Enhance"", ""Icon"": ""ability_archer_hackapell1""}, {""$ID"": 314010, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell10"", ""Name"": ""Skarphuggning: Enhance AoE"", ""Icon"": ""ability_archer_hackapell10""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Skarphuggning,2,0,0,0.0,0.0,425.0,23.4,3.0,1,1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,True,88,10.6,6
31302,Hackapell_HakkaPalle,60,Shout and assume an attacking stance. Increases basic attack speed and the chance of avoiding melee attacks while riding a companion. Reduces Hackapell skill SP and stamina consumption.,Attack Speed: +#{CaptionRatio}#{nl}Melee Attack Evasion Rate: +#{CaptionRatio2}#%{nl}Hackapell Skill SP Consumption: -#{CaptionRatio3}#%{nl}Stamina Consumption: -30%{nl}Duration: #{CaptionTime}# seconds{nl}Able to use while riding,"[""var value = 10 + skill.Level"", ""return value;""]","[""var value = 10 + skill.Level * 2"", ""return value""]","[""var value = skill.Level * 5"", ""return value""]","[""var value = 45"", ""return value""]",,,,,,6,icon_arch_hakkapalle,20,5,"[{""$ID"": 314012, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell12"", ""Name"": ""Hakka Palle: Endurance"", ""Icon"": ""ability_archer_hackapell12""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Hakka Palle,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""BowAndDagger"", ""Icon"": ""weapon_dagger""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndShield"", ""Icon"": ""weapon_shield""}, {""Name"": ""BowAndCannon"", ""Icon"": ""weapon_cannon""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,False,147,21.299999,9
31303,Hackapell_BombardmentOrders,28,{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Order a bombardment strike upon a selected area. Enemies within its AoE gets continuous damage per each strike.,Attack #{SkillFactor}#%{nl}Bombardment Duration #{CaptionTime}# seconds{nl}Able to use while riding,,,,"[""var value = 2 + skill.Level * 0.3"", ""return value""]","[""var value = skill.SklFactor"", ""var abil = GetAbility(pc, \""Hackapell2\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_wizar_hail,-1,-1,,,,Bombardment Orders,0,0,0,0.0,0.0,0.0,0.0,-1.0,1,-1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""BowAndDagger"", ""Icon"": ""weapon_dagger""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndShield"", ""Icon"": ""weapon_shield""}, {""Name"": ""BowAndCannon"", ""Icon"": ""weapon_cannon""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,False,124,19.360001,9
31304,Hackapell_HackapellCharge,45,{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Order your companion to get into an offensive charging position. Cause damage to the nearby enemies while moving.,Attack #{SkillFactor}#%{nl}Duration #{CaptionTime}# seconds{nl}Able to use while riding,,,,"[""var value = 15 + skill.Level"", ""return value""]","[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Hackapell3\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_warri_trot,-1,-1,,,,Hackapell Charge,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""BowAndDagger"", ""Icon"": ""weapon_dagger""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndShield"", ""Icon"": ""weapon_shield""}, {""Name"": ""BowAndCannon"", ""Icon"": ""weapon_cannon""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,False,141,27.6,7
31305,Hackapell_LegShot,24,{#DD5500}{ol}[Missile: Gun]{/}{/}{nl}Aim at the target's leg and fire your pistol. The target's movement speed gets momentarily reduced.,Attack: #{SkillFactor}#%{nl}Enemy Movement Speed -#{CaptionRatio2}#% for 7 seconds{nl}Able to use while riding,,"[""var value = 50"", ""var abil = GetAbility(pc, \""Hackapell5\"")"", """", ""if (abil != null  &&  1 == abil.ActiveState) {"", ""    value = value + abil.Level"", ""}"", """", ""return value""]",,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Hackapell4\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_legshot,20,5,"[{""$ID"": 314004, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell4"", ""Name"": ""Leg Shot: Enhance"", ""Icon"": ""ability_archer_hackapell4""}, {""$ID"": 314005, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell5"", ""Name"": ""Leg Shot: Decreased Movement Speed"", ""Icon"": ""ability_archer_hackapell5""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Leg Shot,2,0,0,0.0,0.0,771.0,42.400002,0.0,0,1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}]",2,True,91,11.0,3
31306,Hackapell_CavalryCharge,20,"{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Charge forward and deal damage to enemies you come in contact with. Enemies struck by Cavalry Charge become temporarily more vulnerable to critical attacks, increasing the likelihood of a critical hit against them.",Attack: #{SkillFactor}#%{nl}AoE Attack Ratio: #{SkillSR}#{nl}Able to use while riding,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Hackapell3\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,,6,icon_arch_cavalrycharge,20,5,"[{""$ID"": 314003, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell3"", ""Name"": ""Cavalry Charge: Enhance"", ""Icon"": ""ability_archer_hackapell3""}, {""$ID"": 314008, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell8"", ""Name"": ""Cavalry Charge: Enhance"", ""Icon"": ""ability_archer_hackapell8""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Cavalry Charge,2,0,0,0.0,0.0,1122.0,61.700001,5.0,0,1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""BowAndDagger"", ""Icon"": ""weapon_dagger""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndShield"", ""Icon"": ""weapon_shield""}, {""Name"": ""BowAndCannon"", ""Icon"": ""weapon_cannon""}, {""Name"": ""BowAndPistol"", ""Icon"": ""weapon_gun""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,False,99,12.0,7
31307,Hackapell_StormBolt,18,{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Push your sword in with great force to attack. The target receives additional damage from Skarphuggning and has a chance to bleed for 10 seconds.,Attack: #{SkillFactor}#% x3{nl}Debuff Duration: #{CaptionTime}# seconds{nl}[Bleeding] Chance: 30%{nl}Able to Use while Riding,,,,"[""var value = 6 * skill.Level"", ""return value""]","[""var sklFactor;"", """", ""if (skillOwner.ClassName == 'PC') {"", ""    var atkType = skill.AttackType;"", ""    var attribute = skill.Attribute;"", ""    var atkTypebyItem = GetSumOfEquipItem(skillOwner, atkType);"", ""    var attributebyItem = GetSumOfEquipItem(skillOwner, attribute);"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel + atkTypebyItem + attributebyItem;"", ""    return Math.floor(sklFactor);"", ""    } else {"", ""    sklFactor = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""    return Math.floor(sklFactor);"", ""}"", """"]",,,,,6,icon_arch_stormbolt,20,5,"[{""$ID"": 314011, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell11"", ""Name"": ""Storm Bolt: Lightning"", ""Icon"": ""ability_archer_hackapell11""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Storm Bolt,2,0,0,0.0,0.0,541.0,29.799999,2.0,1,1,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,True,89,10.7,0
31308,Hackapell_GrindCutter,25,{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Cut down enemies before you continuously with a single-handed sword in your right hand.  ,Attack: #{SkillFactor}#% x 5{nl}AoE Attack Ratio: #{SkillSR}#{nl}Able to use while riding,,,,,"[""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Hackapell9\"")"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]","[""var value = pc.SR + skill.SklSR;"", """", ""if (value < 1) {"", ""    value = 1"", ""}"", """", ""return value""]",,,,6,icon_arch_grindcutter,20,5,"[{""$ID"": 314009, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell9"", ""Name"": ""Grind Cutter: Enhance "", ""Icon"": ""ability_archer_hackapell9""}, {""$ID"": 314014, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell14"", ""Name"": ""Grind Cutter: Cavalry Charge"", ""Icon"": ""ability_archer_hackapell14""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Grind Cutter,3,0,0,0.0,0.0,655.0,45.799999,6.0,1,2,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,True,84,12.3,6
31309,Hackapell_InfiniteAssault,25,{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Rush to attack an enemy and return to your position.,Attack: #{SkillFactor}#% x 2{nl}Targets: #{CaptionRatio}#{nl}Can use while mounted,"[""var value = 12"", ""return Math.floor(value)""]",,,,"[""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Hackapell13\"")"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_infiniteassault,20,5,"[{""$ID"": 314013, ""Url"": ""attributes"", ""$ID_NAME"": ""Hackapell13"", ""Name"": ""Infinite Assault: Enhance"", ""Icon"": ""ability_archer_hackapell13""}]",,"{""$ID"": 3007, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_7"", ""Name"": ""Hackapell"", ""Icon"": ""c_archer_hackapell""}",Infinite Assault,2,0,0,0.0,0.0,1209.0,145.100006,10.0,1,3,"[{""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}, {""Name"": ""Companion"", ""Icon"": ""weapon_companion""}, {""Name"": ""BowAndSword"", ""Icon"": ""weapon_ohs""}]",2,True,151,25.700001,7
31401,Mergen_Unload,30,{#DD5500}{ol}[Missile: Bow]{/}{/} {#7AE4FF}{ol}[{img tooltip_speedofatk}Attack Speed]{/}{/}{nl}Fire five arrows at once to attack enemies within range.,Attack: #{SkillFactor}#% x 5,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Mergen2\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_spreadshot,20,5,"[{""$ID"": 315002, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen2"", ""Name"": ""Spread Shot: Enhance"", ""Icon"": ""ability_archer_mergen2""}, {""$ID"": 315009, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen9"", ""Name"": ""Spread Shot: Ricochet"", ""Icon"": ""ability_archer_schwarzereiter17""}]",,"{""$ID"": 3017, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_17"", ""Name"": ""Mergen"", ""Icon"": ""c_archer_mergen""}",Spread Shot,3,0,0,0.0,0.0,973.0,53.5,1.0,1,1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,79,9.5,1
31402,Mergen_FocusFire,30,{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Aim straight at the enemy and fire multiple arrows.,Attack: #{SkillFactor}#% x 5,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Mergen3\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_koochaksal,20,5,"[{""$ID"": 315003, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen3"", ""Name"": ""Homing Arrow: Enhance"", ""Icon"": ""ability_archer_mergen3""}, {""$ID"": 315012, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen12"", ""Name"": ""Homing Arrow: Quick Charge"", ""Icon"": ""ability_archer_mergen12""}]",,"{""$ID"": 3017, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_17"", ""Name"": ""Mergen"", ""Icon"": ""c_archer_mergen""}",Homing Arrow,2,0,0,0.0,0.0,382.0,21.0,-1.0,0,1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,89,10.7,1
31403,Mergen_QuickFire,0,{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Pull the quiver quickly and shoot.,Attack: #{SkillFactor}#,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Mergen4\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_fastshooting,-1,-1,,,,Rapid Fire,0,0,0,0.0,0.0,0.0,0.0,-1.0,1,-1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,139,34.080002,1
31404,Mergen_TrickShot,30,{#DD5500}{ol}[Missile: Bow]{/}{/} {#7AE4FF}{ol}[{img tooltip_speedofatk}Attack Speed]{/}{/}{nl}Shoot three exploding arrows. The explosion damages nearby enemies as well.,Attack: #{SkillFactor}#% x 3,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Mergen5\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_triplearrow,20,5,"[{""$ID"": 315005, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen5"", ""Name"": ""Triple Arrow: Enhance"", ""Icon"": ""ability_archer_mergen5""}, {""$ID"": 315013, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen13"", ""Name"": ""Triple Arrow: Triple"", ""Icon"": ""ability_archer_mergen13""}]",,"{""$ID"": 3017, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_17"", ""Name"": ""Mergen"", ""Icon"": ""c_archer_mergen""}",Triple Arrow,2,0,0,0.0,0.0,420.0,23.1,1.0,1,1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,89,10.8,1
31405,Mergen_ArrowRain,40,{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Shoot multiple arrows up in the air and bring the storm of arrows. The targets in its AoE get damage per hit.,Attack: #{SkillFactor}#% x No. of Hits{nl}Arrow Rain Duration: 3 seconds,,,,,"[""var value = skill.SklFactor + skill.SklFactorByLevel * (skill.Level - 1)"", ""var abil = GetAbility(pc, \""Mergen6\"")      // Skill Damage add"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_arrowsprinkle,20,5,"[{""$ID"": 315006, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen6"", ""Name"": ""Arrow Sprinkle: Enhance"", ""Icon"": ""ability_archer_mergen6""}]",,"{""$ID"": 3017, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_17"", ""Name"": ""Mergen"", ""Icon"": ""c_archer_mergen""}",Arrow Sprinkle,0,0,0,0.0,0.0,134.0,7.4,-1.0,1,1,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,117,14.2,1
31406,Mergen_JumpShot,20,"{#DD5500}{ol}[Missile: Bow]{/}{/}{nl}Jump backward and fire arrows straight ahead, damaging enemies.",Attack: #{SkillFactor}#%{nl}Backward Movement Distance: #{CaptionRatio}#,"[""var value = 6 * skill.Level;"", ""return value;""]",,,,"[""var value = skill.SklFactor + (skill.Level - 1) * skill.SklFactorByLevel;"", ""var abil = GetAbility(pc, \""Mergen7\"")"", """", ""if (abil != null) {"", ""    var abilLevel = TryGetProp(abil, \""Level\"")"", ""    var masterAddValue = 0"", """", ""    if (abilLevel == 100) {"", ""        masterAddValue = 0.1"", ""    }"", """", ""    var value = value * (1 + ((abilLevel * 0.005) + masterAddValue))"", ""    return value"", ""}"", """", ""return Math.floor(value)""]",,,,,6,icon_arch_jumpshot,20,5,"[{""$ID"": 315007, ""Url"": ""attributes"", ""$ID_NAME"": ""Mergen7"", ""Name"": ""Jump Shot: Enhance"", ""Icon"": ""ability_archer_mergen7""}]",,"{""$ID"": 3017, ""Url"": ""jobs"", ""$ID_NAME"": ""Char3_17"", ""Name"": ""Mergen"", ""Icon"": ""c_archer_mergen""}",Jump Shot,2,0,0,0.0,0.0,1485.0,102.099998,3.0,1,2,"[{""Name"": ""TwoHandBow"", ""Icon"": ""weapon_bow""}, {""Name"": ""Bow"", ""Icon"": ""weapon_tbow""}]",1,False,122,17.799999,1
