$ID,$ID_NAME,Description,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skill,Name,Unlock,UpgradePrice,UpgradeTime
313025,Musketeer25,* Causes [Penetration Shot] to inflict 2 hits{nl}* Increases SP consumption by 30%{nl}{nl}{b}Musketeer 3rd Circle Required{b},ability_archer_musketeer25,True,1,[3016],31204,Penetration Shot: Wild Shot,"[""var jobGrade = GetJobGrade(3016);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[921],[720]
313026,Musketeer26,* Avoids damage reduction of Birdfall with land enemies as well{nl}* Does not apply to the Stun effect{nl}* Increases SP consumption by 30%{nl}{nl}{b}Musketeer 3rd Circle Required{b},ability_archer_musketeer26,True,1,[3016],31208,Birdfall: Fire Master,"[""var jobGrade = GetJobGrade(3016);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[921],[720]
313027,Musketeer27,* Pushes you back when using a subweapon attack{nl}* Can be used every 15 sec{nl}{nl}{b}Musketeer 1st Circle required{b},ability_archer_musketeer27,True,1,[3016],,Musketeer: Safe Distance,"[""var jobGrade = GetJobGrade(3016);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[91],[40]
313029,Musketeer29,* Reduces cooldown of [Prime and Load] by 1 sec per attribute level{nl}{nl}{b}Musketeer 3rd Circle Required{b},ability_archer_musketeer29,True,5,[3016],31210,Prime and Load: Rapid Reload,"[""var jobGrade = GetJobGrade(3016);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[653, 720, 787, 854, 921]","[240, 360, 480, 600, 720]"
313030,Musketeer30,"* Applies 1% of additional attack per attribute level on Musketeer skills{nl}* Reduces movement speed by 1{nl}{nl}{b}Requires Musketeer Circle 3, Class Rank 10{b}",ability_archer_musketeer30,True,10,[3016],,Musketeer: Ready for Battle,"[""var jobGrade = GetJobGrade(3016);"", ""var rank = GetTotalJobCount(pc)"", ""var limitRank = 10"", """", ""if (jobGrade >= 3  &&  rank >= limitRank) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[0, 250, 500, 750, 1000, 1250, 1500, 1750, 2000, 2250]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314001,Hackapell1,* Increases the damage dealt on an enemy with [Skarphuggning] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell1,False,100,[3007],31301,Skarphuggning: Enhance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314003,Hackapell3,* Increases the damage dealt on an enemy with [Cavalry Charge] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell3,False,100,[3007],31306,Cavalry Charge: Enhance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314004,Hackapell4,* Increases the damage dealt on an enemy with [Leg Shot] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell4,False,100,[3007],31305,Leg Shot: Enhance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314005,Hackapell5,* Increases the movement speed reduction effect of [Leg Shot] by 1% per attribute level{nl} * Increases SP consumption by 10%{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell5,True,10,[3007],31305,Leg Shot: Decreased Movement Speed,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[445, 500, 555, 610, 665, 720, 775, 830, 885, 940]","[220, 240, 260, 280, 300, 320, 340, 360, 380, 400]"
314006,Hackapell6,* Enables use of instant dash when riding on a companion to increase movement speed{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell6,False,1,[3007],,Hackapell: Mounted Dash,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[615],[540]
314008,Hackapell8,* Increases defense by 10% per attribute level for 5 sec after using [Cavalry Charge]{nl}* Increases SP consumption by 30%{nl}{nl}{b}Hackapell 1st Circle Required{b},ability_archer_hackapell8,True,5,[3007],31306,Cavalry Charge: Enhance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[435, 480, 525, 570, 615]","[140, 240, 340, 440, 540]"
314009,Hackapell9,* Increases the damage dealt on an enemy with [Grind Cutter] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Hackapell 2nd Circle Required{b},ability_archer_hackapell9,False,100,[3007],31308,Grind Cutter: Enhance ,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 23, 25, 27, 30, 32, 35, 38, 41, 44, 48, 52, 56, 61, 66, 71, 77, 84, 90, 98, 106, 115, 124, 134, 146, 158, 171, 185, 200, 216, 234, 253, 274, 297, 321, 348, 376, 407, 441, 477, 516, 559, 605, 655, 708, 767, 830, 898, 972, 1052, 1138, 1232, 1333, 1443, 1562, 1690, 1829, 1979, 2142, 2318, 2509, 2715, 2938, 3180, 3441, 3724, 4030, 4362, 4720, 5108, 5528, 5983, 6475, 7007, 7583, 8206, 8881, 9611, 10401, 11256, 12181, 13183, 14266, 15439, 16708, 18082, 19568]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314010,Hackapell10,* Increases AoE Attack Ratio of [Skarphuggning] by 1 per attribute level{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hackapell 2nd Circle Required{b},ability_archer_hackapell10,True,10,[3007],31301,Skarphuggning: Enhance AoE,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[535, 600, 665, 730, 795, 860, 925, 990, 1055, 1120]","[330, 360, 390, 420, 450, 480, 510, 540, 570, 600]"
314011,Hackapell11,* Increases Storm Bolt damage by 50% on frozen or Ice property enemies{nl}* Increases SP consumption by 10%{nl}{nl}{b}Hackapell 2nd Circle Required{b},ability_archer_hackapell11,True,1,[3007],31307,Storm Bolt: Lightning,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[921],[720]
314012,Hackapell12,* Prevents you from becoming staggered and being pushed or falling for 20 sec after using [Hakka Palle]{nl}* Increases SP consumption by 10%{nl}{nl}{b}Requires Hackapell Circle 3{b},ability_archer_hackapell12,True,1,[3007],31302,Hakka Palle: Endurance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]",[625],[350]
314013,Hackapell13,* Increases the damage dealt on an enemy with [Infinite Assault] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Requires Hackapell Circle 3{b},ability_archer_hackapell13,False,100,[3007],31309,Infinite Assault: Enhance,"[""var jobGrade = GetJobGrade(3007);"", """", ""if (jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[8, 9, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 23, 25, 27, 29, 31, 34, 37, 40, 43, 47, 51, 55, 59, 64, 70, 75, 82, 88, 96, 104, 112, 122, 132, 142, 154, 167, 181, 195, 212, 229, 248, 268, 290, 314, 340, 368, 399, 431, 467, 505, 547, 592, 640, 693, 750, 812, 879, 951, 1029, 1114, 1205, 1305, 1412, 1528, 1654, 1789, 1937, 2096, 2268, 2455, 2656, 2875, 3111, 3367, 3644, 3943, 4268, 4618, 4998, 5409, 5854, 6335, 6856, 7419, 8029, 8689, 9403, 10176, 11013, 11918, 12898, 13958, 15106, 16347, 17691, 19145, 20719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314014,Hackapell14,* Increases the critical damage of [Grind Cutter] by 10% per attribute level while the [Cavalry Charge] buff is active{nl}* Increases SP consumption by 30%{nl}{nl}{b}Requires Hackapell Circle 3{nl}and Cavalry Charge Lv 1{b},ability_archer_hackapell14,True,5,[3007],31308,Grind Cutter: Cavalry Charge,"[""var jobGrade = GetJobGrade(3007);"", ""var skillCavalry = GetSkill(31306)"", """", ""if (skillCavalry != null  &&  skillCavalry.LevelByDB >= 1  &&  jobGrade != null  &&  jobGrade >= 3) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[980, 1080, 1180, 1280, 1380]","[200, 400, 600, 800, 1000]"
315001,Mergen1,* Increases the basic attack range of Bows and Crossbows by 1 per attribute level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen1,True,15,[3017],,Mergen: Expanded Range,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[445, 500, 555, 610, 665, 720, 775, 830, 885, 940, 995, 1050, 1105, 1160, 1215]","[220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500]"
315002,Mergen2,* Increases the damage dealt on an enemy with [Spread Shot] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen2,False,100,[3017],31401,Spread Shot: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315003,Mergen3,* Increases the damage dealt on an enemy with [Homing Arrow] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen3,False,100,[3017],31402,Homing Arrow: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315005,Mergen5,* Increases the damage dealt on an enemy with [Triple Arrow] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen5,False,100,[3017],31404,Triple Arrow: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315006,Mergen6,* Increases the damage dealt on an enemy with [Arrow Rain] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen6,False,100,[3017],31405,Arrow Sprinkle: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315007,Mergen7,* Increases the damage dealt on an enemy with [Jump Shot] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 2nd Circle Required{b},ability_archer_mergen7,False,100,[3017],31406,Jump Shot: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 23, 25, 27, 30, 32, 35, 38, 41, 44, 48, 52, 56, 61, 66, 71, 77, 84, 90, 98, 106, 115, 124, 134, 146, 158, 171, 185, 200, 216, 234, 253, 274, 297, 321, 348, 376, 407, 441, 477, 516, 559, 605, 655, 708, 767, 830, 898, 972, 1052, 1138, 1232, 1333, 1443, 1562, 1690, 1829, 1979, 2142, 2318, 2509, 2715, 2938, 3180, 3441, 3724, 4030, 4362, 4720, 5108, 5528, 5983, 6475, 7007, 7583, 8206, 8881, 9611, 10401, 11256, 12181, 13183, 14266, 15439, 16708, 18082, 19568]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315009,Mergen9,* [Spread Shot] has 1% chance per attribute level to bounce off of the enemy to attack another{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_schwarzereiter17,True,20,[3017],31401,Spread Shot: Ricochet,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[445, 500, 555, 610, 665, 720, 775, 830, 885, 940, 995, 1050, 1105, 1160, 1215, 1270, 1325, 1380, 1435, 1490]","[220, 240, 260, 280, 300, 320, 340, 360, 380, 400, 420, 440, 460, 480, 500, 520, 540, 560, 580, 600]"
315010,Mergen10,* Increases the damage dealt on an enemy with [Parthian Shaft] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 1st Circle Required{b},ability_archer_mergen10,False,100,[3017],31407,Parthian Shaft: Enhance,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 1) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 8, 9, 10, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22, 24, 26, 28, 30, 33, 35, 38, 42, 45, 49, 53, 57, 62, 67, 73, 79, 85, 92, 100, 108, 117, 127, 137, 148, 160, 174, 188, 204, 220, 238, 258, 279, 302, 327, 354, 383, 415, 449, 486, 526, 569, 616, 667, 722, 781, 845, 915, 990, 1071, 1160, 1255, 1358, 1470, 1591, 1721, 1863, 2016, 2182, 2361, 2555, 2765, 2993, 3239, 3505, 3793, 4105, 4443, 4808, 5203, 5631, 6094, 6595, 7137, 7724, 8358, 9046, 9789, 10594, 11465, 12407, 13427, 14531, 15725, 17018, 18417]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315011,Mergen11,* Increases the damage dealt on an enemy with [Down Fall] by 0.5% per attribute level{nl}* +10% added damage at maximum level{nl}{nl}{b}Mergen 2nd Circle Required{b},ability_archer_mergen11,False,100,[3017],31408,Down Fall: Enhance ,"[""var jobGrade = GetJobGrade(3017);"", """", ""if (jobGrade >= 2) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","[7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 23, 25, 27, 30, 32, 35, 38, 41, 44, 48, 52, 56, 61, 66, 71, 77, 84, 90, 98, 106, 115, 124, 134, 146, 158, 171, 185, 200, 216, 234, 253, 274, 297, 321, 348, 376, 407, 441, 477, 516, 559, 605, 655, 708, 767, 830, 898, 972, 1052, 1138, 1232, 1333, 1443, 1562, 1690, 1829, 1979, 2142, 2318, 2509, 2715, 2938, 3180, 3441, 3724, 4030, 4362, 4720, 5108, 5528, 5983, 6475, 7007, 7583, 8206, 8881, 9611, 10401, 11256, 12181, 13183, 14266, 15439, 16708, 18082, 19568]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
