$ID,$ID_NAME,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Material,Name,Potential,Price,ReinforceRatio,RequiredClass,RequiredLevel,Set,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
624323,costume_wiz_m_012,,Your appearance will change if you equip this.,-1,2,icon_item_mage_uniform_m,1,,,,,,4,Wizard Ceremonial Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624324,costume_wiz_f_012,,Your appearance will change if you equip this.,-1,2,icon_item_mage_uniform_f,1,,,,,,4,Wizard Ceremonial Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624325,costume_wiz_m_013,,Your appearance will change if you equip this.,-1,2,icon_item_mage_gothloli_m,1,,,,,,4,Wizard Gothic Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624326,costume_wiz_f_013,,Your appearance will change if you equip this.,-1,2,icon_item_mage_gothloli_f,1,,,,,,4,Wizard Gothic Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624327,costume_wiz_m_014,,Your appearance will change if you equip this.,-1,2,icon_item_mage_manish_m,1,,,,,,4,Wizard Smart Casual Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624328,costume_wiz_f_014,,Your appearance will change if you equip this.,-1,2,icon_item_mage_manish_f,1,,,,,,4,Wizard Smart Casual Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624329,costume_wiz_m_016,,Your appearance will change if you equip this.,-1,2,icon_item_mage_christmas_m,1,,,,,,4,Wizard Christmas Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624332,costume_wiz_f_016,,Your appearance will change if you equip this.,-1,2,icon_item_mage_christmas_f,1,,,,,,4,Wizard Christmas Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624333,costume_wiz_m_017,,Changes your appearance and effects when equipped.{nl}- Changes Fire Pillar visual effects.,-1,2,icon_item_mage_pyromance_m,1,,,,,,4,Pyromancer Special Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624334,costume_wiz_f_017,,Changes your appearance and effects when equipped.{nl}- Changes Fire Pillar visual effects.,-1,2,icon_item_mage_pyromance_f,1,,,,,,4,Pyromancer Special Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624335,costume_wiz_m_018,,Your appearance will change if you equip this.,-1,2,icon_item_mage_pinkwizard_m,1,,,,,,4,Wizard Party Outfit (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624336,costume_wiz_f_018,,Your appearance will change if you equip this.,-1,2,icon_item_mage_pinkwizard_f,1,,,,,,4,Wizard Party Outfit (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624337,costume_wiz_m_019,,Changes your appearance and effects when equipped.{nl}- Changes Psychic Pressure visual effects.,-1,2,icon_item_mage_psychokinesist02_4_m,1,,,,,,4,Psychokino Special Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624338,costume_wiz_f_019,,Changes your appearance and effects when equipped.{nl}- Changes Psychic Pressure visual effects.,-1,2,icon_item_mage_psychokinesist02_4_f,1,,,,,,4,Psychokino Special Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624339,costume_wiz_m_020,,Your appearance will change if you equip this.,-1,2,mage_simplecolor_m,1,,,,,,4,Wizard Simple Color Costume (Male),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624340,costume_wiz_f_020,,Your appearance will change if you equip this.,-1,2,mage_simplecolor_f,1,,,,,,4,Wizard Simple Color Costume (Female),1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624398,costume_wiz_m_098,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_mage_yuurs_m,1,,,,,,4,Jurus Costume: 1 Minute,1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,0.0
624399,costume_wiz_f_099,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_mage_grita_f,1,,,,,,4,Grita Costume: 1 Minute,1,0,1.0,0001,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,0.0
624501,costume_arc_m_001,,Your appearance will change if you equip this.,-1,2,icon_item_archer_paladin_follower_m,1,,,,,,4,Paladin Follower Costume,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624502,costume_arc_f_001,,Your appearance will change if you equip this.,-1,2,icon_item_archer_kristina_f,1,,,,,,4,Christina Costume,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624503,costume_arc_m_002,,Changes your appearance and effects when equipped.{nl}- Changes Multi Shot visual effects.,-1,2,icon_item_archer_costume01_3_m,1,,,,,,4,Archer Special Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624504,costume_arc_f_002,,Changes your appearance and effects when equipped.{nl}- Changes Multi Shot visual effects.,-1,2,icon_item_archer_costume01_3_f,1,,,,,,4,Archer Special Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624505,costume_arc_m_003,,Your appearance will change if you equip this.,-1,2,icon_item_archer_pilgrim_m,1,,,,,,4,Pilgrim Costume (Male): 7 Days,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,604800.0,1101,19,9,10,False,False,0.0
624506,costume_arc_f_003,,Your appearance will change if you equip this.,-1,2,icon_item_archer_pilgrim_f,1,,,,,,4,Pilgrim Costume (Female): 7 Days,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,604800.0,1101,19,9,10,False,False,0.0
624507,costume_arc_m_004,,Your appearance will change if you equip this.,-1,2,icon_item_archer_springflower_m,1,,,,,,4,Archer's Spring Flower Dress (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624508,costume_arc_f_004,,Your appearance will change if you equip this.,-1,2,icon_item_archer_springflower_f,1,,,,,,4,Archer's Spring Flower Dress (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624509,costume_arc_m_005,,Your appearance will change if you equip this.,-1,2,icon_item_archer_fedimian_mercenary2_2_m,1,,,,,,4,Manager Costume,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624510,costume_arc_f_005,,Your appearance will change if you equip this.,-1,2,icon_item_archer_warehouse_keeper_f,1,,,,,,4,Storage Keeper Costume,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624511,costume_arc_m_006,,Changes your appearance and effects when equipped.{nl}- Changes Running Shot visual effects.,-1,2,icon_item_archer_quarreelshooter01_3_m,1,,,,,,4,Quarrel Shooter Special Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624512,costume_arc_f_006,,Changes your appearance and effects when equipped.{nl}- Changes Running Shot visual effects.,-1,2,icon_item_archer_quarreelshooter01_3_f,1,,,,,,4,Quarrel Shooter Special Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624513,costume_arc_m_007,,Your appearance will change if you equip this.,-1,2,icon_item_archer_pilgrim_m,1,,,,,,4,Pilgrim Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624514,costume_arc_f_007,,Your appearance will change if you equip this.,-1,2,icon_item_archer_pilgrim_f,1,,,,,,4,Pilgrim Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624515,costume_arc_m_008,,Your appearance will change if you equip this.,-1,2,icon_item_archer_trump_m,1,,,,,,4,Trump Archer Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624516,costume_arc_f_008,,Your appearance will change if you equip this.,-1,2,icon_item_archer_trump_f,1,,,,,,4,Trump Archer Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624517,costume_arc_m_009,,Your appearance will change if you equip this.,-1,2,icon_item_archer_school_m,1,,,,,,4,Archer School Look Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624518,costume_arc_f_009,,Your appearance will change if you equip this.,-1,2,icon_item_archer_school_f,1,,,,,,4,Archer School Look Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624520,costume_arc_f_010,,Your appearance will change if you equip this.,-1,2,icon_item_archer_racoon_f,1,,,,,,4,Archer Racoon Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624521,costume_arc_m_011,,Your appearance will change if you equip this.,-1,2,icon_item_archer_mizuki_m,1,,,,,,4,Archer Swimwear Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624522,costume_arc_f_011,,Your appearance will change if you equip this.,-1,2,icon_item_archer_mizuki_f,1,,,,,,4,Archer Swimwear Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624523,costume_arc_m_012,,Your appearance will change if you equip this.,-1,2,icon_item_archer_alice_m,1,,,,,,4,Archer Wonderland Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624524,costume_arc_f_012,,Your appearance will change if you equip this.,-1,2,icon_item_archer_alice_f,1,,,,,,4,Archer Wonderland Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624525,costume_arc_m_013,,Changes your appearance and effects when equipped.{nl}- Changes Barrage visual effects.,-1,2,icon_item_ranger_costume01_3_m,1,,,,,,4,Ranger Special Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624526,costume_arc_f_013,,Changes your appearance and effects when equipped.{nl}- Changes Barrage visual effects.,-1,2,icon_item_ranger_costume01_3_f,1,,,,,,4,Ranger Special Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624528,costume_arc_f_014,,Your appearance will change if you equip this.,-1,2,icon_item_archer_schoolsalor_f,1,,,,,,4,Archer Sailor Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624529,costume_arc_m_015,,Your appearance will change if you equip this.,-1,2,icon_item_archer_uniform_m,1,,,,,,4,Archer Ceremonial Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624530,costume_arc_f_015,,Your appearance will change if you equip this.,-1,2,icon_item_archer_uniform_f,1,,,,,,4,Archer Ceremonial Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624531,costume_arc_m_016,,Your appearance will change if you equip this.,-1,2,icon_item_archer_armor_m,1,,,,,,4,Archer's Heavily Armed Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624533,costume_arc_m_017,,Your appearance will change if you equip this.,-1,2,icon_item_archer_manish_m,1,,,,,,4,Archer Smart Casual Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624534,costume_arc_f_017,,Your appearance will change if you equip this.,-1,2,icon_item_archer_manish_f,1,,,,,,4,Archer Smart Casual Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624535,costume_arc_m_019,,Your appearance will change if you equip this.,-1,2,icon_item_archer_christmas_m,1,,,,,,4,Archer Christmas Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624538,costume_arc_f_019,,Your appearance will change if you equip this.,-1,2,icon_item_archer_christmas_f,1,,,,,,4,Archer Christmas Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624539,costume_arc_m_020,,Your appearance will change if you equip this.,-1,2,icon_item_archer_bluepeacock_m,1,,,,,,4,Archer Party Outfit (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624540,costume_arc_f_020,,Your appearance will change if you equip this.,-1,2,icon_item_archer_bluepeacock_f,1,,,,,,4,Archer Party Outfit (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624541,costume_arc_m_021,,Your appearance will change if you equip this.,-1,2,archer_simplecolor_m,1,,,,,,4,Archer Simple Color Costume (Male),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624542,costume_arc_f_021,,Your appearance will change if you equip this.,-1,2,archer_simplecolor_f,1,,,,,,4,Archer Simple Color Costume (Female),1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624598,costume_arc_m_099,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_archer_pilgrim_m,1,,,,,,4,Pilgrim Costume (Male): 1 Minute,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,1.0
624599,costume_arc_f_099,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_archer_pilgrim_f,1,,,,,,4,Pilgrim Costume (Female): 1 Minute,1,0,1.0,1000,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,1.0
624701,costume_clr_m_001,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_paladinmaster_m,1,,,,,,4,Paladin Master Costume,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624702,costume_clr_f_001,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_rena_f,1,,,,,,4,Wings of Vaivora Costume,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624703,costume_clr_m_002,,Changes your appearance and effects when equipped.{nl}- Changes Mass Heal visual effects.,-1,2,icon_item_cleric_costume01_3_m,1,,,,,,4,Priest Special Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624704,costume_clr_f_002,,Changes your appearance and effects when equipped.{nl}- Changes Mass Heal visual effects.,-1,2,icon_item_cleric_costume01_3_f,1,,,,,,4,Priest Special Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624705,costume_clr_m_003,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_fedimianmerchant_m,1,,,,,,4,Fedimian Merchant Costume (Male): 7 Days,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,604800.0,1101,19,9,10,False,False,0.0
624706,costume_clr_f_003,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_fedimianmerchant_f,1,,,,,,4,Fedimian Merchant Costume (Female): 7 Days,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,604800.0,1101,19,9,10,False,False,0.0
624707,costume_clr_m_004,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_springflower_m,1,,,,,,4,Cleric's Spring Flower Dress (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624708,costume_clr_f_004,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_springflower_f,1,,,,,,4,Cleric's Spring Flower Dress (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624709,costume_clr_m_005,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_alf_m,1,,,,,,4,Item Merchant Alf Costume,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624710,costume_clr_f_005,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_julla_f,1,,,,,,4,Equipment Merchant Jura Costume,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624711,costume_clr_m_006,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_fedimianmerchant_m,1,,,,,,4,Fedimian Merchant Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624712,costume_clr_f_006,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_fedimianmerchant_f,1,,,,,,4,Fedimian Merchant Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624713,costume_clr_m_007,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_trump_m,1,,,,,,4,Trump Cleric Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624714,costume_clr_f_007,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_trump_f,1,,,,,,4,Trump Cleric Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624715,costume_clr_m_008,,Changes your appearance and effects when equipped.{nl}- Changes Goddess Statue skills' visual effects.,-1,2,icon_item_cleric_dievdirbys01_3_m,1,,,,,,4,Dievdirbys Special Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624716,costume_clr_f_008,,Changes your appearance and effects when equipped.{nl}- Changes Goddess Statue skills' visual effects.,-1,2,icon_item_cleric_dievdirbys01_3_f,1,,,,,,4,Dievdirbys Special Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624717,costume_clr_m_009,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_school_m,1,,,,,,4,Cleric School Look Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624718,costume_clr_f_009,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_school_f,1,,,,,,4,Cleric School Look Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624719,costume_clr_m_010,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_maid_m,1,,,,,,4,Cleric Servant Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624720,costume_clr_f_010,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_maid_f,1,,,,,,4,Cleric Servant Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624721,costume_clr_m_011,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_mizuki_m,1,,,,,,4,Cleric Swimwear Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624722,costume_clr_f_011,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_mizuki_f,1,,,,,,4,Cleric Swimwear Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624723,costume_clr_m_012,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_alice_m,1,,,,,,4,Cleric Wonderland Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624724,costume_clr_f_012,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_alice_f,1,,,,,,4,Cleric Wonderland Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624725,costume_clr_m_013,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_uniform_m,1,,,,,,4,Cleric Ceremonial Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624726,costume_clr_f_013,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_uniform_f,1,,,,,,4,Cleric Ceremonial Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624727,costume_clr_m_014,,Changes your appearance and effects when equipped.{nl}- Changes Double Punch visual effects.,-1,2,icon_item_cleric_monk_m,1,,,,,,4,Monk Special Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624728,costume_clr_f_014,,Changes your appearance and effects when equipped.{nl}- Changes Double Punch visual effects.,-1,2,icon_item_cleric_monk_f,1,,,,,,4,Monk Special Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624729,costume_clr_m_015,,Changes your appearance and effects when equipped.{nl}- Changes Heal visual effects.,-1,2,icon_item_cleric_cleric01_3_m,1,,,,,,4,Cleric Special Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624730,costume_clr_f_015,,Changes your appearance and effects when equipped.{nl}- Changes Heal visual effects.,-1,2,icon_item_cleric_cleric01_3_f,1,,,,,,4,Cleric Special Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624731,costume_clr_m_016,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_manish_m,1,,,,,,4,Cleric Smart Casual Look (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624732,costume_clr_f_016,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_manish_f,1,,,,,,4,Cleric Smart Casual Look (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624733,costume_clr_m_017,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_christmas_m,1,,,,,,4,Cleric Christmas Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624734,costume_clr_f_017,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_christmas_f,1,,,,,,4,Cleric Christmas Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624735,costume_clr_m_018,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_yellowpeacock_m,1,,,,,,4,Cleric Party Outfit (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624736,costume_clr_f_018,,Your appearance will change if you equip this.,-1,2,icon_item_cleric_yellowpeacock_f,1,,,,,,4,Cleric Party Outfit (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624737,costume_clr_m_019,,Your appearance will change if you equip this.,-1,2,cleric_simplecolor_m,1,,,,,,4,Cleric Simple Color Costume (Male),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624738,costume_clr_f_019,,Your appearance will change if you equip this.,-1,2,cleric_simplecolor_f,1,,,,,,4,Cleric Simple Color Costume (Female),1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,19,9,10,False,False,0.0
624798,costume_clr_m_099,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_cleric_fedimianmerchant_m,1,,,,,,4,Fedimian Merchant Costume (Male): 1 Minute,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,0.0
624799,costume_clr_f_099,,"Your appearance will change if you equip this. Upon pick-up, use within 1 minute.",-1,2,icon_item_cleric_fedimianmerchant_f,1,,,,,,4,Fedimian Merchant Costume (Female): 1 Minute,1,0,1.0,0100,1,,0,0,0,0,0,0,0,0,0.0,60.0,1101,19,9,10,False,False,0.0
628001,Hat_628001,,This will gain you affection from a certain animal.,-1,2,icon_item_cap_3,1,,,,,"[{""$ID"": 35105, ""Url"": ""recipes"", ""$ID_NAME"": ""R_Hat_628001"", ""Name"": ""Recipe - Cat Ears"", ""Icon"": ""icon_item_helm_misc1""}]",4,Cat Ears,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1111,1,9,7,False,False,1.0
628002,Hat_628002,,A costume for the hair slot.{nl}Right-click to equip.,-1,2,icon_item_cap_2,1,,,,,,4,Crystal Headband,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,7,False,False,1.0
628005,Hat_628005,,Goggles used to protect your eyes.,-1,2,icon_item_cap_2,1,,,,,,4,Pony Tail,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,7,False,False,1.0
628006,Hat_628006,,A costume for the hair slot.{nl}Right-click to equip.,-1,2,icon_item_cap_2,1,,,,,,4,Steel Visor,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,7,False,False,1.0
628007,Hat_628007,,A costume for the hair slot.{nl}Right-click to equip.,-1,2,icon_item_cap_2,1,,,,,,4,Wings Visor,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,7,False,False,1.0
628008,Hat_628008,,A costume for the hair slot.{nl}Right-click to equip.,-1,2,icon_item_cap_2,1,,,,,,4,Fedora,5,0,1.0,1111,1,,0,0,0,0,0,0,0,0,0.0,0.0,1101,1,9,7,False,False,1.0
