$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
2500547,solo_truffle_red,3,A monster that hates humans for unknown reasons. It will pick attacking humans over surviving or feeding. Red Truffle will tend not to eat fungi from their own bodies.,0,0,5,mon_truffle_red,300,,,Dimension Red Truffle,0,5,0,2087,1123,4000,2154,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500548,solo_beeterineas,4,It is simple and effective for Beeteros to camouflage. Please do not touch the swaying leaf as it can stab you.,0,0,7,mon_beeterineas,300,,,Dimension Beeterinas,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,2068,3782,213,420,71481,61,3186,91,122,0
2500549,solo_beeteroxia,4,It is simple and effective for Beeteros to camouflage. Please do not touch the swaying leaf as it can stab you.,0,0,7,mon_beeteroxia,300,,,Dimension Beeteroxia,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,2068,3782,213,420,71481,61,3186,91,122,0
2500550,solo_beeto,4,It is simple and effective for Beeteros to camouflage. Please do not touch the swaying leaf as it can stab you.,0,0,7,mon_beeto,300,,,Dimension Beeto,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,2068,3782,213,420,71481,61,3186,91,122,0
2500551,solo_PagAmpullar,1,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Amplers like torturing other demons when higher ranking Pags are away.,0,0,0,mon_pagampullar,300,,,Dimension Pag Ampler,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500552,solo_PagWheeler,4,"Pag members belong to the high class among demons. Other demons also fear them due to their cruelty. Pags, who only bullied weaker demons under the guard of Demon King Kartas, appeared in our world by request of Giltine.",0,0,0,mon_pagwheeler,300,,,Dimension Pag Wheeler,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,2869,2723,61,300,55985,213,4382,183,61,0
2500553,solo_PagSawyer,1,"The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. The wish of many Pag Sawyers is to be able to saw their victims into many pieces before other Pag Sawyers show up. Of course, this is difficult because Pag Sawyers are drawn to such acts.",0,0,0,mon_pagsawyer,300,,,Dimension Pag Sawyer,1,5,0,3015,2010,1779,1186,300,210,0,91,512,210,480,3793,1158,61,300,44788,213,4382,183,61,0
2500554,solo_PagNanny,1,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Nannys usually kidnap the victims.,0,0,0,mon_pagnanny,300,,,Dimension Pag Nanny,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500555,solo_PagNurse,1,"The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Nurses are like this. 'It has to be alive to be tortured, doesn't it?'",0,0,0,mon_pagnurse,300,,,Dimension Pag Nurse,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500556,solo_PagEmitter,1,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Not even Demon Gods know what the Pag Emitters have in their machinery.,0,0,0,mon_pagemitter,300,,,Dimension Pag Emitter,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500557,solo_PagDoper,1,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. You will regret having a mouth if you are caught by Pag Dopers.,0,0,7,mon_pagdoper,300,,,Dimension Pag Doper,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500558,solo_charog,1,A monster derived from a demonic world frog. It is hard to speculate what the original form might have been due to the heavy mutation.,0,0,0,mon_charog,300,,,Dimension Charog,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500559,solo_charcoal_walker,1,It's unsure that the demons ignore these monsters and use for the firewood by sacrificing.,0,0,0,mon_charcoal_walker,300,,,Dimension Charcoal Walker,1,5,0,3015,2010,1779,1186,300,210,0,91,512,210,480,3793,1158,61,300,44788,213,4382,183,61,0
2500560,solo_FD_Flamme_priest,1,This species was formed hundreds of years ago when Gesti was ordered by Giltine to hunt for the revelation. Many Flamme were deployed in various areas on Gesti's orders after Medzio Diena. They say that Gesti prefers this color of Flamme.,0,0,2,mon_fd_flamme_priest,300,,,Dimension Flamme,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500561,solo_FD_Flamme_archer,1,This species was formed hundreds of years ago when Gesti was ordered by Giltine to hunt for the revelation. Many Flamme were deployed in various areas on Gesti's orders after Medzio Diena. They say that Gesti prefers this color of Flamme.,0,0,2,mon_fd_flamme_archer,300,,,Dimension Flamme Archer,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500562,solo_FD_Flamme_mage,1,This species was formed hundreds of years ago when Gesti was ordered by Giltine to hunt for the revelation. Many Flamme were deployed in various areas on Gesti's orders after Medzio Diena. They say that Gesti prefers this color of Flamme.,0,0,0,mon_fd_flamme_mage,300,,,Dimension Flamme Wizard,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500563,solo_FD_Flamil,1,"They had started to form a union when Gesti received the mission from Giltine to chase after the revelation. Since Medzio Diena, Flammes were created until then and their subspecies were dispatched to various places according to their creator, Gesti's order.",0,0,0,mon_fd_flamil,300,,,Dimension Flamil,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500564,solo_FD_Flamag,1,This species was formed hundreds of years ago when Gesti was ordered by Giltine to hunt for the revelation. Many Flamme were deployed in various areas on Gesti's orders after Medzio Diena.,0,0,0,mon_fd_flamag,300,,,Dimension Flamag,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500565,solo_FD_Flak,1,"They had started to form a union when Gesti received the mission from Giltine to chase after the revelation. Since Medzio Diena, Flammes were created until then and their subspecies were dispatched to various places according to their creator, Gesti's order.",0,0,0,mon_fd_flak,300,,,Dimension Flak,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500566,solo_Sec_Onion_Red,1,"Not a particularly strong monster, but you might end up crying if you attack it without thinking twice. Has a tendency of becoming red as it ages.",0,0,2,mon_onion_red,300,,,Dimension Red Kepa,5,5,0,1887,1258,2103,1402,300,300,0,183,617,600,300,3121,1858,91,0,73782,91,3186,91,152,0
2500567,solo_Sec_Chupacabra_Blue,3,Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory.,0,0,1,mon_chupacabra_blue,300,,,Dimension Chupacabra,0,5,0,2087,1123,4000,2154,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500568,solo_Sec_chupaluka,3,A monster which is said to be created by demons using the Chupacabra.,0,0,0,mon_chupaluka,300,,,Dimension Chupaluka,0,5,1,2400,1292,4600,2477,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500569,solo_Sec_arburn_pokubu,3,"There are many things you should be aware of with this monster. Above all, don't get hit by its charge attack.",0,0,5,mon_sec_arburn_pokubu,300,,,Dimension Pokuborn,0,5,2,2207,1806,4231,3462,390,240,0,122,936,300,270,2888,4333,183,300,94607,61,2796,61,183,0
2500570,solo_Sec_goblin_archer_blue,3,Vubbe Archers specialize in using ranged weapons. Thus some people claim the Vubbes have specific roles.,0,0,1,mon_sec_goblin_archer_blue,300,,,Dimension Blue Vubbe Archer,0,5,1,2215,1477,4246,2831,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500571,solo_Sec_Weaver,1,There are rumors saying the Weaver is looking for thread made of stone.,0,0,1,mon_weaver,300,,,Dimension Weaver,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,3583,2183,213,420,71481,61,3186,91,122,0
2500572,solo_Sec_Yekubite,1,"Yekub unleashes its infamous cry in the demon realm, which produces many minions and spreads them around the world. Yekubite is the name given to these minions.",0,0,4,mon_yekubite,300,,,Dimension Yekubite,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,3583,2183,213,420,71481,61,3186,91,122,0
2500573,solo_Sec_varv,3,"Although small, it has grown bigger than its original state and hunts for meat throughout its life",0,0,7,mon_varv,300,,,Dimension Varv,2,5,0,3000,1615,3269,1760,300,210,0,122,1041,180,390,2119,2237,213,420,57185,61,3186,91,122,0
2500574,solo_Sec_Bat,3,"Acting as Mirtis' scout minion, these bats once lived throughout the world but have grown into a large threat despite their small bodies.",0,0,0,mon_bat,300,,,Dimension Bat,1,5,0,4470,1916,2809,1204,300,210,0,91,512,210,480,2972,1600,61,300,44788,213,4382,183,61,0
2500575,solo_Sec_banshee_purple,2,The souls of people that have set foot in the demonic world have started to appear for various reasons. Souls that have done much to earn respect in the demonic world are of this color.,0,0,0,mon_sec_banshee_purple,300,,,Dimension Black Banshee,1,5,1,3756,2022,2217,1194,300,210,0,91,512,210,480,2869,1545,61,300,55985,213,4382,183,61,0
2500576,solo_Sec_bubbe_mage_priest,1,Vubbe Shaman only have meager powers and usually inspire other Vubbe through tattoos or drawings.,0,0,2,mon_bubbe_mage_priest,300,,,Dimension Vubbe Shaman,0,5,1,1637,1091,3307,2205,390,240,0,122,936,300,270,3185,2758,183,300,75686,61,2796,61,183,0
2500577,solo_Sec_Grummer,1,Be aware of the smoke that this creature spurts as it is highly toxic and will last for a while.,0,0,7,mon_grummer,300,,,Dimension Grummer,2,5,1,2942,980,3299,1099,300,210,0,122,1041,180,390,3583,2183,213,420,71481,61,3186,91,122,0
2500578,solo_Loktanun,3,Loktanun have always been flightless birds even before their deformation.,0,0,7,mon_loktanun,300,,,Dimension Loktanun,0,5,1,2030,1661,3892,3185,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500579,solo_Rajapearlite_purple,1,A young Rajapearl. The reason it is black is because it came into contact with a ghost during it's growth.,0,0,4,mon_rajapearlite_purple,300,,,Dimension Black Rajapearl,0,5,1,1637,1091,3307,2205,390,240,0,122,936,300,270,3185,2758,183,300,75686,61,2796,61,183,0
2500580,solo_humming_bud_purple,1,"A bite from its sharp beak causes persistent pain, which may last for a while.",0,0,7,mon_humming_bud_purple,300,,,Dimension Brown Hummingbird,5,5,1,2170,1446,2418,1612,300,300,0,183,617,600,300,4161,2478,91,0,92228,91,3186,91,152,0
2500581,solo_slime_dark_blue,2,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",0,0,0,mon_slime_dark_blue,300,,,Dimension Blue Slime,4,5,1,2025,868,2410,1033,210,420,0,198,617,390,300,3020,3271,91,180,75255,91,3381,106,122,0
2500582,solo_Sec_merog_wizzard,3,Merog variant. Slight differences in the mutation process differentiates the variety of Merogs.,0,0,4,mon_merog_wizzard,300,,,Dimension Merog Shaman,0,5,1,2215,1477,4246,2831,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500583,solo_Sec_merog_wogu,3,This reptile monster attacks instinctively but shows as much abilities as its intelligence.,0,0,7,mon_merog_wogu,300,,,Dimension Merog Stinger,0,5,1,2584,1107,4954,2123,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500584,solo_Sec_Gravegolem,4,"Originally created with good intentions, the golem now lives possessed by evil energy.",0,0,1,mon_gravegolem,300,,,Dimension Gravegolem,4,5,1,1736,1157,2066,1377,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500585,solo_Pagclamper,4,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Clampers usually transport their victims or finish them off.,0,0,0,mon_pagclamper,300,,,Dimension Pag Clamper,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,2869,2723,61,300,55985,213,4382,183,61,0
2500586,solo_Paggnat,3,"The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Nats hold on to their victim's souls. As such, they are the lowest ranking Pags.",0,0,5,mon_paggnat,300,,,Dimension Pag Nat,1,5,0,3832,2554,2408,1605,300,210,0,91,512,210,480,2972,1600,61,300,44788,213,4382,183,61,0
2500587,solo_Sec_escape_wendigo,1,Wendigos are known for attacking humans as prey. Wendigo Escapees are thought to be those that have broken away from the group in order to have the prey for themselves.,0,0,0,mon_escape_wendigo,300,,,Dimension Wendigo Escapee,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500588,solo_Sec_zombiegirl2_chpel,4,Deadborns turn into Rodelins when they receive a lot of influences from demons or when they are acknowledged by the high-ranked demons.,0,0,0,mon_zombiegirl2_chpel,300,,,Dimension Rodelin,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,2869,2723,61,300,55985,213,4382,183,61,0
2500589,solo_FD_InfroRocktor_red,4,A small monster that is part turtle and part mineral. It prefers living in solitude rather than in a group.,0,0,2,mon_infrorocktor_red,300,,,Dimension Red Infrorocktor,4,5,1,2170,723,2582,860,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500590,solo_FD_pyran,3,Pyran is created when the egg of a reptile that is in ashes transforms and hatches.,0,0,2,mon_pyran,300,,,Dimension Pyran,1,5,1,4406,2937,2769,1846,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500591,solo_FD_Fire_Dragon,3,"An animal that had been turned into a lesser demon a long time ago, they come in countless types due to their populous numbers.",0,0,2,mon_fire_dragon,300,,,Dimension Drake,0,5,1,2584,1107,4954,2123,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500592,solo_FD_tower_of_firepuppet,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",0,0,0,mon_tower_of_firepuppet,300,,,Dimension Shaman Doll,4,5,0,1383,1132,1646,1347,210,420,0,198,617,390,300,3779,2453,91,180,60204,91,3381,106,122,0
2500593,solo_FD_blindlem,4,It is a monster that was transformed from the plants that grew from stones which the humans threw away after refining them on Medzio Diena.,0,0,1,mon_blindlem,300,,,Dimension Blindlem,4,5,1,1591,1302,1893,1549,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500594,solo_FD_tower_of_firepuppet_black,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",0,0,0,mon_tower_of_firepuppet_black,300,,,Dimension Black Shaman Doll,4,5,0,1383,1132,1646,1347,210,420,0,198,617,390,300,3779,2453,91,180,60204,91,3381,106,122,0
2500595,solo_FD_Chromadog,4,A monster whose habitat has been relocated close to the volcano.,0,0,2,mon_chromadog,300,,,Dimension Chromadog,0,5,1,1773,955,3583,1929,390,240,0,122,936,300,270,1838,4777,183,300,75686,61,2796,61,183,0
2500596,solo_FD_Fire_Dragon_purple,3,These were originally from our world but became scarce after migrating to the demonic world. Their numbers have been increasing lately. Those that have been affected by ghosts may turn black.,0,0,0,mon_fire_dragon_purple,300,,,Dimension Black Drake,0,5,1,2584,1107,4954,2123,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500597,solo_Sec_ticen,1,"By looking at the spear Ticen is carrrying, the assumption that there may be other kinds of Ticens turned out to be true, with many kinds of Ticens created now moving in herds. They care about sociality.",0,0,0,mon_ticen,300,,,Dimension Ticen,0,5,1,1910,818,3858,1653,390,240,0,122,936,300,270,3185,2758,183,300,75686,61,2796,61,183,0
2500598,solo_Sec_tucen,4,A tip of Tucen's tail is made out of minerals.,0,0,7,mon_tucen,300,,,Dimension Tucen,2,5,0,2388,1023,2678,1147,300,210,0,122,1041,180,390,1551,2836,213,420,57185,61,3186,91,122,0
2500599,solo_Sec_chupacabra_desert,3,"Many types of Chupacabra have appeared all over the Kingdom, resulting in massive injuries and destruction of property. The Desert Chupacabra is one of the worst.",0,0,1,mon_chupacabra_desert,300,,,Dimension Desert Chupacabra,0,5,0,1926,1284,3692,2461,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500600,solo_Sec_Sauga,4,The different thing between the normal Golem is that they follow the regular rules. Even current people could not understand it.,0,0,1,mon_sauga_s,300,,,Dimension Sauga,4,5,1,1880,1012,2238,1205,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500601,solo_Sec_hogma_sorcerer,3,"Among the Hogmas, there is someone who obtained the abilities through experiences. But, a sorcerer is not free from the instinct of a Hogma.",0,0,2,mon_hogma_sorcerer,300,,,Dimension Hogma Shaman,0,5,1,2215,1477,4246,2831,390,240,0,122,936,300,270,2511,3767,183,300,75686,61,2796,61,183,0
2500602,solo_Sec_Beetle,4,"Compared to other animal species, the Vekarabe didn't change much from their original form when they turned into monsters. However, their aggresion definitely is a new addition.",0,0,7,mon_beetle,300,,,Dimension Vekarabe,2,5,1,2353,1569,2639,1759,300,210,0,122,1041,180,390,2068,3782,213,420,71481,61,3186,91,122,0
2500603,solo_Sec_dandel_orange,1,"The reason that a Dandel's down is more dangerous than keratin is because of it's increased energy and aggression. Thankfully, Dandel of this color are weak during their molting period.",0,0,5,mon_dandel_orange,300,,,Dimension Orange Dandel,5,5,0,2201,943,2453,1051,300,300,0,183,617,600,300,3121,1858,91,0,73782,91,3186,91,152,0
2500604,solo_Sec_Kepari_mage,1,It has no relation with the Kepa. They are demonic beasts even if they do have a rather high intelligence.,0,0,2,mon_kepari_mage,300,,,Dimension Kepari Shaman,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500605,solo_Sec_Popolion_Orange,3,"Some say that a Popolion can even shatter glass with its high pitched roar. Popolions of this color are known to be suffering from a type of leukemia. However, it isn't as deadly to them as it is to humans.",0,0,5,mon_popolion_orange,300,,,Dimension Orange Popolion,0,5,0,1926,1284,3692,2461,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500606,solo_Sec_Spion_mage,1,"Spion usually follow their masters well if trained properly. Of course, most of their masters are demons. Spion Mages are usually born because they have received more power from their masters.",0,0,1,mon_spion_mage,300,,,Dimension Spion Mage,5,5,1,2170,1446,2418,1612,300,300,0,183,617,600,300,4161,2478,91,0,92228,91,3186,91,152,0
2500607,solo_Sec_Templeslave_mage,1,"While the bottom class of the demon world, their thirst to live better lives is almost frightening.",0,0,0,mon_templeslave_mage,300,,,Dimension Templeslave Mage,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500608,solo_Sec_Tama,4,Tama is a monster originating from the spores of some plants. It is unclear whether it will still grow from its current form.,0,0,1,mon_tama,300,,,Dimension Tama,4,5,0,1509,1006,1796,1197,210,420,0,198,617,390,300,2265,4094,91,180,60204,91,3381,106,122,0
2500609,solo_Sec_Lizardman,3,"It is a beast type monster as can be seen in it's appearance and name. Of course, it originates in the demonic world, not ours.",0,0,5,mon_lizardman,300,,,Dimension Lizardman,1,5,1,4774,2570,3000,1615,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500610,solo_Sec_InfroBurk,4,We don't know which monster's mini version Infroburks are. One thing for sure is that they are vicious.,0,0,2,mon_infroburk,300,,,Dimension Infroburk,4,5,1,1736,1157,2066,1377,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500611,solo_Sec_operor,3,"While it has maintained its original form, Operor has developed severely aggressive and violent behavior.",0,0,7,mon_operor,300,,,Dimension Operor,2,5,0,3000,1615,3269,1760,300,210,0,122,1041,180,390,2119,2237,213,420,57185,61,3186,91,122,0
2500612,solo_Sec_Hallowventor,1,Please do not look directly into their hoods.,0,0,0,mon_hallowventor,300,,,Dimension Hallowventer,1,5,2,4397,1884,2595,1112,300,210,0,91,512,210,480,5816,1776,61,300,69981,213,4382,183,61,0
2500613,solo_Sec_ellomago,3,It is both filthy in nature and surly in its appearance.,0,0,5,mon_ellomago,300,,,Dimension Ellomago,5,5,1,3374,1446,3664,1570,300,300,0,183,617,600,300,3320,3320,91,0,92228,91,3186,91,152,0
2500614,solo_Sec_hook,2,It used its hook on a large monster to come over from the demon realm and has gone through a lot of change.,0,0,1,mon_hook,300,,,Dimension Old Hook,1,5,1,3756,2022,2217,1194,300,210,0,91,512,210,480,2869,1545,61,300,55985,213,4382,183,61,0
2500615,solo_Sec_Shredded,1,Shredded is a demon monster that was derived from the by-product that results when you transform a monster into a powerful ghost.,0,0,0,mon_shredded,300,,,Dimension Shredded,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500616,solo_Sec_New_desmodus,3,A popular theory is that you have to be a demon to use this messenger.,0,0,0,mon_new_desmodus,300,,,Dimension Desmodus,1,5,0,3512,2874,2207,1806,300,210,0,91,512,210,480,2972,1600,61,300,44788,213,4382,183,61,0
2500617,solo_FD_Yognome_Sec,4,It is speculated whether this underground spirit has been deformed and corrupted.,0,0,5,mon_yognome,300,,,Dimension Yognome,4,5,1,1736,1157,2066,1377,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500618,solo_FD_Corylus,4,"The Corylus is a mutant hybrid between plants, animals and minerals.",0,0,0,mon_corylus,300,,,Dimension Corylus,4,5,1,1880,1012,2238,1205,210,420,0,198,617,390,300,3020,5459,91,180,75255,91,3381,106,122,0
2500619,solo_FD_Pawndel,3,The sister of Pawnd. Carries a scythe that is much taller than itself. It's name depends on where and what it is born of.,0,0,0,mon_pawndel,300,,,Dimension Pawndel,1,5,1,5141,2203,3231,1384,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500620,solo_FD_pawnd,3,A soldier that makes up the army of the demons.,0,0,0,mon_pawnd,300,,,Dimension Pawnd,1,5,1,5141,2203,3231,1384,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500621,solo_FD_Glizardon,3,"When the demons found Glizardons, they immediately subjugated them into minions. Glizardons that aren't minions are still dangerous to humans.",0,0,0,mon_glizardon,300,,,Dimension Glizardon,0,5,2,2809,1204,5385,2308,390,240,0,122,936,300,270,2888,4333,183,300,94607,61,2796,61,183,0
2500622,solo_Sec_Zibu_Maize,1,"The fruit of a Maize looks quite tasty. Of course, you'll be poisoned if you actually decide to eat some. This color of Maize even has fungi that will make it even worse for anyone brave or stupid enough to try.",0,0,7,mon_zibu_maize,300,,,Dimension Black Maize,5,5,1,2531,1085,2821,1209,300,300,0,183,617,600,300,4161,2478,91,0,92228,91,3186,91,152,0
2500623,solo_Sec_wolf_statue_mage,1,"Although originally created to defend the Royal Mausoleum, it has since shifted into a state that attacks anyone who enters.",0,0,0,mon_wolf_statue,300,,,Dimension Vikaras Mage,1,5,1,3467,2311,2046,1364,300,210,0,91,512,210,480,5057,1545,61,300,55985,213,4382,183,61,0
2500624,solo_Sec_bubbe_chaser,1,"For the last several years, the Vubbe society became severely differentiated and complicated. The Vubbe Chasers are the ones which kidnap human engineers.",0,0,0,mon_bubbe_chaser,300,,,Dimension Vubbe Chaser,0,5,1,1773,955,3583,1929,390,240,0,122,936,300,270,3185,2758,183,300,75686,61,2796,61,183,0
2500625,solo_Sec_bubbe_fighter,1,Vubbe Warriors have appeared in earnest after Medzio Diena and try to become stronger through various ways including the utilization of human technology.,0,0,0,mon_sec_bubbe_fighter,300,,,Dimension Vubbe Warrior,0,5,1,1637,1091,3307,2205,390,240,0,122,936,300,270,3185,2758,183,300,75686,61,2796,61,183,0
2500626,solo_Sec_Spector_Gh,2,Ghosts affected by demons often change their appearance in a way similar to this. Ghosts of this color have are said to have had complexes when they were living.,0,0,5,mon_spector_gh,300,,,Dimension Green Apparition,1,5,1,4045,1733,2388,1023,300,210,0,91,512,210,480,2869,1545,61,300,55985,213,4382,183,61,0
2500627,solo_Sec_Minos,3,"According to a legend, Minos spent all its life by just fighting. This is because some Demon Lords used them as their servants to check on other Demon Lords.",0,0,2,mon_minos,300,,,Dimension Minos,1,5,1,4406,2937,2769,1846,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500628,solo_Sec_Deadbornscab,3,There are some instances Deadborns was born from the shells the Deadborns molted out or from the parts that were seperated from the bodies due to injuries. The original Deadborns had the tendency to discriminate these newcomers and humans also distinguish them from the original ones.,0,0,0,mon_deadbornscab,300,,,Dimension Deadborn Scap,1,5,1,4406,2937,2769,1846,300,210,0,91,512,210,480,3963,2134,61,300,55985,213,4382,183,61,0
2500629,solo_beeteros_blue,4,It is simple and effective for Beeteros to camouflage. Please do not touch the swaying leaf as it can stab you.,0,0,0,mon_beeteros_blue,300,,,Dimension Beeteros,2,5,1,2157,1765,2419,1979,300,210,0,122,1041,180,390,2068,3782,213,420,71481,61,3186,91,122,0
2500630,solo_truffle_blue,3,A monster that hates humans for unknown reasons. It will pick attacking humans over surviving or feeding. Truffle of this color loves to eat fungi from their own bodies.,0,0,0,mon_truffle_blue,300,,,Dimension Blue Truffle,0,5,0,2087,1123,4000,2154,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500631,solo_chupacabra_green,3,Chupacabras appear simultaneously in various places and are threatening many lives and crops.,0,0,0,mon_chupacabra_green,300,,,Dimension Corrupt Chupacabra,0,5,0,2087,1123,4000,2154,390,240,0,122,936,300,270,1883,2825,183,300,60548,61,2796,61,183,0
2500632,solo_operor_blue,3,"Operor are monsters that are unusually close to their original form, but have had their aggressiveness and violent tendencies enhanced. They have minuscule hairs.",0,0,7,mon_operor_blue,300,,,Dimension Blue Operor,2,5,0,3000,1615,3269,1760,300,210,0,122,1041,180,390,2119,2237,213,420,57185,61,3186,91,122,0
2500633,solo_Spector_gh_red,2,Ghosts affected by demons often change their appearance in a way similar to this.,0,0,5,mon_spector_gh_red,300,,,Dimension Red Apparition,1,5,1,4045,1733,2388,1023,300,210,0,91,512,210,480,2869,1545,61,300,55985,213,4382,183,61,0
