$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643633,Gem_Elementalist_Electrocute,,"[{""Stat"": ""\u96fb\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u96fb\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_stub_tree_mage,,,,,,20601,樹妖魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643634,Gem_Elementalist_StoneCurse,"[{""Stat"": ""\u77f3\u5316\u5492\u8a5b\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u77f3\u5316\u5492\u8a5b\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_katynforest_zombie_03,,,,,,20602,漁人怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643635,Gem_Elementalist_Hail,,"[{""Stat"": ""\u51b0\u96f9\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u51b0\u96f9\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_stoulet_mage,,,,,,20603,史塔烏利特博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643636,Gem_Elementalist_Prominence,"[{""Stat"": ""\u7d05\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u7d05\u7130\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_bubbe_mage_fire,,,,,,20604,礦山火焰魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643637,Gem_Elementalist_Meteor,,"[{""Stat"": ""\u9695\u77f3\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9695\u77f3\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_pawnd_purple,,,,,,20605,暗黑朋德寶石,100,0.0,0.0,TTTT,11,0,1.0
643638,Gem_Elementalist_FreezingSphere,"[{""Stat"": ""\u51b0\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u51b0\u7403\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_infrohoglan,,,,,,20607,赤紅伊普羅霍克鷹寶石,100,0.0,0.0,TTTT,11,0,1.0
643639,Gem_Elementalist_Rain,,"[{""Stat"": ""\u964d\u96e8\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u964d\u96e8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_saltisdaughter_mage,,,,,,20606,薩爾提斯都托魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643640,Gem_Elementalist_FrostCloud,"[{""Stat"": ""\u792b\u77f3\u66b4\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u792b\u77f3\u66b4\u98a8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_ticen_mage,,,,,,20608,堤肯魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643641,Gem_Archer_SwiftStep,,"[{""Stat"": ""\u8fc5\u6b65\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8fc5\u6b65\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_quartz_weaver,,,,,,30004,水晶蜘蛛寶石,100,0.0,0.0,TTTT,11,0,1.0
643642,Gem_Archer_Multishot,"[{""Stat"": ""\u591a\u91cd\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u591a\u91cd\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_goblin_miner,,,,,,30001,布貝礦夫寶石,100,0.0,0.0,TTTT,11,0,1.0
643643,Gem_Archer_Fulldraw,,"[{""Stat"": ""\u6eff\u5f26\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6eff\u5f26\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_mirtislampa,,,,,,30002,蝙蝠寶石,100,0.0,0.0,TTTT,11,0,1.0
643644,Gem_Archer_ObliqueShot,"[{""Stat"": ""\u659c\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u659c\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_onion_red,,,,,,30005,赤紅凱帕寶石,100,0.0,0.0,TTTT,11,0,1.0
643645,Gem_Archer_Kneelingshot,,"[{""Stat"": ""\u8dea\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8dea\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_pokubu,,,,,,30003,波庫布寶石,100,0.0,0.0,TTTT,11,0,1.0
643646,Gem_Archer_HeavyShot,"[{""Stat"": ""\u5f37\u529b\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5f37\u529b\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tiny_bow,,,,,,30006,提尼弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643647,Gem_Archer_TwinArrows,,"[{""Stat"": ""\u96d9\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u96d9\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_siaulav_bow,,,,,,30007,夏烏爾拉伯弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643648,Gem_Hunter_Coursing,"[{""Stat"": ""\u8ffd\u8e64\u54ac\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u8ffd\u8e64\u54ac\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_merog_wogu,,,,,,30401,梅羅葛毒針術士寶石,100,0.0,0.0,TTTT,11,0,1.0
643649,Gem_Hunter_Snatching,,"[{""Stat"": ""\u652b\u53d6\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u652b\u53d6\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_wendigo_bow,,,,,,30402,溫迪戈弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643650,Gem_Hunter_Pointing,"[{""Stat"": ""\u6a19\u8a18\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6a19\u8a18\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_lichenclops,,,,,,30405,青苔克洛普斯寶石,100,0.0,0.0,TTTT,11,0,1.0
643651,Gem_Hunter_RushDog,,"[{""Stat"": ""\u885d\u92d2\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u885d\u92d2\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tucen,,,,,,30403,圖肯寶石,100,0.0,0.0,TTTT,11,0,1.0
643652,Gem_Hunter_Retrieve,"[{""Stat"": ""\u54ac\u56de\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u54ac\u56de\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_operor,,,,,,30406,雪白歐涪羅寶石,100,0.0,0.0,TTTT,11,0,1.0
643653,Gem_Hunter_Hounding,,"[{""Stat"": ""\u8ffd\u8e64\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8ffd\u8e64\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_dandel_orange,,,,,,30407,橘色丹德爾寶石,100,0.0,0.0,TTTT,11,0,1.0
643654,Gem_Hunter_Growling,"[{""Stat"": ""\u5486\u54ee\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5486\u54ee\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_socket,,,,,,30408,蘇凱寶石,100,0.0,0.0,TTTT,11,0,1.0
643655,Gem_QuarrelShooter_DeployPavise,"[{""Stat"": ""\u7f6e\u76fe\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7f6e\u76fe\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_upent,,,,,,30201,伍潘特寶石,100,0.0,0.0,TTTT,11,0,1.0
643656,Gem_QuarrelShooter_ScatterCaltrop,"[{""Stat"": ""\u4e1f\u64f2\u9435\u84ba\u85dc\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u4e1f\u64f2\u9435\u84ba\u85dc\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_npanto_archer,,,,,,30202,潘圖弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643657,Gem_QuarrelShooter_StoneShot,,"[{""Stat"": ""\u77f3\u982d\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u77f3\u982d\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_katynforest_zombie_02_brown,,,,,,30204,棕色吉嘎利寶石,100,0.0,0.0,TTTT,11,0,1.0
643658,Gem_QuarrelShooter_RapidFire,,"[{""Stat"": ""\u9023\u7e8c\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9023\u7e8c\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_colifly_bow,,,,,,30205,腐爛的寇里佛拉伊弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643659,Gem_QuarrelShooter_Teardown,"[{""Stat"": ""\u62c6\u9664\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u62c6\u9664\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_repusbunny_bow,,,,,,30206,雷普斯兔子暗殺者寶石,100,0.0,0.0,TTTT,11,0,1.0
643660,Gem_QuarrelShooter_RunningShot,,"[{""Stat"": ""\u5954\u8dd1\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5954\u8dd1\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_deadbornscab_bow,,,,,,30207,死產斯凱伯弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643661,Gem_Ranger_Barrage,"[{""Stat"": ""\u6247\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6247\u5c04\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_spion_bow,,,,,,30101,地鼠獸弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643662,Gem_Ranger_HighAnchoring,,"[{""Stat"": ""\u8cab\u901a\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8cab\u901a\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_npanto_hand,,,,,,30102,潘圖領路人寶石,100,0.0,0.0,TTTT,11,0,1.0
643663,Gem_Ranger_CriticalShot,"[{""Stat"": ""\u66b4\u64ca\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u66b4\u64ca\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_goblin_archer,,,,,,30103,布貝弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643664,Gem_Ranger_SteadyAim,"[{""Stat"": ""\u7a69\u5b9a\u7784\u6e96\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u7a69\u5b9a\u7784\u6e96\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_colifly_bow,,,,,,30104,寇里佛拉伊弓箭師寶石,100,0.0,0.0,TTTT,11,0,1.0
643665,Gem_Ranger_TimeBombArrow,,"[{""Stat"": ""\u5b9a\u6642\u70b8\u5f48\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5b9a\u6642\u70b8\u5f48\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_truffle,,,,,,30105,樹根貝里寶石,100,0.0,0.0,TTTT,11,0,1.0
643666,Gem_Ranger_BounceShot,"[{""Stat"": ""\u5f48\u8df3\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5f48\u8df3\u5c04\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_katynforest_zombie_03_red,,,,,,30106,赤紅漁人怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643667,Gem_Ranger_SpiralArrow,,"[{""Stat"": ""\u87ba\u65cb\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u87ba\u65cb\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_ellom_blue,,,,,,30107,艾倫寶石,100,0.0,0.0,TTTT,11,0,1.0
643668,Gem_Sapper_StakeStockades,,,,"[{""Stat"": ""\u67f5\u6b04\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_mushcarfung,,,,,,30301,地下墓穴蘑菇卡邦寶石,100,0.0,0.0,TTTT,11,0,1.0
643669,Gem_Sapper_Cover,,,,"[{""Stat"": ""\u96b1\u853d\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_sakmoli_orange,,,,,,30305,橘色南瓜精寶石,100,0.0,0.0,TTTT,11,0,1.0
643670,Gem_Sapper_Claymore,,"[{""Stat"": ""\u95ca\u528d\u5730\u96f7\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u95ca\u528d\u5730\u96f7\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_infroholder_bow,,,,,,30302,因普羅大嘴怪弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643671,Gem_Sapper_PunjiStake,"[{""Stat"": ""\u7af9\u5c16\u91d8\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u7af9\u5c16\u91d8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hogma_archer,,,,,,30303,霍克瑪弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643672,Gem_Sapper_DetonateTraps,,"[{""Stat"": ""\u5f15\u7206\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5f15\u7206\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_merog_wizard,,,,,,30304,梅羅葛咒術師寶石,100,0.0,0.0,TTTT,11,0,1.0
643673,Gem_Sapper_BroomTrap,"[{""Stat"": ""\u6383\u8569\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6383\u8569\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_wolf_statue_bow,,,,,,30306,畢卡拉斯弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643674,Gem_Sapper_CollarBomb,,"[{""Stat"": ""\u4eba\u8cea\u70b8\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u4eba\u8cea\u70b8\u5f48\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_rubblem,,,,,,30307,羅布倫寶石,100,0.0,0.0,TTTT,11,0,1.0
643675,Gem_Sapper_SpikeShooter,"[{""Stat"": ""\u92fc\u7d72\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u92fc\u7d72\u9677\u9631\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_infroholder,,,,,,30308,因普羅大嘴怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643676,Gem_Wugushi_Detoxify,,,,"[{""Stat"": ""\u89e3\u6bd2\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_ellomago,,,,,,30501,艾洛瑪庫寶石,100,0.0,0.0,TTTT,11,0,1.0
643677,Gem_Wugushi_NeedleBlow,,"[{""Stat"": ""\u6f5b\u6bd2\u767e\u6b72\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6f5b\u6bd2\u767e\u6b72\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_pino_white,[642059],,,,,30502,雪白皮諾寶石,100,0.0,0.0,TTTT,11,0,1.0
643678,Gem_Wugushi_Bewitch,"[{""Stat"": ""\u6bd2\u9727\u842c\u8c61\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6bd2\u9727\u842c\u8c61\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_cockatries,,,,,,30503,柯卡特里斯寶石,100,0.0,0.0,TTTT,11,0,1.0
643679,Gem_Wugushi_WugongGu,,"[{""Stat"": ""\u8708\u86a3\u8831\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8708\u86a3\u8831\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_goblin_archer_red,,,,,,30504,礦山布貝弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643680,Gem_Wugushi_Zhendu,"[{""Stat"": ""\u9d06\u6bd2\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9d06\u6bd2\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_ridimed,,,,,,30507,利迪梅得寶石,100,0.0,0.0,TTTT,11,0,1.0
643681,Gem_Wugushi_ThrowGuPot,,"[{""Stat"": ""\u6bd2\u7f50\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6bd2\u7f50\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_terranymph_bow,,,,,,30505,泰拉伊普弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643682,Gem_Wugushi_JincanGu,"[{""Stat"": ""\u91d1\u8836\u8831\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u91d1\u8836\u8831\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_moyabu_yellow,,,,,,30506,黃色莫亞布寶石,100,0.0,0.0,TTTT,11,0,1.0
643683,Gem_Scout_FluFlu,,"[{""Stat"": ""\u97ff\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u97ff\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_zolem,,,,,,30602,喬雷寶石,100,0.0,0.0,TTTT,11,0,1.0
643684,Gem_Scout_FlareShot,"[{""Stat"": ""\u71c3\u71d2\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u71c3\u71d2\u7bad\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_bume_goblin_archer,,,,,,30603,高階布貝弓箭手寶石,100,0.0,0.0,TTTT,11,0,1.0
643685,Gem_Scout_Cloaking,"[{""Stat"": ""\u6f5b\u884c\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u6f5b\u884c\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_sakmoli,,,,,,30604,南瓜精寶石,100,0.0,0.0,TTTT,11,0,1.0
643686,Gem_Scout_Undistance,,"[{""Stat"": ""\u8ddd\u96e2\u626d\u66f2\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8ddd\u96e2\u626d\u66f2\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_katynforest_zombie_02_red,,,,,,30605,赤紅吉嘎利寶石,100,0.0,0.0,TTTT,11,0,1.0
643687,Gem_Scout_Scan,"[{""Stat"": ""\u6383\u7784\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6383\u7784\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,30606,noname,100,0.0,0.0,TTTT,11,0,1.0
