$ID,$ID_NAME,Bonus,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
642201,COLLECT_301,"[[""Critical Rate"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645858, 646011, 646012, 646008, 646009, 646010]","[{""Chance"": 100, ""Map"": 2101, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 에메트 숲,1,0.0,0.0,FFFF,4,0.0
642202,COLLECT_302,"[[""Critical Attack"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645902, 646018, 646017, 645834, 646015, 646016, 645833, 646013, 646014]","[{""Chance"": 100, ""Map"": 2111, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 피스티스 숲,1,0.0,0.0,FFFF,4,0.0
642203,COLLECT_303,"[[""Critical Attack"", 18]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645858, 646019, 646020, 646023, 646021, 646022]","[{""Chance"": 100, ""Map"": 2121, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 실라 숲,1,0.0,0.0,FFFF,4,0.0
642204,COLLECT_304,"[[""Critical Defense"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[646029, 645849, 646027, 646028, 646026, 645917, 646024, 646025]","[{""Chance"": 100, ""Map"": 3660, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 알렘빅 동굴,1,0.0,0.0,FFFF,4,0.0
642205,COLLECT_305,"[[""Stamina"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645867, 646034, 646032, 646030, 646031, 646033]","[{""Chance"": 100, ""Map"": 3110, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 노브리어 숲,1,0.0,0.0,FFFF,4,0.0
642206,COLLECT_306,"[[""HP Recovery"", 22]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[645842, 646038, 646039, 645852, 646037, 645841, 646035, 646036]","[{""Chance"": 100, ""Map"": 3100, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 유데이안 숲,1,0.0,0.0,FFFF,4,0.0
642207,COLLECT_307,"[[""Dark Property Resistance"", 6], [""Holy Property Resistance"", 6], [""INT"", 2]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[661200, 661201, 661202]",,,,,,컬렉션: 여신과 마족의 서약,1,0.0,0.0,FFFF,4,0.0
642208,COLLECT_308,"[[""Earth Property Resistance"", 5], [""STR"", 5]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[661203, 661205, 661204]",,,,,,컬렉션: 패슬렙타스,1,0.0,0.0,FFFF,4,0.0
642209,COLLECT_309,"[[""STR"", 2], [""CON"", 2], [""Maximum HP"", 80]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[646053, 646054, 646055, 646057, 646058, 646059]","[{""Chance"": 100, ""Map"": 3550, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 해안 지역,1,0.0,0.0,FFFF,4,0.0
642210,COLLECT_310,"[[""INT"", 2], [""SPR"", 2], [""Maximum SP"", 8]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[350000, 646056, 350001, 350002, 350003, 646063]",,,,,,컬렉션: 환상도서관 지역,1,0.0,0.0,FFFF,4,0.0
642211,COLLECT_311,"[[""Physical Attack"", 6], [""Defense"", 9], [""HP Recovery"", 6]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[646060, 646061, 646062]","[{""Chance"": 100, ""Map"": 3140, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,,,,컬렉션: 나르바스 사원 지역,1,0.0,0.0,FFFF,4,0.0
642212,COLLECT_312,"[[""Magic Attack"", 6], [""Magic Defense"", 9], [""SP Recovery"", 1]]",아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[350004, 350005, 350006, 350007, 350008, 350009]",,,,,,컬렉션: 란코 수역,1,0.0,0.0,FFFF,4,0.0
642213,COLLECT_313,,아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[300000, 300001, 300002, 300003, 300004, 300005, 300006]",,,,,,컬렉션: 세이지 마스터의 책갈피,1,0.0,0.0,FFFF,4,0.0
642214,COLLECT_314,,아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[300007, 300008, 300009, 300010, 300011, 300012, 300013, 300014]",,,,,,컬렉션: 탐험 중의 발견,1,0.0,0.0,FFFF,4,0.0
642215,COLLECT_315,,아이템을 수집할 수 있는 컬렉션입니다. 마우스 오른쪽 버튼 클릭으로 등록할 수 있습니다.,icon_item_box,,,"[300015, 300016, 300017, 300018, 300019, 300020, 300021]",,,,,,컬렉션: 대길이의 선물,1,0.0,0.0,FFFF,4,0.0
