$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
40071,R_Potion_Plant_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40071, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649203, ""Quantity"": 20}]",,[40071],,640384,Recipe - 영웅의 징벌 포션: 식물,0,FFFF,25
40072,R_Potion_Wild_Low_DMG_UP,icon_item_recipe_misc1,,,,,"[{""Item"": 40072, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 5}, {""Item"": 649209, ""Quantity"": 20}]",,[40072],,640385,Recipe - 영웅의 징벌 포션: 야수,0,FFFF,25
40073,R_Potion_Demon_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40073, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649205, ""Quantity"": 10}]",,[40073],,640386,Recipe - 영웅의 가호 포션: 악마,0,FFFF,25
40074,R_Potion_MIX_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40074, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649216, ""Quantity"": 10}]",,[40074],,640387,Recipe - 영웅의 가호 포션: 변이,0,FFFF,25
40075,R_Potion_Bug_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40075, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649207, ""Quantity"": 10}]",,[40075],,640388,Recipe - 영웅의 가호 포션: 곤충,0,FFFF,25
40076,R_Potion_Plant_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40076, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649203, ""Quantity"": 10}]",,[40076],,640389,Recipe - 영웅의 가호 포션: 식물,0,FFFF,25
40077,R_Potion_Wild_Low_DMG_DOWN,icon_item_recipe_misc1,,,,,"[{""Item"": 40077, ""Quantity"": 1}, {""Item"": 645783, ""Quantity"": 3}, {""Item"": 649209, ""Quantity"": 10}]",,[40077],,640390,Recipe - 영웅의 가호 포션: 야수,0,FFFF,25
50000,R_TSW04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 50000, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50000],,124119,Recipe - 웨이스트럴 즈바이더 투 핸드 소드,0,TTTT,25
50001,R_TSW04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50001, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50001],,124120,Recipe - 아시오 투 핸드 소드,0,TTTT,25
50002,R_TBW04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 50002, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647005, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50002],,164119,Recipe - 웨이스트럴 즈바이더 보우,0,TTTT,25
50003,R_TBW04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50003, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50003],,164120,Recipe - 아시오 보우,0,TTTT,25
50004,R_TMAC04_110,icon_item_weapon_misc5,,,,,"[{""Item"": 50004, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647009, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50004],,210410,Recipe - 웨이스트럴 즈바이더 투 핸드 메이스,0,TTTT,25
50005,R_TMAC04_111,icon_item_weapon_misc5,,,,,"[{""Item"": 50005, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647002, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50005],,210411,Recipe - 아시오 투 핸드 메이스,0,TTTT,25
50006,R_TSP04_121,icon_item_weapon_misc5,,,,,"[{""Item"": 50006, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50006],,254121,Recipe - 웨이스트럴 즈바이더 파이크,0,TTTT,25
50007,R_TSP04_122,icon_item_weapon_misc5,,,,,"[{""Item"": 50007, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647001, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50007],,254122,Recipe - 아시오 파이크,0,TTTT,25
50008,R_TSF04_19,icon_item_weapon_misc5,,,,,"[{""Item"": 50008, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647003, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50008],,274119,Recipe - 웨이스트럴 즈바이더 스태프,0,TTTT,25
50009,R_TSF04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50009, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647007, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50009],,274120,Recipe - 아시오 스태프,0,TTTT,25
50010,R_MUS04_110,icon_item_weapon_misc5,,,,,"[{""Item"": 50010, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647004, ""Quantity"": 147}, {""Item"": 649004, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50010],,334110,Recipe - 웨이스트럴 즈바이더 머스킷,0,TTTT,25
50011,R_MUS04_111,icon_item_weapon_misc5,,,,,"[{""Item"": 50011, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647008, ""Quantity"": 147}, {""Item"": 649216, ""Quantity"": 250}, {""Item"": 649026, ""Quantity"": 235}]",,[50011],,334111,Recipe - 아시오 머스킷,0,TTTT,25
50012,R_SWD04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 50012, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50012],,104119,Recipe - 웨이스트럴 즈바이더 소드,0,TTTT,25
50013,R_SWD04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50013, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50013],,104120,Recipe - 아시오 소드,0,TTTT,25
50014,R_STF04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50014, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647007, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50014],,144120,Recipe - 아시오 로드,0,TTTT,25
50015,R_STF04_121,icon_item_weapon_misc5,,,,,"[{""Item"": 50015, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647003, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50015],,144121,Recipe - 웨이스트럴 즈바이더 로드,0,TTTT,25
50016,R_BOW04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 50016, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647005, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50016],,184119,Recipe - 웨이스트럴 즈바이더 크로스보우,0,TTTT,25
50017,R_BOW04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50017, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647000, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50017],,184120,Recipe - 아시오 크로스보우,0,TTTT,25
50018,R_MAC04_121,icon_item_weapon_misc5,,,,,"[{""Item"": 50018, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647009, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50018],,204121,Recipe - 웨이스트럴 즈바이더 메이스,0,TTTT,25
50019,R_MAC04_122,icon_item_weapon_misc5,,,,,"[{""Item"": 50019, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647002, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50019],,204122,Recipe - 아시오 메이스,0,TTTT,25
50020,R_SHD04_115,icon_item_shirts_misc5,,,,,"[{""Item"": 50020, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647009, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50020],,224115,Recipe - 웨이스트럴 즈바이더 실드,0,TTTT,25
50021,R_SHD04_116,icon_item_shirts_misc5,,,,,"[{""Item"": 50021, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647002, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50021],,224116,Recipe - 아시오 실드,0,TTTT,25
50022,R_SPR04_120,icon_item_weapon_misc5,,,,,"[{""Item"": 50022, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647009, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50022],,244120,Recipe - 웨이스트럴 즈바이더 스피어,0,TTTT,25
50023,R_SPR04_121,icon_item_weapon_misc5,,,,,"[{""Item"": 50023, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647001, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50023],,244121,Recipe - 아시오 스피어,0,TTTT,25
50024,R_DAG04_115,icon_item_weapon_misc5,,,,,"[{""Item"": 50024, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647003, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50024],,114015,Recipe - 웨이스트럴 즈바이더 대거,0,TTTT,25
50025,R_DAG04_116,icon_item_weapon_misc5,,,,,"[{""Item"": 50025, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647008, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50025],,114016,Recipe - 아시오 대거,0,TTTT,25
50026,R_PST04_112,icon_item_weapon_misc5,,,,,"[{""Item"": 50026, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647004, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50026],,304112,Recipe - 웨이스트럴 즈바이더 피스톨,0,TTTT,25
50027,R_PST04_113,icon_item_weapon_misc5,,,,,"[{""Item"": 50027, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647008, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50027],,304113,Recipe - 아시오 피스톨,0,TTTT,25
50028,R_RAP04_114,icon_item_weapon_misc5,,,,,"[{""Item"": 50028, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647006, ""Quantity"": 87}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50028],,314114,Recipe - 웨이스트럴 즈바이더 레이피어,0,TTTT,25
50029,R_RAP04_115,icon_item_weapon_misc5,,,,,"[{""Item"": 50029, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647001, ""Quantity"": 87}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 127}]",,[50029],,314115,Recipe - 아시오 레이피어,0,TTTT,25
50030,R_CAN04_110,icon_item_weapon_misc5,,,,,"[{""Item"": 50030, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647004, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50030],,324110,Recipe - 웨이스트럴 즈바이더 캐논,0,TTTT,25
50031,R_CAN04_111,icon_item_weapon_misc5,,,,,"[{""Item"": 50031, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 647008, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 157}, {""Item"": 649026, ""Quantity"": 98}]",,[50031],,324111,Recipe - 아시오 캐논,0,TTTT,25
50032,R_SWD04_122,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50032, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647027, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50032],,104122,Recipe - 스키아클립스 소드,0,TTTT,25
50033,R_TSW04_122,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50033, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647028, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50033],,124122,Recipe - 스키아클립스 투 핸드 소드,0,TTTT,25
50034,R_STF04_123,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50034, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50034],,144123,Recipe - 스키아클립스 로드,0,TTTT,25
50035,R_TBW04_122,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50035, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50035],,164122,Recipe - 스키아클립스 보우,0,TTTT,25
50036,R_BOW04_122,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50036, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647028, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50036],,184122,Recipe - 스키아클립스 크로스보우,0,TTTT,25
50037,R_MAC04_124,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50037, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50037],,204124,Recipe - 스키아클립스 메이스,0,TTTT,25
50038,R_TMAC04_113,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50038, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647030, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50038],,210413,Recipe - 스키아클립스 투 핸드 메이스,0,TTTT,25
50039,R_SHD04_118,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50039, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50039],,224118,Recipe - 스키아클립스 실드,0,TTTT,25
50040,R_SPR04_123,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50040, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647027, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50040],,244123,Recipe - 스키아클립스 스피어,0,TTTT,25
50041,R_TSP04_124,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50041, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647027, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50041],,254124,Recipe - 스키아클립스 파이크,0,TTTT,25
50042,R_DAG04_118,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50042, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647028, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50042],,114018,Recipe - 스키아클립스 대거,0,TTTT,25
50043,R_TSF04_122,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50043, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647030, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50043],,274122,Recipe - 스키아클립스 스태프,0,TTTT,25
50044,R_PST04_117,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50044, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647030, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50044],,304117,Recipe - 스키아클립스 피스톨,0,TTTT,25
50045,R_RAP04_119,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50045, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647027, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50045],,314119,Recipe - 스키아클립스 레이피어,0,TTTT,25
50046,R_CAN04_114,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50046, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647030, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50046],,324114,Recipe - 스키아클립스 캐논,0,TTTT,25
50047,R_MUS04_114,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50047, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647028, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50047],,334114,Recipe - 스키아클립스 머스킷,0,TTTT,25
50048,R_MAC04_125,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50048, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50048],,204125,Recipe - 스키아클립스 마울,0,TTTT,25
50049,R_TMAC04_114,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50049, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647030, ""Quantity"": 84}, {""Item"": 647033, ""Quantity"": 56}]",,[50049],,210414,Recipe - 스키아클립스 투 핸드 마울,0,TTTT,25
50050,R_TSF04_123,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50050, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50050],,274123,Recipe - 스키아클립스 캐스터,0,TTTT,25
50051,R_TSF04_124,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50051, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647029, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50051],,274124,Recipe - 스키아클립스 룬스탭,0,TTTT,25
50052,R_RAP04_120,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50052, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647027, ""Quantity"": 84}, {""Item"": 647032, ""Quantity"": 56}]",,[50052],,314120,Recipe - 스키아클립스 에페,0,TTTT,25
50053,R_DAG04_119,icon_item_weapon_misc5,,[642948],,,"[{""Item"": 50053, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 3}, {""Item"": 649026, ""Quantity"": 156}, {""Item"": 647028, ""Quantity"": 84}, {""Item"": 647031, ""Quantity"": 56}]",,[50053],,114019,Recipe - 스키아클립스 나이프,0,TTTT,25
50054,R_TOP04_148,icon_item_shirts_misc5,,[642948],,,"[{""Item"": 50054, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647028, ""Quantity"": 57}, {""Item"": 647031, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50054],,534148,Recipe - 스키아클립스 코튼 웨어,0,TTTT,25
50055,R_LEG04_148,icon_item_pants_misc5,,[642948],,,"[{""Item"": 50055, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647027, ""Quantity"": 57}, {""Item"": 647031, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50055],,524148,Recipe - 스키아클립스 슬랙스,0,TTTT,25
50056,R_FOOT04_148,icon_item_boots_misc5,,[642948],,,"[{""Item"": 50056, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647029, ""Quantity"": 57}, {""Item"": 647031, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50056],,514148,Recipe - 스키아클립스 슈즈,0,TTTT,25
50057,R_HAND04_150,icon_item_gloves_misc5,,[642948],,,"[{""Item"": 50057, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647030, ""Quantity"": 57}, {""Item"": 647031, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50057],,504150,Recipe - 스키아클립스 피스트,0,TTTT,25
50058,R_TOP04_149,icon_item_shirts_misc5,,[642948],,,"[{""Item"": 50058, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647030, ""Quantity"": 57}, {""Item"": 647033, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50058],,534149,Recipe - 스키아클립스 브리간딘,0,TTTT,25
50059,R_LEG04_149,icon_item_pants_misc5,,[642948],,,"[{""Item"": 50059, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647028, ""Quantity"": 57}, {""Item"": 647033, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50059],,524149,Recipe - 스키아클립스 트라우저,0,TTTT,25
50060,R_FOOT04_149,icon_item_boots_misc5,,[642948],,,"[{""Item"": 50060, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647027, ""Quantity"": 57}, {""Item"": 647033, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50060],,514149,Recipe - 스키아클립스 레더 슈즈,0,TTTT,25
50061,R_HAND04_151,icon_item_gloves_misc5,,[642948],,,"[{""Item"": 50061, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647029, ""Quantity"": 57}, {""Item"": 647033, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50061],,504151,Recipe - 스키아클립스 레더 피스트,0,TTTT,25
50062,R_TOP04_150,icon_item_shirts_misc5,,[642948],,,"[{""Item"": 50062, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647027, ""Quantity"": 57}, {""Item"": 647032, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50062],,534150,Recipe - 스키아클립스 스틸 메일,0,TTTT,25
50063,R_LEG04_150,icon_item_pants_misc5,,[642948],,,"[{""Item"": 50063, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647029, ""Quantity"": 57}, {""Item"": 647032, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50063],,524150,Recipe - 스키아클립스 스틸 팬츠,0,TTTT,25
50064,R_FOOT04_150,icon_item_boots_misc5,,[642948],,,"[{""Item"": 50064, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647030, ""Quantity"": 57}, {""Item"": 647032, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50064],,514150,Recipe - 스키아클립스 사바톤,0,TTTT,25
50065,R_HAND04_152,icon_item_gloves_misc5,,[642948],,,"[{""Item"": 50065, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647028, ""Quantity"": 57}, {""Item"": 647032, ""Quantity"": 32}, {""Item"": 649026, ""Quantity"": 96}]",,[50065],,504152,Recipe - 스키아클립스 핸드가드,0,TTTT,25
50066,R_SWD04_124,icon_item_weapon_misc5,,[642953],,,"[{""Item"": 50066, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 130}, {""Item"": 649216, ""Quantity"": 95}, {""Item"": 649004, ""Quantity"": 340}, {""Item"": 649026, ""Quantity"": 312}]",,[50066],,104124,Recipe - 머즈루스 소드,0,TTTT,25
50067,R_TSW04_124,icon_item_weapon_misc5,,[642953],,,"[{""Item"": 50067, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 130}, {""Item"": 649216, ""Quantity"": 95}, {""Item"": 649004, ""Quantity"": 340}, {""Item"": 649026, ""Quantity"": 312}]",,[50067],,124124,Recipe - 머즈루스 투 핸드 소드,0,TTTT,25
50068,R_STF04_125,icon_item_weapon_misc5,,[642953],,,"[{""Item"": 50068, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 130}, {""Item"": 649216, ""Quantity"": 95}, {""Item"": 649004, ""Quantity"": 340}, {""Item"": 649026, ""Quantity"": 312}]",,[50068],,144125,Recipe - 머즈루스 로드,0,TTTT,25
50069,R_TBW04_124,icon_item_weapon_misc5,,[642953],,,"[{""Item"": 50069, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 130}, {""Item"": 649216, ""Quantity"": 95}, {""Item"": 649004, ""Quantity"": 340}, {""Item"": 649026, ""Quantity"": 312}]",,[50069],,164124,Recipe - 머즈루스 보우,0,TTTT,25
50070,R_BOW04_124,icon_item_weapon_misc5,,[642953],,,"[{""Item"": 50070, ""Quantity"": 1}, {""Item"": 649217, ""Quantity"": 130}, {""Item"": 649216, ""Quantity"": 95}, {""Item"": 649004, ""Quantity"": 340}, {""Item"": 649026, ""Quantity"": 312}]",,[50070],,184124,Recipe - 머즈루스 크로스보우,0,TTTT,25
