$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
635135,E2_TBW03_306,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]",,"[21705, 28366, 35019, 41680, 48333, 54994, 61647, 68308, 74961, 81614, 110342, 142396, 177777, 216493, 258535, 303895, 352598, 404619, 459975, 518649, 580658, 646002, 714663, 786660, 861982, 940632, 1022607, 1107918, 1196554, 1288518, 1383807, 1482423, 1584374, 1689651, 1798255, 1910185, 2025450, 2144041, 2265958, 2391202]","[[62, 35.0], [4, 50.0]]",Timed event reward.,40,0,bow_shortbow,370,,,,,,,4,[Event] Savior's Bow (30 Days),0,5000,1000,100,0,0,9,0,3417,2278,0,0,0.0,0.0,0000,"[2, 3, 4, 6, 8, 10, 14, 17, 20, 28]",24,3,27,False,False,250.0
635136,E2_PST03_304,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]",,"[14470, 18911, 23346, 27787, 32222, 36663, 41098, 45539, 49974, 54409, 73561, 94931, 118518, 144328, 172356, 202596, 235065, 269746, 306650, 345766, 387105, 430668, 476442, 524440, 574655, 627088, 681738, 738612, 797703, 859012, 922538, 988282, 1056249, 1126434, 1198836, 1273456, 1350300, 1429360, 1510639, 1594135]","[[62, 29.0], [4, 42.0]]",Timed event reward.,42,0,icon_item_revolver,370,,,,,,,4,[Event] Savior's Pistol (30 Days),0,5000,1000,100,0,0,9,0,2610,2135,0,0,0.0,0.0,0000,"[1, 2, 3, 4, 5, 6, 8, 10, 12, 17]",22,5,18,False,False,110.0
635137,E2_CAN03_104,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]",,"[14470, 18911, 23346, 27787, 32222, 36663, 41098, 45539, 49974, 54409, 73561, 94931, 118518, 144328, 172356, 202596, 235065, 269746, 306650, 345766, 387105, 430668, 476442, 524440, 574655, 627088, 681738, 738612, 797703, 859012, 922538, 988282, 1056249, 1126434, 1198836, 1273456, 1350300, 1429360, 1510639, 1594135]","[[62, 32.0], [4, 47.0]]",Timed event reward.,43,0,cannon_canon,370,,,,,,,4,[Event] Savior's Cannon (30 Days),0,5000,1000,100,0,0,9,0,3132,2088,0,0,0.0,0.0,0000,"[1, 2, 3, 4, 5, 6, 8, 10, 12, 17]",22,4,2,False,False,120.0
635138,E2_MUS03_107,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]",,"[21705, 28366, 35019, 41680, 48333, 54994, 61647, 68308, 74961, 81614, 110342, 142396, 177777, 216493, 258535, 303895, 352598, 404619, 459975, 518649, 580658, 646002, 714663, 786660, 861982, 940632, 1022607, 1107918, 1196554, 1288518, 1383807, 1482423, 1584374, 1689651, 1798255, 1910185, 2025450, 2144041, 2265958, 2391202]","[[62, 35.0], [4, 50.0]]",Timed event reward.,44,0,musket_it_w_oldpistol_1,370,,,,,,,4,[Event] Savior's Musket (30 Days),0,5000,1000,100,0,0,9,0,3856,2313,0,0,0.0,0.0,0000,"[2, 3, 4, 6, 8, 10, 14, 17, 20, 28]",24,5,28,False,False,145.0
635139,E2_SHD03_306,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[11938, 15601, 19260, 22924, 26583, 30247, 33906, 37569, 41228, 44887, 60688, 78318, 97777, 119071, 142194, 167142, 193929, 222540, 252986, 285257, 319362, 355301, 393064, 432663, 474090, 517347, 562434, 609354, 658105, 708684, 761094, 815332, 871405, 929308, 989040, 1050601, 1113997, 1179222, 1246277, 1315161]","[[52, 138.0], [61, 40.0], [58, 2.0], [69, ""Final Block Rate {img green_up_arrow 16 16}2%""]]",Timed event reward.,42,0,icon_item_shield_14,370,,,,,,,4,[Event] Savior's Shield (30 Days),0,5000,1111,100,0,0,9,0,0,0,0,1536,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,24,False,False,90.0
635140,E2_TOP03_130,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[37, 28.0], [5, 1305.0]]",Timed event reward.,36,0,icon_item_shirts_sage_black,220,,,,,,,0,[Event] Savior's Robe (30 Days),0,8784,1111,100,0,0,8,0,0,0,924,462,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,26,False,False,100.0
635141,E2_LEG03_130,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[7, 385.0]]",Timed event reward.,36,0,icon_item_pants_sage_black,220,,,,,,,0,[Event] Savior's Pants (30 Days),0,8784,1111,100,0,0,7,0,0,0,924,462,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,0,False,False,100.0
635142,E2_HAND03_130,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[7, 321.0]]",Timed event reward.,36,0,icon_item_gloves_sage_black,220,,,,,,,0,[Event] Savior's Gloves (30 Days),0,4392,1111,100,0,0,8,0,0,0,719,359,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,15,False,False,20.0
635143,E2_FOOT03_130,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[7, 257.0], [8, 36.0]]",Timed event reward.,36,0,icon_item_boots_sage_black,220,,,,,,,0,[Event] Savior's Boots (30 Days),0,4392,1111,100,0,0,8,0,0,0,719,359,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,25,False,False,20.0
635144,E2_TOP03_131,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[61, 47.0], [55, 19.0]]",Timed event reward.,38,0,icon_item_shirts_neo_black,220,,,,,,,2,[Event] Savior's Leather Armor (30 Days),0,8784,1111,100,0,0,8,0,0,0,462,462,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,26,False,False,130.0
635145,E2_LEG03_131,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[64, 1.0]]",Timed event reward.,38,0,icon_item_pants_neo_black,220,,,,,,,2,[Event] Savior's Leather Pants (30 Days),0,8784,1111,100,0,0,7,0,0,0,462,462,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,0,False,False,130.0
635146,E2_FOOT03_131,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[60, 64.0], [67, 15.0]]",Timed event reward.,38,0,icon_item_boots_neo_black,220,,,,,,,2,[Event] Savior's Leather Boots (30 Days),0,4392,1111,100,0,0,8,0,0,0,359,359,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,25,False,False,30.0
635147,E2_HAND03_131,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[38, 19.0], [62, 18.0]]",Timed event reward.,38,0,icon_item_gloves_neo_black,220,,,,,,,2,[Event] Savior's Leather Gloves (30 Days),0,4392,1111,100,0,0,8,0,0,0,359,359,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,15,False,False,30.0
635148,E2_TOP03_132,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[5, 1591.0], [43, 23.0]]",Timed event reward.,40,0,icon_item_shirts_knight,220,,,,,,,3,[Event] Savior's Plate Mail (30 Days),0,8784,1111,100,0,0,8,0,0,0,462,924,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,26,False,False,200.0
635149,E2_LEG03_132,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[12, 25, 40, 53, 68, 93, 109, 125, 140, 156, 193, 212, 231, 246, 265, 315, 337, 356, 375, 396, 459, 481, 503, 525, 546, 568, 590, 612, 634, 656, 678, 700, 721, 743, 765, 787, 809, 831, 853]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[5, 1430.0], [43, 21.0]]",Timed event reward.,40,0,icon_item_pants_knight,220,,,,,,,3,[Event] Savior's Plate Leggings (30 Days),0,8784,1111,100,0,0,7,0,0,0,462,924,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,0,False,False,200.0
635150,E2_FOOT03_132,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[56, 39.0], [5, 408.0], [67, 23.0]]",Timed event reward.,40,0,icon_item_boots_knight,220,,,,,,,3,[Event] Savior's Plate Greaves (30 Days),0,4392,1111,100,0,0,8,0,0,0,359,719,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,25,False,False,50.0
635151,E2_HAND03_132,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[9, 21, 34, 43, 56, 78, 90, 103, 115, 128, 159, 171, 187, 203, 218, 256, 271, 290, 306, 321, 371, 387, 406, 425, 440, 459, 478, 493, 512, 531, 546, 565, 584, 600, 618, 637, 653, 671, 690]","[13566, 17729, 21887, 26050, 30208, 34371, 38529, 42693, 46851, 51009, 68964, 88998, 111111, 135308, 161584, 189934, 220374, 252887, 287484, 324156, 362911, 403751, 446664, 491662, 538739, 587895, 639129, 692448, 747846, 805323, 864879, 926514, 990234, 1056032, 1123909, 1193865, 1265906, 1340025, 1416224, 1494501]","[[57, 40.0], [5, 408.0], [6, 29.0]]",Timed event reward.,40,0,icon_item_gloves_knight,220,,,,,,,3,[Event] Savior's Plate Gauntlets (30 Days),0,4392,1111,100,0,0,8,0,0,0,359,719,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,15,False,False,50.0
635152,E2_NECK03_112,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[5, 10, 17, 22, 30, 40, 47, 52, 60, 67, 82, 90, 97, 105, 112, 130, 137, 145, 155, 162, 185, 195, 202, 212, 220, 230, 237, 247, 255, 265, 272, 282, 292, 300, 310, 317, 327, 335, 345]","[9044, 11819, 14591, 17367, 20139, 22914, 25686, 28462, 31234, 34006, 45976, 59332, 74074, 90205, 107723, 126623, 146916, 168591, 191656, 216104, 241941, 269167, 297776, 327775, 359159, 391930, 426086, 461632, 498564, 536882, 576586, 617676, 660156, 704021, 749273, 795910, 843937, 893350, 944149, 996334]","[[4, 20.0], [1, 20.0], [0, 10.0]]",Timed event reward.,40,0,item_necklace_22,220,,,,,,,4,[Event] Savior's Medal (30 Days),0,3920,1111,100,0,0,6,0,0,0,173,0,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,16,False,False,60.0
635153,E2_NECK03_113,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[5, 10, 17, 22, 30, 40, 47, 52, 60, 67, 82, 90, 97, 105, 112, 130, 137, 145, 155, 162, 185, 195, 202, 212, 220, 230, 237, 247, 255, 265, 272, 282, 292, 300, 310, 317, 327, 335, 345]","[9044, 11819, 14591, 17367, 20139, 22914, 25686, 28462, 31234, 34006, 45976, 59332, 74074, 90205, 107723, 126623, 146916, 168591, 191656, 216104, 241941, 269167, 297776, 327775, 359159, 391930, 426086, 461632, 498564, 536882, 576586, 617676, 660156, 704021, 749273, 795910, 843937, 893350, 944149, 996334]","[[0, 10.0], [2, 20.0], [3, 20.0]]",Timed event reward.,40,0,item_necklace_23,220,,,,,,,4,[Event] Savior's Necklace (30 Days),0,3920,1111,100,0,0,6,0,0,0,173,0,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,16,False,False,60.0
635154,E2_BRC03_112,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[2, 7, 12, 15, 20, 27, 32, 35, 40, 45, 55, 60, 65, 70, 75, 85, 90, 95, 100, 105, 117, 125, 130, 135, 140, 147, 152, 157, 162, 170, 175, 180, 187, 192, 197, 202, 210, 215, 220]","[9044, 11819, 14591, 17367, 20139, 22914, 25686, 28462, 31234, 34006, 45976, 59332, 74074, 90205, 107723, 126623, 146916, 168591, 191656, 216104, 241941, 269167, 297776, 327775, 359159, 391930, 426086, 461632, 498564, 536882, 576586, 617676, 660156, 704021, 749273, 795910, 843937, 893350, 944149, 996334]","[[38, 25.0], [62, 40.0], [60, 120.0], [55, -60.0]]",Timed event reward.,38,0,item_bracelet_24,220,,,,,,,4,[Event] Savior's Band (30 Days),0,3920,1111,100,0,0,8,0,0,0,86,0,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,1,False,False,40.0
635155,E2_BRC03_113,"[22, 45, 67, 90, 112, 157, 182, 210, 235, 262, 330, 360, 390, 420, 450, 540, 572, 607, 640, 675, 787, 825, 862, 900, 937, 975, 1012, 1050, 1087, 1125, 1162, 1200, 1237, 1275, 1312, 1350, 1387, 1425, 1462, 1500]","[2, 7, 12, 15, 20, 27, 32, 35, 40, 45, 55, 60, 65, 70, 75, 85, 90, 95, 100, 105, 117, 125, 130, 135, 140, 147, 152, 157, 162, 170, 175, 180, 187, 192, 197, 202, 210, 215, 220]","[9044, 11819, 14591, 17367, 20139, 22914, 25686, 28462, 31234, 34006, 45976, 59332, 74074, 90205, 107723, 126623, 146916, 168591, 191656, 216104, 241941, 269167, 297776, 327775, 359159, 391930, 426086, 461632, 498564, 536882, 576586, 617676, 660156, 704021, 749273, 795910, 843937, 893350, 944149, 996334]","[[36, 45.0], [0, -15.0], [2, 25.0], [8, 40.0]]",Timed event reward.,38,0,item_bracelet_25,220,,,,,,,4,[Event] Savior's Bracelet (30 Days),0,3920,1111,100,0,0,8,0,0,0,86,0,0.0,0.0,0000,"[1, 1, 2, 2, 3, 3, 5, 6, 7, 9]",1,11,1,False,False,40.0
635156,costume_1709_NewField_m,,,,,A costume for the one who joined the Invitation event. Use to change your appearance.,-1,2,icon_item_blacksuit01_m,1,,,,,,,4,The Invited One Costume (Male),1,0,1111,1,0,0,0,0,0,0,0,0,0.0,0.0,1101,,19,11,10,False,False,0.0
635157,costume_1709_NewField_f,,,,,A costume for the one who joined the Invitation event. Use to change your appearance.,-1,2,icon_item_blacksuit01_f,1,,,,,,,4,The Invited One Costume (Female),1,0,1111,1,0,0,0,0,0,0,0,0,0.0,0.0,1101,,19,11,10,False,False,0.0
635158,E_TOP03_130,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]","[18, 37, 56, 76, 95, 133, 155, 178, 200, 223, 283, 307, 333, 360, 384, 463, 491, 521, 549, 579, 676, 708, 740, 772, 806, 838, 870, 901, 933, 967, 999, 1031, 1063, 1095, 1128, 1160, 1192, 1224, 1256]","[21472, 30333, 39195, 48056, 56917, 65778, 74640, 83501, 92362, 101223, 137606, 178421, 223665, 273341, 327446, 385980, 448950, 516345, 588176, 664436, 745125, 830246, 919796, 1013778, 1112190, 1215033, 1322310, 1434015, 1550148, 1670715, 1795710, 1925137, 2058997, 2197286, 2340007, 2487157, 2638736, 2794747, 2955191, 3120063]","[[37, 28.0], [5, 1305.0]]","From long time ago, many wizards bought this equipment when they accumulated enough money. This equipment fulfills the needs of performance as well as the needs of designs.",36,3,icon_item_shirts_sage_black,270,,,,,,,0,[Event] Newt Robe,12,8784,1111,270,0,2,8,0,0,0,886,443,0.0,0.0,0001,"[1, 1, 1, 2, 3, 4, 6, 7, 9, 14]",1,11,26,False,False,100.0
635159,E_TOP03_131,"[33, 67, 100, 135, 169, 238, 279, 319, 358, 399, 505, 552, 598, 643, 690, 834, 885, 937, 990, 1042, 1221, 1279, 1338, 1396, 1455, 1512, 1570, 1629, 1687, 1746, 1803, 1861, 1920, 1978, 2037, 2094, 2152, 2211, 2269, 2328]","[18, 37, 56, 76, 95, 133, 155, 178, 200, 223, 283, 307, 333, 360, 384, 463, 491, 521, 549, 579, 676, 708, 740, 772, 806, 838, 870, 901, 933, 967, 999, 1031, 1063, 1095, 1128, 1160, 1192, 1224, 1256]","[21472, 30333, 39195, 48056, 56917, 65778, 74640, 83501, 92362, 101223, 137606, 178421, 223665, 273341, 327446, 385980, 448950, 516345, 588176, 664436, 745125, 830246, 919796, 1013778, 1112190, 1215033, 1322310, 1434015, 1550148, 1670715, 1795710, 1925137, 2058997, 2197286, 2340007, 2487157, 2638736, 2794747, 2955191, 3120063]","[[61, 47.0], [55, 19.0]]","This equipment possesses more privacy than it looks. Also, the light reflection is weak in the night times so the scouts have used this equipment often.",38,3,icon_item_shirts_neo_black,270,,,,,,,2,[Event] Newt Leather Armor,12,8784,1111,270,0,2,8,0,0,0,443,443,0.0,0.0,0001,"[1, 1, 1, 2, 3, 4, 6, 7, 9, 14]",1,11,26,False,False,130.0
