$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Drops,Link_Spawns,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR
2500028,solo_Fisherman_red,0,The reason why Fishermen are classified as monsters is due to their fishing rods controlling the creatures. Inanimate object Specimen of this color were inanimate objects in an iron-rich environment.,0,0,2,mon_fisherman_red,300,,,Dimension Red Fisherman,3,2,1,530,434,700,573,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500029,solo_Matsum,0,"Whether the Matsum originated from a plant, animal, or mineral is unimportant. What you should know is that its dangerous.",0,0,2,mon_matsum,300,,,Dimension Matsum,4,2,1,784,422,1053,567,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500030,solo_Mushroom_boy_green,0,Griba of this color have the characteristics of a therophyte.,0,0,7,mon_mushroom_boy_green,300,,,Dimension Green Griba,4,2,0,576,472,775,634,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500031,solo_Mushroom_boy_yellow,2,Specimen of this color usually hibernate during the winter just like certain animals.,0,0,5,mon_mushroom_boy_yellow,300,,,Dimension Yellow Griba,4,2,1,723,482,972,648,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500032,solo_mushroom_ent_blue,2,Specimen of this color have been affected by magic from the demonic world.,0,0,4,mon_mushroom_ent_blue,300,,,Dimension Blue Big Griba,4,2,2,852,458,1145,616,300,300,0,183,617,600,300,914,914,91,0,115285,91,3186,91,152
2500033,solo_mushroom_ent_green,3,Griba of this color have the characteristics of a therophyte.,0,0,7,mon_mushroom_ent_green,300,,,Dimension Green Big Griba,4,2,2,786,524,1056,704,300,300,0,183,617,600,300,914,914,91,0,115285,91,3186,91,152
2500034,solo_mushroom_ent_red,2,This monster was once described as hard to block and hard to eat. Specimen of this color are usually older.,0,0,2,mon_mushroom_ent_red,300,,,Dimension Red Big Griba,4,2,2,786,524,1056,704,300,300,0,183,617,600,300,914,914,91,0,115285,91,3186,91,152
2500035,solo_pappus_kepa,0,"Kepa age quickly at the expense of their strength. Be careful of its pungent odor, which has gotten stronger with age.",0,0,1,mon_pappus_kepa,300,,,Dimension Old Kepa,4,2,0,629,419,845,563,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500036,solo_pappus_kepa_beige,0,"Kepa age quickly at the expense of their strength. Be careful of its pungent odor, which has gotten stronger with age.",0,0,1,pappus_kepa_beige,300,,,Dimension Yellow Old Kepa,4,2,0,629,419,845,563,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500037,solo_pappus_kepa_purple,0,"Kepa age quickly at the expense of their strength. Be careful of its pungent odor, which has gotten stronger with age.",0,0,0,mon_pappus_kepa_purple,300,,,Dimension Black Old Kepa,4,2,0,629,419,845,563,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500038,solo_raffly,0,Raffly keep hunting smaller insects even after their unfortunate mutation while coming from the demonic world. Unbearable behavior from a demon's point of view.,0,0,7,mon_raffly-b,300,,,Dimension Raffly,1,2,0,1380,920,522,348,300,210,0,91,512,210,480,511,275,61,300,44788,213,4382,183,61
2500039,solo_Ridimed,0,"Even though it mutated from a herb, its entire body is now made of solid wood.",0,0,7,mon_ridimed,300,,,Dimension Ridimed,4,2,1,663,542,891,729,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500040,solo_Ridimed_blue,0,This specimen has become wood-like in texture even though it was mutated from a type of grass. Those that have been affected by demonic magic turn this color.,0,0,7,mon_ridimed_blue,300,,,Dimension Blue Ridimed,4,2,1,723,482,972,648,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500041,solo_Ridimed_purple,0,This specimen has become wood-like in texture even though it was mutated from a type of grass. Minuscule fungi on its surface cause it to have this color.,0,0,0,mon_ridimed_purple,300,,,Dimension Black Ridimed,4,2,1,723,482,972,648,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500042,solo_Sakmoli,0,"Not fall down even attacking legs. But, there are no special ways.",0,0,4,mon_sakmoli,300,,,Dimension Sakmoli,4,2,1,904,301,1215,405,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500043,solo_Sakmoli_orange,0,"It won't fall over even if you attack it's legs. There isn't a separate recommended way of attacking it either. Peculiarly, they molt their skin and live for several years.",0,0,7,mon_sakmoli_orange,300,,,Dimension Orange Sakmoli,4,2,0,629,419,845,563,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500044,solo_Sakmoli_purple,0,It won't fall over even if you attack it's legs. There isn't a separate recommended way of attacking it either. It has the average life expectancy of a Sakmoli.,0,0,0,mon_sakmoli_purple,300,,,Dimension Blue Sakmoli,4,2,1,723,482,972,648,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500045,solo_Spector_Gh,1,Ghosts affected by demons often change their appearance in a way similar to this. Ghosts of this color have are said to have had complexes when they were living.,0,0,5,mon_spector_gh,300,,,Dimension Green Apparition,1,2,1,1851,793,700,300,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500046,solo_thornball,2,"This floating seed has transmuted, losing its outer fluff for a solid shell and thorns. However, its ability to float has stayed intact.",0,0,7,mon_thornball,300,,,Dimension Thornball,4,2,1,844,361,1134,486,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500047,solo_slime_dark,1,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",0,0,0,mon_slime_dark,300,,,Dimension Dark Slime,3,2,1,675,289,891,382,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500048,solo_schlesien_claw,3,"These guardians were placed in many tombs, starting with the Royal Mausoleum of Zachariel the Great, to stop intruders. Its name came from grave robbers who've encountered them.",0,0,5,mon_schlesien_claw,300,,,Dimension Rusrat,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500049,solo_schlesien_darkmage,0,The Madakia were created by court wizards to fend off intruders that were more dangerous than grave robbers. It is based on the forceful summoning of dark magic.,0,0,0,mon_schlesien_darkmage,300,,,Dimension Madakia,1,2,1,1984,661,750,250,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500050,solo_schlesien_guard,3,The Wheelen is one of many magical creations made to protect the sealed tombs that have no current overseer.,0,0,5,mon_schlesien guard,300,,,Dimension Wheelen,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500051,solo_schlesien_heavycavarly,3,The stone cavalry of the Royal Mausoleum are magical creations made to withstand even the most heavily-armed of knights.,0,0,1,mon_schlesien_heavycavarly,300,,,Dimension Mauros,3,2,2,734,314,969,415,210,420,0,198,617,390,300,1150,1246,91,180,94069,91,3381,106,122
2500052,solo_truffle,2,"For reasons unknown, this monster holds an extreme hatred towards humans. It prefers to attack humans rather than hunt more suitable prey, or even care about its own survival.",0,0,5,mon_truffle,300,,,Dimension Truffle,0,2,0,452,243,1344,723,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500053,solo_Hanaming,0,Leaves fallen from a dead Hanaming wither rapidly.,0,0,1,hanaming,300,,,Dimension Hanaming,4,2,0,681,367,916,493,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500054,solo_Chupacabra_Blue,2,Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory.,0,0,1,mon_chupacabra_blue,300,,,Dimension Chupacabra,0,2,0,452,243,1344,723,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500055,solo_Chupacabra_Gray_Elite,2,Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory. Grey monsters are known for having dirty surfaces.,0,0,1,mon_chupacabra_gray,300,,,Dimension Large Gray Chupacabra,0,2,2,522,348,1551,1034,390,240,0,122,936,300,270,566,849,183,300,94607,61,2796,61,183
2500056,solo_Chupacabra_Ibory,2,Their numbers grew after the Great Plant Cataclysm; now they tend to compete with humans for territory. There are some that exhibit marsupial-like features.,0,0,1,mon_chupacabra_ibory,300,,,Dimension Yellow Chupacabra,0,2,1,520,280,1546,832,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500057,solo_Popolion_Blue,2,A Popolion's voice is said to break even glass bottles.,0,0,1,mon_popolion_blue,300,,,Dimension Popolion,0,2,0,417,278,1241,827,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500058,solo_Popolion_Orange,2,"Some say that a Popolion can even shatter glass with its high pitched roar. Popolions of this color are known to be suffering from a type of leukemia. However, it isn't as deadly to them as it is to humans.",0,0,5,mon_popolion_orange,300,,,Dimension Orange Popolion,0,2,0,417,278,1241,827,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500059,solo_Sauga_s,3,The different thing between the normal Golem is that they follow the regular rules. Even current people could not understand it.,0,0,1,mon_sauga_s,300,,,Dimension Sauga,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500060,solo_Tontulia,2,The Tontulia is a more mobile mutation of the Tontus.,0,0,5,mon_tontulia,300,,,Dimension Tontulia,4,2,1,784,422,1053,567,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500061,solo_Beetle,3,"Compared to other animal species, the Vekarabe didn't change much from their original form when they turned into monsters. However, their aggresion definitely is a new addition.",0,0,7,mon_beetle,300,,,Dimension Vekarabe,2,2,1,690,460,976,651,300,210,0,122,1041,180,390,553,584,213,420,71481,61,3186,91,122
2500062,solo_Geppetto,0,"The name of this monster suits its appearance, but it doesn't reflect its nature at all.",0,0,1,mon_geppetto,300,,,Dimension Geppetto,4,2,1,844,361,1134,486,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500063,solo_Moving_trap,3,The Boowook are one of the many defensive systems left by Zachariel the Great in the Royal Mausoleum.,0,0,1,mon_moving_trap,300,,,Dimension Boowook,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500064,solo_Pino,0,The Pino was named so after its first discoverers noticed it held similarities with the Geppetto.,0,0,1,mon_pino,300,,,Dimension Pino,4,2,0,734,314,986,422,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500065,solo_Wolf_statue,3,"Although originally created to defend the Royal Mausoleum, it has since shifted into a state that attacks anyone who enters.",0,0,2,mon_wolf_statue,300,,,Dimension Vikaras,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500066,solo_Cockatries,2,"While the normal Cockatrice is fairly small, its terrifying breath and glance can petrify its foes instantly.",0,0,2,mon_cockatries,300,,,Dimension Cockatrice,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500067,solo_zinutekas,3,"Though their appearance can be mistaken with other similar-looking monsters, Zinutekas are artificially constructed by magic.",0,0,1,mon_zinutekas,300,,,Dimension Zinutekas,3,2,1,675,289,891,382,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500068,solo_Pokubu,2,"Despite its appearance, the Pokubu can be quite ferocious.",0,0,1,mon_pokubu,300,,,Dimension Pokubu,0,2,0,522,174,1551,517,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500069,solo_Zinute_Big,2,"It is a monster that is formed by binding an aninal with minenal. In recent years, various forms of these monsters have been discovered.",0,0,7,mon_zinute,300,,,Dimension Zinutena,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500070,solo_Dandel,0,"What is more frightening than a Dandel's soft, keratinized hair is its vitality and aggressiveness.",0,0,5,mon_dandel,300,,,Dimension Dandel,4,2,0,734,314,986,422,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500071,solo_Candlespider_blue,2,"The question of whether this is a candle that turned into a monster or whether a monster and candle were transfused is meaningless. The many monsters that came after Medzio Diena are to be killed, not studied. This color of Candle Spider shows that it has been affected by magic.",0,0,4,mon_candlespider_blue,300,,,Dimension Blue Candle Spider,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500072,solo_Flying_Flog,3,This was actually a frog shaped doll that became a monster during Medzio Diena and gained wings in the process.,0,0,0,mon_flying_flog,300,,,Dimension Winged Frog,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500073,solo_Flying_Flog_green,3,This was actually a frog shaped doll that became a monster during Medzio Diena and gained wings in the process. It is unknown why specimen of this particular color have poison.,0,0,6,mon_flying_flog_green,300,,,Dimension Green Winged Frog,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500074,solo_Flying_Flog_white,3,This was actually a frog shaped doll that became a monster during Medzio Diena and gained wings in the process. Those that live in dirty environments become this color.,0,0,3,mon_flying_flog_white,300,,,Dimension Gray Winged Frog,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500075,solo_Leaf_diving,3,"Despite its appearance, these creatures are not hollow on the inside.",0,0,1,mon_leaf_diving,300,,,Dimension Leaf Bug,2,2,0,700,300,990,424,300,210,0,122,1041,180,390,415,438,213,420,57185,61,3186,91,122
2500076,solo_Gravegolem,3,"Originally created with good intentions, the golem now lives possessed by evil energy.",0,0,1,mon_gravegolem,300,,,Dimension Gravegolem,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500077,solo_Fire_Dragon,2,"An animal that had been turned into a lesser demon a long time ago, they come in countless types due to their populous numbers.",0,0,2,mon_fire_dragon,300,,,Dimension Drake,0,2,1,560,240,1665,713,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500078,solo_Fire_Dragon_purple,2,These were originally from our world but became scarce after migrating to the demonic world. Their numbers have been increasing lately. Those that have been affected by ghosts may turn black.,0,0,0,mon_fire_dragon_purple,300,,,Dimension Black Drake,0,2,1,560,240,1665,713,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500079,solo_Big_Cockatries,2,"The Big Cockatrice is quite dangerous, as its glare and breath can petrify any opponent. Engaging this creature should not be taken lightly.",0,0,2,mon_big_cockatries,300,,,Dimension Cockat,0,2,2,609,261,1809,775,390,240,0,122,936,300,270,566,849,183,300,94607,61,2796,61,183
2500080,solo_Big_Cockatries_green,2,"The Big Cockatrice is quite dangerous, as its glare and breath can petrify any opponent. Engaging this creature should not be taken lightly. This particular color means that it has a longer life span than most.",0,0,5,mon_big_cockatries_green,300,,,Dimension Green Cockat,0,2,2,609,261,1809,775,390,240,0,122,936,300,270,566,849,183,300,94607,61,2796,61,183
2500081,solo_Big_Cockatries_red,2,"The Big Cockatrice is quite dangerous, as its glare and breath can petrify any opponent. Engaging this creature should not be taken lightly. Mutated plants after Medzio Diena have made many turn this color.",0,0,2,mon_big_cockatries_red,300,,,Dimension Red Cockat,0,2,2,522,348,1551,1034,390,240,0,122,936,300,270,566,849,183,300,94607,61,2796,61,183
2500082,solo_hook,1,It used its hook on a large monster to come over from the demon realm and has gone through a lot of change.,0,0,1,mon_hook,300,,,Dimension Old Hook,1,2,1,1719,925,650,350,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500083,solo_stub_tree,2,"Even though there are less logging activities, the monsters that originated from the stumps continue to show up. They appear to be formed out of the residues of Plant-type monsters.",0,0,1,mon_stub_tree,300,,,Dimension Stumpy Tree,4,2,0,576,472,775,634,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500084,solo_HighBube_Archer,2,Vubbe Archers specialize in using ranged weapons. Thus some people claim the Vubbes have specific roles.,0,0,4,mon_highbube_archer,300,,,Dimension High Vubbe Archer,0,2,1,600,200,1784,594,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500085,solo_New_desmodus,2,A popular theory is that you have to be a demon to use this messenger.,0,0,0,mon_new_desmodus,300,,,Dimension Desmodus,1,2,0,1265,1035,478,391,300,210,0,91,512,210,480,511,275,61,300,44788,213,4382,183,61
2500086,solo_Goblin_Spear,2,The most commonly encountered Vubbe.,0,0,1,mon_goblin_spear,300,,,Dimension Vubbe Thief,0,2,1,520,280,1546,832,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500087,solo_Goblin_Spear_blue,2,The most commonly encountered Vubbe.,0,0,4,mon_goblin_spear_blue,300,,,Dimension Blue Vubbe Thief,0,2,1,520,280,1546,832,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500088,solo_Goblin_Miners,2,It is hard to determine whether their mining roles are permanent since little is known about the Vubbe's social system.,0,0,1,mon_goblin_miners,300,,,Dimension Vubbe Miner,0,2,1,520,280,1546,832,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500089,solo_Goblin_Miners_Blue,2,It is hard to determine whether their mining roles are permanent since little is known about the Vubbe's social system.,0,0,4,mon_goblin_miners_blue,300,,,Dimension Blue Vubbe Miner,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500090,solo_Goblin_Archer,2,Vubbe Archers specialize in using ranged weapons. Thus some people claim the Vubbes have specific roles.,0,0,1,mon_goblin_archer,300,,,Dimension Vubbe Archer,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500091,solo_Long_Arm,2,A shrub monster that attacks by either firing its twigs or striking with its branches.,0,0,1,mon_long_arm,300,,,Dimension Long-Branched Tree,4,2,1,723,482,972,648,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500092,solo_tombstone_turtle,3,This monster belongs to the group of the Infro Rocktor.,0,0,6,mon_tombstone_turtle,300,,,Dimension Rocktor,3,2,0,587,251,775,332,210,420,0,198,617,390,300,750,813,91,180,60204,91,3381,106,122
2500093,solo_dog_of_king,3,According to legend this watchdog is a creation that Zachariel the Great had planned to preserve.,0,0,1,mon_dog_of_king,300,,,Dimension Venucelos,1,2,1,1851,793,700,300,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500094,solo_TreeAmbulo,2,"The Tree Ambulo is not a mutation of a plant. In fact, it has it's origins in the demonic world. However, the demons to seem to think of it as some sort of pot plant.",0,0,1,mon_treeambulo,300,,,Dimension Tree Ambulo,4,2,0,576,472,775,634,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500095,solo_Spion,2,"It's well-trained to follow its owner's every command. Unfortunately, its owner is usually a demon.",0,0,7,mon_spion,300,,,Dimension Spion,0,2,1,440,360,1308,1070,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500096,solo_Shredded,0,Shredded is a demon monster that was derived from the by-product that results when you transform a monster into a powerful ghost.,0,0,0,mon_shredded,300,,,Dimension Shredded,1,2,1,1587,1058,600,400,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500097,solo_Yekubite,0,"Yekub unleashes its infamous cry in the demon realm, which produces many minions and spreads them around the world. Yekubite is the name given to these minions.",0,0,4,mon_yekubite,300,,,Dimension Yekubite,2,2,1,633,517,895,732,300,210,0,122,1041,180,390,553,584,213,420,71481,61,3186,91,122
2500098,solo_Shardstatue,3,A possessed demonic monster obsessed with the divine Goddess Statues.,0,0,5,mon_shardstatue,300,,,Dimension Shardstatue,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500099,solo_Ammon,2,"Existing since ancient times, Ammon has harmed countless people and monsters.",0,0,1,mon_ammon,300,,,Dimension Ammon,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500100,solo_operor,2,"While it has maintained its original form, Operor has developed severely aggressive and violent behavior.",0,0,7,mon_operor,300,,,Dimension Operor,2,2,0,650,350,920,495,300,210,0,122,1041,180,390,415,438,213,420,57185,61,3186,91,122
2500101,solo_Chafperor,3,"A severely mutated bee and beetle hybrid with qualities of both, it operates in swarms.",0,0,7,mon_chafperor,300,,,Dimension Chafperor,2,2,0,600,400,849,566,300,210,0,122,1041,180,390,415,438,213,420,57185,61,3186,91,122
2500102,solo_Vesper,2,Animals living in the Royal Mausoleum have been deformed in recent years by the influence of the evil energy.,0,0,0,mon_vesper,300,,,Dimension Vesper,3,2,0,587,251,775,332,210,420,0,198,617,390,300,750,813,91,180,60204,91,3381,106,122
2500103,solo_Karas,3,It is a magic creature whose name comes from the wishes of a golem species.,0,0,0,mon_karas,300,,,Dimension Karas,3,2,1,530,434,700,573,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500104,solo_Echad,3,"A magical creature created to protect the Royal Mausoleum. Despite being weak, it is strong enough to resist the goddess' powers.",0,0,1,mon_echad,300,,,Dimension Echad,3,2,1,530,434,700,573,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500105,solo_shtayim,3,"Despite its appearance, this magical creation has received the blessing of the goddess. Can deal critical damage to demons.",0,0,1,mon_shtayim,300,,,Dimension Shtayim,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500106,solo_Tombsinker,3,"Many creatures have been placed in the Royal Mausoleum, including the Tombsinker, to guard against intruding demons.",0,0,0,mon_tombsinker,300,,,Dimension Tombsinker,3,2,1,530,434,700,573,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500107,solo_Weaver,0,There are rumors saying the Weaver is looking for thread made of stone.,0,0,1,mon_weaver,300,,,Dimension Weaver,2,2,1,633,517,895,732,300,210,0,122,1041,180,390,553,584,213,420,71481,61,3186,91,122
2500108,solo_Hallowventor,0,Please do not look directly into their hoods.,0,0,0,mon_hallowventor,300,,,Dimension Hallowventer,1,2,2,2013,862,761,326,300,210,0,91,512,210,480,784,422,61,300,69981,213,4382,183,61
2500109,solo_Meleech,3,"Firm and toxic, their blood-sucking ability is unique.",0,0,7,mon_meleech,300,,,Dimension Meleech,2,2,1,690,460,976,651,300,210,0,122,1041,180,390,553,584,213,420,71481,61,3186,91,122
2500110,solo_Zolem,3,The difference between a Zolem and a Golem is the movement with a spirit and not by magic.,0,0,1,mon_zolem,300,,,Dimension Zolem,3,2,1,627,337,828,445,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500111,solo_raider,0,"Although a Kepa by name, it actually comes from the demon realm.",0,0,0,mon_raider,300,,,Dimension Kepa Raider,1,2,1,1587,1058,600,400,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500112,solo_wood_goblin,2,An evil goblin summoned by the Vubbes. It sometimes appears even in areas where Vubbes are not found.,0,0,5,mon_wood_goblin,300,,,Dimension Wood Goblin,4,2,1,844,361,1134,486,300,300,0,183,617,600,300,795,795,91,0,92228,91,3186,91,152
2500113,solo_wood_goblin_red,0,A type of demon summoned by Vubbe at the bidding of demons. It also appears where there are no Vubbe through unknown means. Older specimen tend to be this color.,0,0,2,mon_wood_goblin_red,300,,,Dimension Red Wood Goblin,4,2,0,629,419,845,563,300,300,0,183,617,600,300,596,596,91,0,73782,91,3186,91,152
2500114,solo_woodin,2,You shouldn't misunderstand a Woodin that doesn't move as a good stump.,0,0,1,mon_woodin,300,,,Dimension Woodin,1,2,0,1380,920,522,348,300,210,0,91,512,210,480,511,275,61,300,44788,213,4382,183,61
2500115,solo_StonOrca,3,Stone Orca are a peculiar case even among the monsters to appear after Medzio Deina. They appear as sea-faring creatures that don't have any relation to minerals and appear in areas that are far from the oceans. Nobody has yet solved the mystery behind these monsters.,0,0,1,mon_stonorca,300,,,Dimension Stone Orca,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500116,solo_Infroholder,3,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,0,2,mon_infroholder,300,,,Dimension Infro Holder,1,2,1,1455,1190,550,450,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500117,solo_Repusbunny,2,"In the past this animal was quite friendly towards humans, but now it's even more dangerous than a bear.",0,0,4,mon_repusbunny,300,,,Dimension Lepusbunny,0,2,1,520,280,1546,832,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500118,solo_Minos,2,"According to a legend, Minos spent all its life by just fighting. This is because some Demon Lords used them as their servants to check on other Demon Lords.",0,0,2,mon_minos,300,,,Dimension Minos,1,2,1,1587,1058,600,400,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500119,solo_Armory,3,The Armori are dullahans whose armors are stained by evil energy.,0,0,2,mon_armory,300,,,Dimension Armori,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500120,solo_Rajatadpole,2,It is not known whether these monsters transformed after Medzio Diena and moved from the sea to the land as a result or if they are originally demonic beings. Goddess Jurate is not interested in them.,0,0,4,mon_rajatadpole,300,,,Dimension Rajatadpole,0,2,0,417,278,1241,827,390,240,0,122,936,300,270,369,553,183,300,60548,61,2796,61,183
2500121,solo_InfroBurk,3,We don't know which monster's mini version Infroburks are. One thing for sure is that they are vicious.,0,0,2,mon_infroburk,300,,,Dimension Infroburk,3,2,1,578,385,764,509,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500122,solo_Prisonfighter,3,They kill their fellow demons out of boredom.,0,0,0,mon_prisonfighter,300,,,Dimension Prison Fighter,1,2,1,1587,1058,600,400,300,210,0,91,512,210,480,681,367,61,300,55985,213,4382,183,61
2500123,solo_Greentoshell,3,"Some that live inland don't believe that a crab of this size could have existed, but the Greentoshell was actually this size even before Medzio Diena. However, it's growth rate has been greatly accelerated and is now able to grow and live almost indefinitely. As such, there are many more Greentoshell that actually grow to be this size.",0,0,4,mon_greentoshell,300,,,Dimension Greentoshell,0,2,1,480,320,1427,951,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500124,solo_InfroRocktor,3,A small monster that is part turtle and part mineral. It prefers living in solitude rather than in a group.,0,0,1,mon_roctor,300,,,Dimension Infrorocktor,3,2,1,723,241,955,318,210,420,0,198,617,390,300,1000,1084,91,180,75255,91,3381,106,122
2500125,solo_HighBube_Spear,2,"For the last several years, the Vubbe society became severely differentiated and complicated.",0,0,4,mon_highbube_spear,300,,,Dimension High Vubbe,0,2,1,600,200,1784,594,390,240,0,122,936,300,270,492,738,183,300,75686,61,2796,61,183
2500126,solo_Quartz_weaver,0,"Because of its appearance, novice miners often try to mine the crystal on the spider's back and are attacked.",0,0,4,mon_quartz_weaver,300,,,Dimension Crystal Spider,2,2,1,633,517,895,732,300,210,0,122,1041,180,390,553,584,213,420,71481,61,3186,91,122
2500127,solo_Bat,2,"Acting as Mirtis' scout minion, these bats once lived throughout the world but have grown into a large threat despite their small bodies.",0,0,0,mon_bat,300,,,Dimension Bat,1,2,0,1610,690,609,261,300,210,0,91,512,210,480,511,275,61,300,44788,213,4382,183,61
