$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
33058,R_NECK01_142,icon_item_necklace_misc1,,,"[{""Item"": 33058, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 4}, {""Item"": 645237, ""Quantity"": 7}]",,[33058],,581142,Recipe - 슈페리어 세이지 네클리스,0,1111,21
33059,R_NECK01_143,icon_item_necklace_misc1,,,"[{""Item"": 33059, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 2}]",,[33059],,581143,Recipe - 가디언 네클리스,0,1111,21
33060,R_NECK01_144,icon_item_necklace_misc1,,,"[{""Item"": 33060, ""Quantity"": 1}, {""Item"": 645680, ""Quantity"": 7}]",,[33060],,581144,Recipe - 슈페리어 가디언 네클리스,0,1111,21
33062,R_NECK03_106,icon_item_necklace_misc4,,,"[{""Item"": 33062, ""Quantity"": 1}, {""Item"": 645649, ""Quantity"": 26}, {""Item"": 645671, ""Quantity"": 7}, {""Item"": 645707, ""Quantity"": 1}]",,[33062],,583106,Recipe - 메이번 네클리스,0,1111,21
33063,R_NECK04_105,icon_item_necklace_misc4,,,"[{""Item"": 33063, ""Quantity"": 1}, {""Item"": 645667, ""Quantity"": 90}, {""Item"": 649004, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 2}]",,[33063],,584105,Recipe - 테라리온,0,1111,21
33064,R_NECK02_123,icon_item_necklace_misc3,,[642919],"[{""Item"": 33064, ""Quantity"": 1}, {""Item"": 581145, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 3}, {""Item"": 649009, ""Quantity"": 2}, {""Item"": 643501, ""Quantity"": 1}]",,[33064],,582123,Recipe - 안티 다크 네클리스,0,1111,21
33065,R_NECK02_124,icon_item_necklace_misc3,,,"[{""Item"": 33065, ""Quantity"": 1}, {""Item"": 581146, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 3}, {""Item"": 649010, ""Quantity"": 2}, {""Item"": 643502, ""Quantity"": 1}]",,[33065],,582124,Recipe - 안티 콜드 네클리스,0,1111,21
33066,R_NECK03_107,icon_item_necklace_misc4,,,"[{""Item"": 33066, ""Quantity"": 1}, {""Item"": 581145, ""Quantity"": 1}, {""Item"": 582123, ""Quantity"": 1}, {""Item"": 649011, ""Quantity"": 11}, {""Item"": 649010, ""Quantity"": 12}]",,[33066],,583107,Recipe - 레비잔 네클리스,0,1111,21
33067,R_NECK02_127,icon_item_necklace_misc3,,"[642910, 642919]","[{""Item"": 33067, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 5}, {""Item"": 649209, ""Quantity"": 1}, {""Item"": 645206, ""Quantity"": 5}]",,[33067],,582127,Recipe - 아그니 네클리스,0,1111,21
33068,R_NECK03_112,icon_item_necklace_misc4,,,"[{""Item"": 33068, ""Quantity"": 1}, {""Item"": 700512, ""Quantity"": 25}, {""Item"": 700509, ""Quantity"": 60}, {""Item"": 700502, ""Quantity"": 100}]",,[33068],,583112,Recipe - 키에타스 네클리스,0,1111,21
33069,R_NECK03_113,icon_item_necklace_misc4,,,"[{""Item"": 33069, ""Quantity"": 1}, {""Item"": 700512, ""Quantity"": 25}, {""Item"": 700509, ""Quantity"": 60}, {""Item"": 700502, ""Quantity"": 100}]",,[33069],,583113,Recipe - 페이너스 네클리스,0,1111,21
33070,R_NECK03_114,icon_item_necklace_misc4,,,"[{""Item"": 33070, ""Quantity"": 1}, {""Item"": 583112, ""Quantity"": 1}, {""Item"": 700515, ""Quantity"": 5}, {""Item"": 700510, ""Quantity"": 25}, {""Item"": 700503, ""Quantity"": 60}]",,[33070],,583114,Recipe - 넬라이메스 네클리스,0,1111,21
33071,R_NECK03_115,icon_item_necklace_misc4,,,"[{""Item"": 33071, ""Quantity"": 1}, {""Item"": 583113, ""Quantity"": 1}, {""Item"": 700515, ""Quantity"": 5}, {""Item"": 700513, ""Quantity"": 25}, {""Item"": 700503, ""Quantity"": 60}]",,[33071],,583115,Recipe - 루페스시우 네클리스,0,1111,21
33072,R_NECK03_118,icon_item_necklace_misc4,,,"[{""Item"": 33072, ""Quantity"": 1}, {""Item"": 582130, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 15}, {""Item"": 649018, ""Quantity"": 20}, {""Item"": 649017, ""Quantity"": 70}]",,[33072],,583118,Recipe - 메이스트라 네클리스,0,1111,21
33073,R_NECK03_119,icon_item_necklace_misc4,,,"[{""Item"": 33073, ""Quantity"": 1}, {""Item"": 582130, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 15}, {""Item"": 649018, ""Quantity"": 20}, {""Item"": 649017, ""Quantity"": 70}]",,[33073],,583119,Recipe - 스비에스 네클리스,0,1111,21
33074,R_NECK03_120,icon_item_necklace_misc4,,,"[{""Item"": 33074, ""Quantity"": 1}, {""Item"": 582131, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 15}, {""Item"": 649018, ""Quantity"": 20}, {""Item"": 649017, ""Quantity"": 70}]",,[33074],,583120,Recipe - 아티카 네클리스,0,1111,21
33075,R_NECK03_121,icon_item_necklace_misc4,,,"[{""Item"": 33075, ""Quantity"": 1}, {""Item"": 582131, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 15}, {""Item"": 649018, ""Quantity"": 20}, {""Item"": 649017, ""Quantity"": 70}]",,[33075],,583121,Recipe - 마노시르디 네클리스,0,1111,21
33076,R_NECK04_111,icon_item_necklace_misc5,,,"[{""Item"": 33076, ""Quantity"": 1}, {""Item"": 583118, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 3}, {""Item"": 649019, ""Quantity"": 15}, {""Item"": 649006, ""Quantity"": 75}]",,[33076],,584111,Recipe - 리느키 시트 네클리스,0,1111,21
33077,R_NECK04_112,icon_item_necklace_misc5,,,"[{""Item"": 33077, ""Quantity"": 1}, {""Item"": 583119, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 3}, {""Item"": 649019, ""Quantity"": 15}, {""Item"": 649006, ""Quantity"": 75}]",,[33077],,584112,Recipe - 카이트 무어 네클리스,0,1111,21
33078,R_NECK04_113,icon_item_necklace_misc5,,,"[{""Item"": 33078, ""Quantity"": 1}, {""Item"": 583120, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 3}, {""Item"": 649019, ""Quantity"": 15}, {""Item"": 649006, ""Quantity"": 75}]",,[33078],,584113,Recipe - 파시우테스 네클리스,0,1111,21
33079,R_NECK04_114,icon_item_necklace_misc5,,,"[{""Item"": 33079, ""Quantity"": 1}, {""Item"": 583121, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 3}, {""Item"": 649019, ""Quantity"": 15}, {""Item"": 649006, ""Quantity"": 75}]",,[33079],,584114,Recipe - 프리에노 네클리스,0,1111,21
34007,R_BRC01_115,icon_item_bracelet_misc1,,,"[{""Item"": 34007, ""Quantity"": 1}, {""Item"": 649001, ""Quantity"": 8}]",,[34007],,601115,Recipe - 아이언 뱅글,0,1111,21
34012,R_BRC02_101,icon_item_bracelet_misc3,,,"[{""Item"": 34012, ""Quantity"": 1}, {""Item"": 601105, ""Quantity"": 1}, {""Item"": 645336, ""Quantity"": 2}]",,[34012],,602101,Recipe - 크리스탈 뱅글,0,1111,21
34013,R_BRC02_102,icon_item_bracelet_misc3,,,"[{""Item"": 34013, ""Quantity"": 1}, {""Item"": 601125, ""Quantity"": 1}, {""Item"": 645300, ""Quantity"": 21}]",,[34013],,602102,Recipe - 샤인 브레이슬릿,0,1111,21
34015,R_BRC02_104,icon_item_bracelet_misc3,,,"[{""Item"": 34015, ""Quantity"": 1}, {""Item"": 645341, ""Quantity"": 15}, {""Item"": 645229, ""Quantity"": 9}]",,[34015],,602104,Recipe - 포이즌 뱅글,0,1111,21
34017,R_BRC02_106,icon_item_bracelet_misc3,,"[642907, 642918]","[{""Item"": 34017, ""Quantity"": 1}, {""Item"": 645130, ""Quantity"": 33}, {""Item"": 645142, ""Quantity"": 13}]",,[34017],,602106,Recipe - 컨트롤 뱅글,0,1111,21
34018,R_BRC02_107,icon_item_bracelet_misc3,,,"[{""Item"": 34018, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 16}, {""Item"": 645438, ""Quantity"": 4}]",,[34018],,602107,Recipe - 헌터 뱅글,0,1111,21
34019,R_BRC02_108,icon_item_bracelet_misc3,,,"[{""Item"": 34019, ""Quantity"": 1}, {""Item"": 601132, ""Quantity"": 1}, {""Item"": 601132, ""Quantity"": 1}, {""Item"": 645235, ""Quantity"": 11}]",,[34019],,602108,Recipe - 브레이서 오브 아처,0,1111,21
34021,R_BRC02_110,icon_item_bracelet_misc3,[642104],,"[{""Item"": 34021, ""Quantity"": 1}, {""Item"": 602107, ""Quantity"": 1}, {""Item"": 645396, ""Quantity"": 2}]",,[34021],,602110,Recipe - 래피드 뱅글,0,1111,21
34022,R_BRC02_111,icon_item_bracelet_misc3,,,"[{""Item"": 34022, ""Quantity"": 1}, {""Item"": 601136, ""Quantity"": 1}, {""Item"": 643501, ""Quantity"": 1}, {""Item"": 643503, ""Quantity"": 1}]",,[34022],,602111,Recipe - 글래스 브레이슬릿,0,1111,21
34023,R_BRC03_101,icon_item_bracelet_misc4,,,"[{""Item"": 34023, ""Quantity"": 1}, {""Item"": 601110, ""Quantity"": 1}, {""Item"": 602103, ""Quantity"": 1}, {""Item"": 645427, ""Quantity"": 20}]",,[34023],,603101,Recipe - 글래디에이터 밴드,0,1111,21
34024,R_BRC03_102,icon_item_bracelet_misc4,,,"[{""Item"": 34024, ""Quantity"": 1}, {""Item"": 602105, ""Quantity"": 1}, {""Item"": 645445, ""Quantity"": 4}, {""Item"": 645573, ""Quantity"": 10}]",,[34024],,603102,Recipe - 브레이슬릿 오브 린네,0,1111,21
34025,R_BRC03_103,icon_item_bracelet_misc4,,,"[{""Item"": 34025, ""Quantity"": 1}, {""Item"": 645658, ""Quantity"": 2}, {""Item"": 645695, ""Quantity"": 4}]",,[34025],,603103,Recipe - 포라,0,1111,21
34026,R_BRC03_104,icon_item_bracelet_misc4,,,"[{""Item"": 34026, ""Quantity"": 1}, {""Item"": 645642, ""Quantity"": 7}, {""Item"": 645702, ""Quantity"": 4}]",,[34026],,603104,Recipe - 포레,0,1111,21
34027,R_BRC04_101,icon_item_bracelet_misc5,,"[642902, 642903, 642920]","[{""Item"": 34027, ""Quantity"": 1}, {""Item"": 602110, ""Quantity"": 1}, {""Item"": 602103, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 5}, {""Item"": 649203, ""Quantity"": 1}]",,[34027],,604101,Recipe - 시셀 브레이슬릿,0,1111,21
34031,R_BRC03_105,icon_item_bracelet_misc4,,,"[{""Item"": 34031, ""Quantity"": 1}, {""Item"": 645181, ""Quantity"": 13}, {""Item"": 645521, ""Quantity"": 1}, {""Item"": 645522, ""Quantity"": 1}]",,[34031],,603105,Recipe - 자카리엘 뱅글,0,1111,21
34043,R_BRC01_131,icon_item_bracelet_misc1,"[642147, 642147]",,"[{""Item"": 34043, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 12}, {""Item"": 645192, ""Quantity"": 6}]",,[34043],,601131,Recipe - 실버 브레이슬릿,0,1111,21
34045,R_BRC01_133,icon_item_bracelet_misc1,[642081],,"[{""Item"": 34045, ""Quantity"": 1}, {""Item"": 645479, ""Quantity"": 4}, {""Item"": 645618, ""Quantity"": 3}]",,[34045],,601133,Recipe - 슈페리어 펄 브레이슬릿,0,1111,21
34046,R_BRC01_134,icon_item_bracelet_misc1,,,"[{""Item"": 34046, ""Quantity"": 1}, {""Item"": 645583, ""Quantity"": 4}]",,[34046],,601134,Recipe - 룬 브레이슬릿,0,1111,21
34047,R_BRC01_135,icon_item_bracelet_misc1,,,"[{""Item"": 34047, ""Quantity"": 1}, {""Item"": 645596, ""Quantity"": 2}, {""Item"": 645346, ""Quantity"": 8}]",,[34047],,601135,Recipe - 슈페리어 룬 브레이슬릿,0,1111,21
34048,R_BRC01_136,icon_item_bracelet_misc1,,,"[{""Item"": 34048, ""Quantity"": 1}, {""Item"": 645373, ""Quantity"": 2}, {""Item"": 645561, ""Quantity"": 3}]",,[34048],,601136,Recipe - 스타 브레이슬릿,0,1111,21
34050,R_BRC03_107,icon_item_bracelet_misc4,,,"[{""Item"": 34050, ""Quantity"": 1}, {""Item"": 640054, ""Quantity"": 6}, {""Item"": 645618, ""Quantity"": 22}, {""Item"": 645379, ""Quantity"": 5}]",,[34050],,603107,Recipe - 엘리멘츠 댄스,0,1111,21
34051,R_BRC01_137,icon_item_bracelet_misc1,,,"[{""Item"": 34051, ""Quantity"": 1}, {""Item"": 645465, ""Quantity"": 15}]",,[34051],,601137,Recipe - 슈페리어 스타 브레이슬릿,0,1111,21
34052,R_BRC01_130,icon_item_bracelet_misc1,,,"[{""Item"": 34052, ""Quantity"": 1}, {""Item"": 645653, ""Quantity"": 10}]",,[34052],,601130,Recipe - 스톤 브레이슬릿,0,1111,21
34053,R_BRC01_139,icon_item_bracelet_misc1,,,"[{""Item"": 34053, ""Quantity"": 1}, {""Item"": 601130, ""Quantity"": 1}, {""Item"": 601130, ""Quantity"": 1}]",,[34053],,601139,Recipe - 슈페리어 젬 브레이슬릿,0,1111,21
34054,R_BRC02_115,icon_item_bracelet_misc3,,,"[{""Item"": 34054, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 33}, {""Item"": 645723, ""Quantity"": 4}]",,[34054],,602115,Recipe - 크란토 브레이슬릿,0,1111,21
34055,R_BRC01_138,icon_item_bracelet_misc1,,,"[{""Item"": 34055, ""Quantity"": 1}, {""Item"": 645653, ""Quantity"": 10}]",,[34055],,601138,Recipe - 젬 브레이슬릿,0,1111,21
34056,R_BRC03_108,icon_item_bracelet_misc4,,,"[{""Item"": 34056, ""Quantity"": 1}, {""Item"": 602109, ""Quantity"": 1}, {""Item"": 645684, ""Quantity"": 8}, {""Item"": 645694, ""Quantity"": 2}]",,[34056],,603108,Recipe - 아크메이지 뱅글,0,1111,21
34057,R_BRC04_103,icon_item_bracelet_misc5,,,"[{""Item"": 34057, ""Quantity"": 1}, {""Item"": 601138, ""Quantity"": 1}, {""Item"": 645695, ""Quantity"": 45}, {""Item"": 645676, ""Quantity"": 78}, {""Item"": 645694, ""Quantity"": 2}]",,[34057],,604103,Recipe - 파다,0,1111,21
34058,R_BRC02_120,icon_item_bracelet_misc3,,,"[{""Item"": 34058, ""Quantity"": 1}, {""Item"": 601140, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 2}, {""Item"": 649006, ""Quantity"": 2}, {""Item"": 643501, ""Quantity"": 1}]",,[34058],,602120,Recipe - 안티 다크 브레이슬릿,0,1111,21
34059,R_BRC02_121,icon_item_bracelet_misc3,,[642919],"[{""Item"": 34059, ""Quantity"": 1}, {""Item"": 601141, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 2}, {""Item"": 649011, ""Quantity"": 2}, {""Item"": 643502, ""Quantity"": 1}]",,[34059],,602121,Recipe - 안티 콜드 브레이슬릿,0,1111,21
34060,R_BRC03_109,icon_item_bracelet_misc4,,,"[{""Item"": 34060, ""Quantity"": 1}, {""Item"": 601140, ""Quantity"": 1}, {""Item"": 602120, ""Quantity"": 1}, {""Item"": 649011, ""Quantity"": 12}, {""Item"": 649010, ""Quantity"": 10}]",,[34060],,603109,Recipe - 레비잔 브레이슬릿,0,1111,21
34061,R_BRC03_110,icon_item_bracelet_misc4,,,"[{""Item"": 34061, ""Quantity"": 1}, {""Item"": 700512, ""Quantity"": 20}, {""Item"": 700509, ""Quantity"": 48}, {""Item"": 700502, ""Quantity"": 80}]",,[34061],,603110,Recipe - 스머르토 브레이슬릿,0,1111,21
34062,R_BRC03_111,icon_item_bracelet_misc4,,,"[{""Item"": 34062, ""Quantity"": 1}, {""Item"": 700512, ""Quantity"": 20}, {""Item"": 700509, ""Quantity"": 48}, {""Item"": 700502, ""Quantity"": 80}]",,[34062],,603111,Recipe - 이스민티스 브레이슬릿,0,1111,21
34063,R_BRC03_112,icon_item_bracelet_misc4,,,"[{""Item"": 34063, ""Quantity"": 1}, {""Item"": 603110, ""Quantity"": 1}, {""Item"": 700515, ""Quantity"": 5}, {""Item"": 700510, ""Quantity"": 20}, {""Item"": 700503, ""Quantity"": 48}]",,[34063],,603112,Recipe - 스티피리아 브레이슬릿,0,1111,21
34064,R_BRC03_113,icon_item_bracelet_misc4,,,"[{""Item"": 34064, ""Quantity"": 1}, {""Item"": 603111, ""Quantity"": 1}, {""Item"": 700515, ""Quantity"": 5}, {""Item"": 700513, ""Quantity"": 20}, {""Item"": 700503, ""Quantity"": 48}]",,[34064],,603113,Recipe - 스베너스 브레이슬릿,0,1111,21
34065,R_BRC03_118,icon_item_bracelet_misc4,,,"[{""Item"": 34065, ""Quantity"": 1}, {""Item"": 602124, ""Quantity"": 1}, {""Item"": 649018, ""Quantity"": 15}, {""Item"": 649203, ""Quantity"": 25}, {""Item"": 649017, ""Quantity"": 70}]",,[34065],,603118,Recipe - 메이스트라 브레이슬릿,0,1111,21
34066,R_BRC03_119,icon_item_bracelet_misc4,,,"[{""Item"": 34066, ""Quantity"": 1}, {""Item"": 602124, ""Quantity"": 1}, {""Item"": 649018, ""Quantity"": 15}, {""Item"": 649203, ""Quantity"": 25}, {""Item"": 649017, ""Quantity"": 70}]",,[34066],,603119,Recipe - 스비에스 브레이슬릿,0,1111,21
34067,R_BRC03_121,icon_item_bracelet_misc4,,,"[{""Item"": 34067, ""Quantity"": 1}, {""Item"": 602125, ""Quantity"": 1}, {""Item"": 649018, ""Quantity"": 15}, {""Item"": 649203, ""Quantity"": 25}, {""Item"": 649017, ""Quantity"": 70}]",,[34067],,603121,Recipe - 아티카 브레이슬릿,0,1111,21
34068,R_BRC03_122,icon_item_bracelet_misc4,,,"[{""Item"": 34068, ""Quantity"": 1}, {""Item"": 602125, ""Quantity"": 1}, {""Item"": 649018, ""Quantity"": 15}, {""Item"": 649203, ""Quantity"": 25}, {""Item"": 649017, ""Quantity"": 70}]",,[34068],,603122,Recipe - 마노시르디 브레이슬릿,0,1111,21
34069,R_BRC04_109,icon_item_bracelet_misc5,,,"[{""Item"": 34069, ""Quantity"": 1}, {""Item"": 603118, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 4}, {""Item"": 649217, ""Quantity"": 20}]",,[34069],,604109,Recipe - 리느키 시트 브레이슬릿,0,1111,21
34070,R_BRC04_110,icon_item_bracelet_misc5,,,"[{""Item"": 34070, ""Quantity"": 1}, {""Item"": 603119, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 4}, {""Item"": 649217, ""Quantity"": 20}]",,[34070],,604110,Recipe - 카이트 무어 브레이슬릿,0,1111,21
34071,R_BRC04_111,icon_item_bracelet_misc5,,,"[{""Item"": 34071, ""Quantity"": 1}, {""Item"": 603121, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 4}, {""Item"": 649217, ""Quantity"": 20}]",,[34071],,604111,Recipe - 파시우테스 브레이슬릿,0,1111,21
34072,R_BRC04_112,icon_item_bracelet_misc5,,,"[{""Item"": 34072, ""Quantity"": 1}, {""Item"": 603122, ""Quantity"": 1}, {""Item"": 649020, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 4}, {""Item"": 649217, ""Quantity"": 20}]",,[34072],,604112,Recipe - 프리에노 브레이슬릿,0,1111,21
34073,R_BRC04_113,icon_item_bracelet_misc5,,,"[{""Item"": 34073, ""Quantity"": 1}, {""Item"": 603108, ""Quantity"": 1}, {""Item"": 649026, ""Quantity"": 35}, {""Item"": 649028, ""Quantity"": 20}]",,[34073],,604113,Recipe - 아크리오 갈리아 뱅글,0,1111,21
34074,R_BRC04_114,icon_item_bracelet_misc5,,,"[{""Item"": 34074, ""Quantity"": 1}, {""Item"": 602115, ""Quantity"": 1}, {""Item"": 649026, ""Quantity"": 35}, {""Item"": 649028, ""Quantity"": 20}]",,[34074],,604114,Recipe - 아이스쿠스 브레이슬릿,0,1111,21
34075,R_BRC03_123,icon_item_bracelet_misc4,,,"[{""Item"": 34075, ""Quantity"": 1}, {""Item"": 601134, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 325}, {""Item"": 649027, ""Quantity"": 20}]",,[34075],,603123,Recipe - 아키바 브레이슬릿,0,1111,21
34076,R_BRC03_124,icon_item_bracelet_misc4,,,"[{""Item"": 34076, ""Quantity"": 1}, {""Item"": 601134, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 325}, {""Item"": 649027, ""Quantity"": 20}]",,[34076],,603124,Recipe - 미르티 브레이슬릿,0,1111,21
34077,R_BRC03_125,icon_item_bracelet_misc4,,,"[{""Item"": 34077, ""Quantity"": 1}, {""Item"": 601132, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 325}, {""Item"": 649027, ""Quantity"": 20}]",,[34077],,603125,Recipe - 우프올 펄 브레이슬릿,0,1111,21
34078,R_BRC03_126,icon_item_bracelet_misc4,,,"[{""Item"": 34078, ""Quantity"": 1}, {""Item"": 601132, ""Quantity"": 1}, {""Item"": 649025, ""Quantity"": 325}, {""Item"": 649027, ""Quantity"": 20}]",,[34078],,603126,Recipe - 피크오 펄 브레이슬릿,0,1111,21
34079,R_NECK02_128,icon_item_necklace_misc3,,,"[{""Item"": 34079, ""Quantity"": 1}, {""Item"": 649027, ""Quantity"": 4}, {""Item"": 649207, ""Quantity"": 20}, {""Item"": 645810, ""Quantity"": 300}]",,[34079],,582128,Recipe - 일렉트라 네클리스,0,1111,21
34080,R_NECK02_129,icon_item_necklace_misc3,,,"[{""Item"": 34080, ""Quantity"": 1}, {""Item"": 649027, ""Quantity"": 4}, {""Item"": 649207, ""Quantity"": 20}, {""Item"": 645810, ""Quantity"": 300}]",,[34080],,582129,Recipe - 레다스 네클리스,0,1111,21
34081,R_NECK02_132,icon_item_necklace_misc3,,,"[{""Item"": 34081, ""Quantity"": 1}, {""Item"": 649027, ""Quantity"": 4}, {""Item"": 649207, ""Quantity"": 20}, {""Item"": 645810, ""Quantity"": 300}]",,[34081],,582132,Recipe - 제메이 네클리스,0,1111,21
35002,R_Hat_628024,icon_item_helm_misc1,,,"[{""Item"": 35002, ""Quantity"": 1}, {""Item"": 628023, ""Quantity"": 1}, {""Item"": 645153, ""Quantity"": 33}]",,[35002],,628024,Recipe - 둥지튼 병아리,500,1111,21
35035,R_Hat_628052,icon_item_helm_misc1,,,"[{""Item"": 35035, ""Quantity"": 1}, {""Item"": 649002, ""Quantity"": 249}]",,[35035],,628052,Recipe - 강철 투구,500,1111,21
35043,R_Hat_628043,icon_item_helm_misc1,,,"[{""Item"": 35043, ""Quantity"": 1}, {""Item"": 645134, ""Quantity"": 86}]",,[35043],,628043,Recipe - 산양 뿔,500,1111,21
35044,R_Hat_628060,icon_item_helm_misc1,,,"[{""Item"": 35044, ""Quantity"": 1}, {""Item"": 645216, ""Quantity"": 99}]",,[35044],,628060,Recipe - 붉은 뿔,0,1111,21
35048,R_Hat_628054,icon_item_helm_misc1,,,"[{""Item"": 35048, ""Quantity"": 1}, {""Item"": 645117, ""Quantity"": 333}]",,[35048],,628054,Recipe - 케파 인형,500,1111,21
35049,R_Hat_628063,icon_item_helm_misc1,,,"[{""Item"": 35049, ""Quantity"": 1}, {""Item"": 645381, ""Quantity"": 3}, {""Item"": 645455, ""Quantity"": 12}]",,[35049],,628063,Recipe - 붉은 악마날개,1,1111,21
35056,R_Hat_628057,icon_item_helm_misc1,,,"[{""Item"": 35056, ""Quantity"": 1}, {""Item"": 645269, ""Quantity"": 16}]",,[35056],,628057,Recipe - 백호가면,500,1111,21
35058,R_Hat_628070,icon_item_helm_misc1,,,"[{""Item"": 35058, ""Quantity"": 1}, {""Item"": 645413, ""Quantity"": 26}, {""Item"": 645256, ""Quantity"": 1}]",,[35058],,628070,Recipe - 깃털 화관,500,1111,21
35060,R_Hat_628072,icon_item_helm_misc1,,,"[{""Item"": 35060, ""Quantity"": 1}, {""Item"": 645117, ""Quantity"": 81}]",,[35060],,628072,Recipe - 새싹,500,1111,21
35069,R_Hat_628081,icon_item_helm_misc1,,,"[{""Item"": 35069, ""Quantity"": 1}, {""Item"": 645412, ""Quantity"": 1}]",,[35069],,628081,Recipe - 망자의 머리띠,500,1111,21
35075,R_Hat_628087,icon_item_helm_misc1,,,"[{""Item"": 35075, ""Quantity"": 1}, {""Item"": 645269, ""Quantity"": 2}]",,[35075],,628087,Recipe - 황야의 무법자,500,1111,21
35076,R_Hat_628088,icon_item_helm_misc1,,,"[{""Item"": 35076, ""Quantity"": 1}, {""Item"": 645420, ""Quantity"": 1}, {""Item"": 645151, ""Quantity"": 25}]",,[35076],,628088,Recipe - 광대 모자,500,1111,21
35078,R_Hat_628090,icon_item_helm_misc1,,,"[{""Item"": 35078, ""Quantity"": 1}, {""Item"": 645320, ""Quantity"": 1}]",,[35078],,628090,Recipe - 왕관 머리띠,500,1111,21
35084,R_Hat_628096,icon_item_helm_misc1,,,"[{""Item"": 35084, ""Quantity"": 1}, {""Item"": 645367, ""Quantity"": 12}, {""Item"": 640038, ""Quantity"": 26}, {""Item"": 645445, ""Quantity"": 1}]",,[35084],,628096,Recipe - 민트초코컵케이크,500,1111,21
35092,R_Hat_628104,icon_item_helm_misc1,,,"[{""Item"": 35092, ""Quantity"": 1}, {""Item"": 645392, ""Quantity"": 117}]",,[35092],,628104,Recipe - 겨울용 모자,0,1111,21
35095,R_Hat_628107,icon_item_helm_misc1,,,"[{""Item"": 35095, ""Quantity"": 1}, {""Item"": 645118, ""Quantity"": 124}]",,[35095],,628107,Recipe - 보터,0,1111,21
35097,R_Hat_628109,icon_item_helm_misc1,,,"[{""Item"": 35097, ""Quantity"": 1}, {""Item"": 645164, ""Quantity"": 21}, {""Item"": 645269, ""Quantity"": 5}]",,[35097],,628109,Recipe - 귀족 모자,0,1111,21
35099,R_Hat_628131,icon_item_helm_misc1,,,"[{""Item"": 35099, ""Quantity"": 1}, {""Item"": 645663, ""Quantity"": 25}, {""Item"": 645579, ""Quantity"": 5}, {""Item"": 645650, ""Quantity"": 14}]",,[35099],,628131,Recipe - 제례용 관,0,1111,21
35100,R_Hat_628124,icon_item_helm_misc1,,,"[{""Item"": 35100, ""Quantity"": 1}, {""Item"": 645482, ""Quantity"": 11}, {""Item"": 645645, ""Quantity"": 16}, {""Item"": 645648, ""Quantity"": 5}]",,[35100],,628124,Recipe - 송곳니 머리 장식,0,1111,21
35101,R_Hat_628116,icon_item_helm_misc1,,,"[{""Item"": 35101, ""Quantity"": 1}, {""Item"": 645287, ""Quantity"": 2}, {""Item"": 645293, ""Quantity"": 3}]",,[35101],,628116,Recipe - 위엄 넘치는 주교관,0,1111,21
35102,R_Hat_628117,icon_item_helm_misc1,,,"[{""Item"": 35102, ""Quantity"": 1}, {""Item"": 645287, ""Quantity"": 2}, {""Item"": 645193, ""Quantity"": 5}]",,[35102],,628117,Recipe - 권위적인 주교관,0,1111,21
35103,R_Hat_628118,icon_item_helm_misc1,,,"[{""Item"": 35103, ""Quantity"": 1}, {""Item"": 645287, ""Quantity"": 2}, {""Item"": 645334, ""Quantity"": 1}]",,[35103],,628118,Recipe - 위풍당당한 주교관,0,1111,21
35104,R_Hat_628123,icon_item_helm_misc1,,,"[{""Item"": 35104, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 3}, {""Item"": 645409, ""Quantity"": 17}]",,[35104],,628123,Recipe - 부족장 머리 장식,0,1111,21
